YEAR,TOTAL_POP,GEOLEV2,EDU_LESS_PRIM_POP,EDU_PRIM_POP,EDU_SEC_POP,EDU_UNI_POP,EDU_UK_POP,EDU_LESS_PRIM_PCT,EDU_PRIM_PCT,EDU_SEC_PCT,EDU_UNI_PCT,EDU_UK_PCT,ELEC_YES_HH,ELEC_NO_HH,ELEC_UK_HH,ELEC_YES_PCT,ELEC_NO_PCT,ELEC_UK_PCT,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT,INT_NO_HH,INT_YES_HH,INT_UK_HH,INT_NO_PCT,INT_YES_PCT,INT_UK_PCT,AFRDES_YES_POP,AFRDES_NO_POP,AFRDES_UK_POP,AFRDES_YES_PCT,AFRDES_NO_PCT,AFRDES_UK_PCT,INDIG_YES_POP,INDIG_NO_POP,INDIG_UK_POP,INDIG_YES_PCT,INDIG_NO_PCT,INDIGS_UK_PCT,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT,ABOVE_POVERTY_POP,BELOW_POVERTY_POP,ABOVE_POVERTY_PCT,BELOW_POVERTY_PCT,RURAL_HH,URBAN_HH,RURAL_PCT,URBAN_PCT
2020,125515554,484032049,5404,8919,2980,1156,35,29.22,48.23,16.11,6.25,0.19,19451,27,0,99.86,0.14,0.0,6234,1468,7143,161,41.54,9.78,47.6,1.07,11748,7730,0,60.31,39.69,0.0,123.0,19393.0,10.0,0.63,99.32,0.05,47.0,18389.0,58.0,0.25,99.43,0.31,16476,3002,0,84.59,15.41,0.0,4178,2053,67.05,32.95,13336,6190,68.3,31.7
2020,125515554,484032050,4491,5884,1485,557,16,36.12,47.33,11.94,4.48,0.13,13057,91,0,99.31,0.69,0.0,3805,1045,5186,0,37.91,10.41,51.67,0.0,6678,6470,0,50.79,49.21,0.0,118.0,13065.0,11.0,0.89,99.02,0.08,242.0,12170.0,21.0,1.95,97.88,0.17,11383,1765,0,86.58,13.42,0.0,1627,2178,42.76,57.24,6334,6860,48.01,51.99
2020,125515554,484032051,6733,9380,1596,291,42,37.32,51.99,8.85,1.61,0.23,19312,114,0,99.41,0.59,0.0,5404,1582,6973,36,38.61,11.3,49.82,0.26,14662,4764,0,75.48,24.52,0.0,33.0,19402.0,9.0,0.17,99.78,0.05,138.0,17850.0,54.0,0.76,98.94,0.3,16664,2762,0,85.78,14.22,0.0,1544,3860,28.57,71.43,15179,4265,78.07,21.93
2020,125515554,484032052,9866,14619,3742,1745,15,32.9,48.75,12.48,5.82,0.05,31257,105,0,99.67,0.33,0.0,11549,2080,11143,238,46.18,8.32,44.55,0.95,12499,18863,0,39.85,60.15,0.0,478.0,30917.0,25.0,1.52,98.4,0.08,1187.0,28760.0,40.0,3.96,95.91,0.13,21752,9610,0,69.36,30.64,0.0,5445,6075,47.27,52.73,13109,18311,41.72,58.28
2020,125515554,484032053,29428,49517,29300,32285,230,20.91,35.18,20.82,22.94,0.16,147206,639,0,99.57,0.43,0.0,64747,6044,48620,162,54.15,5.05,40.66,0.14,30619,117226,0,20.71,79.29,0.0,2009.0,145742.0,94.0,1.36,98.58,0.06,7939.0,132369.0,452.0,5.64,94.04,0.32,103367,44478,0,69.92,30.08,0.0,43138,21540,66.7,33.3,9257,138588,6.26,93.74
2010,111960139,484001001,242350,345827,131740,75069,4688,30.31,43.25,16.47,9.39,0.59,844427,3755,415,99.51,0.44,0.05,339718,17287,282878,1490,52.97,2.7,44.11,0.23,620187,226032,2378,73.08,26.64,0.28,,,,,,,,,,,,,636122,211021,1454,74.96,24.87,0.17,240935,377593,38.95,61.05,90862,758239,10.7,89.3
2010,111960139,484001002,17224,20952,3072,370,990,40.42,49.17,7.21,0.87,2.32,43823,1996,132,95.37,4.34,0.29,12613,1188,18979,327,38.1,3.59,57.33,0.99,43949,1849,153,95.64,4.02,0.33,,,,,,,,,,,,,41405,4474,72,90.11,9.74,0.16,5669,26751,17.49,82.51,33551,12400,73.01,26.99
2010,111960139,484001003,22043,23085,3416,1048,304,44.18,46.27,6.85,2.1,0.61,52476,666,0,98.75,1.25,0.0,18521,1171,20233,202,46.16,2.92,50.42,0.5,48733,4331,78,91.7,8.15,0.15,,,,,,,,,,,,,38008,15134,0,71.52,28.48,0.0,8225,31119,20.91,79.09,26896,26246,50.61,49.39
2010,111960139,484001004,5286,6349,1404,207,148,39.47,47.4,10.48,1.55,1.1,14041,241,20,98.18,1.69,0.14,4350,282,5572,81,42.29,2.74,54.18,0.79,13758,526,18,96.2,3.68,0.13,,,,,,,,,,,,,12720,1559,23,88.94,10.9,0.16,2176,7797,21.82,78.18,9050,5252,63.28,36.72
2010,111960139,484001005,34131,42338,10905,4361,1171,36.74,45.57,11.74,4.69,1.26,97378,2367,405,97.23,2.36,0.4,35842,1767,32641,216,50.86,2.51,46.32,0.31,82775,17053,322,82.65,17.03,0.32,,,,,,,,,,,,,77409,22270,471,77.29,22.24,0.47,25929,42671,37.8,62.2,33082,67068,33.03,66.97
2010,111960139,484001006,31529,36692,9848,3904,736,38.12,44.36,11.91,4.72,0.89,88244,435,231,99.25,0.49,0.26,29026,2055,31517,246,46.19,3.27,50.15,0.39,76866,11504,540,86.45,12.94,0.61,,,,,,,,,,,,,70461,17970,479,79.25,20.21,0.54,18672,42987,30.28,69.72,24346,64596,27.37,72.63
2010,111960139,484001007,2449,3451,634,128,26,36.62,51.6,9.48,1.91,0.39,6998,144,18,97.74,2.01,0.25,2116,422,2630,62,40.46,8.07,50.29,1.19,6550,580,30,91.48,8.1,0.42,,,,,,,,,,,,,6048,1106,6,84.47,15.45,0.08,1134,4048,21.88,78.12,3124,4040,43.61,56.39
2010,111960139,484001008,7797,8794,1726,206,130,41.8,47.15,9.25,1.1,0.7,19909,139,0,99.31,0.69,0.0,5254,790,8082,18,37.15,5.59,57.14,0.13,19561,482,5,97.57,2.4,0.02,,,,,,,,,,,,,17386,2637,25,86.72,13.15,0.12,3456,10620,24.55,75.45,11693,8355,58.33,41.67
2010,111960139,484002001,151252,188784,63848,28966,4677,34.57,43.15,14.59,6.62,1.07,437515,16486,1172,96.12,3.62,0.26,197226,5619,150017,2598,55.48,1.58,42.2,0.73,304557,145166,5450,66.91,31.89,1.2,,,,,,,,,,,,,326543,126830,1800,71.74,27.86,0.4,149284,191719,43.78,56.22,66646,394147,14.46,85.54
2010,111960139,484002002,246948,404010,150394,73693,8131,27.96,45.75,17.03,8.34,0.92,923120,2132,1832,99.57,0.23,0.2,384970,20109,322350,3147,52.69,2.75,44.12,0.43,556358,366560,4166,60.01,39.54,0.45,,,,,,,,,,,,,777030,147815,2239,83.81,15.94,0.24,304773,391972,43.74,56.26,112709,819292,12.09,87.91
2010,111960139,484002004,473975,768785,268307,98327,22643,29.04,47.11,16.44,6.02,1.39,1699034,10640,7017,98.97,0.62,0.41,729201,44220,533026,9296,55.42,3.36,40.51,0.71,1021837,682280,12574,59.52,39.74,0.73,,,,,,,,,,,,,1175883,529566,11242,68.5,30.85,0.65,592742,659683,47.33,52.67,84800,1645791,4.9,95.1
2010,111960139,484003001,171631,253420,110629,58457,4424,28.67,42.34,18.48,9.77,0.74,615318,15092,1328,97.4,2.39,0.21,287361,12335,191783,3259,58.08,2.49,38.76,0.66,399076,229481,3181,63.17,36.33,0.5,,,,,,,,,,,,,462053,167167,2518,73.14,26.46,0.4,221885,249884,47.03,52.97,87348,546506,13.78,86.22
2010,111960139,484004001,19939,17320,9075,3047,179,40.23,34.95,18.31,6.15,0.36,52202,644,74,98.64,1.22,0.14,23500,101,16966,199,57.65,0.25,41.62,0.49,46819,5826,275,88.47,11.01,0.52,,,,,,,,,,,,,49128,3649,143,92.83,6.9,0.27,8790,31144,22.01,77.99,11665,41255,22.04,77.96
2010,111960139,484004003,243094,278873,101660,50291,4690,35.82,41.09,14.98,7.41,0.69,690299,27500,437,96.11,3.83,0.06,279340,9242,264692,2624,50.25,1.66,47.62,0.47,552326,162724,3186,76.9,22.66,0.44,,,,,,,,,,,,,612861,103978,1397,85.33,14.48,0.19,162607,373317,30.34,69.66,180878,537407,25.18,74.82
2010,111960139,484004004,9473,9453,4646,1162,91,38.16,38.08,18.72,4.68,0.37,25776,519,215,97.23,1.96,0.81,9810,164,10758,74,47.15,0.79,51.71,0.36,25365,1102,43,95.68,4.16,0.16,,,,,,,,,,,,,25452,1013,45,96.01,3.82,0.17,3705,16378,18.45,81.55,9155,17355,34.53,65.47
2010,111960139,484004005,3984,3827,813,360,69,44.01,42.27,8.98,3.98,0.76,9074,516,36,94.27,5.36,0.37,3256,111,3907,15,44.67,1.52,53.6,0.21,8801,747,78,91.43,7.76,0.81,,,,,,,,,,,,,7871,1713,42,81.77,17.8,0.44,1258,5779,17.88,82.12,6200,3426,64.41,35.59
2010,111960139,484004006,3906,3492,1360,269,56,43.0,38.45,14.97,2.96,0.62,9351,201,23,97.66,2.1,0.24,3733,60,3655,15,50.02,0.8,48.97,0.2,9350,180,45,97.65,1.88,0.47,,,,,,,,,,,,,8966,609,0,93.64,6.36,0.0,1460,5864,19.93,80.07,2378,7197,24.84,75.16
2010,111960139,484005001,315,597,76,27,11,30.7,58.19,7.41,2.63,1.07,1057,3,5,99.25,0.28,0.47,408,11,460,5,46.15,1.24,52.04,0.57,1030,35,0,96.71,3.29,0.0,,,,,,,,,,,,,893,172,0,83.85,16.15,0.0,249,623,28.56,71.44,1065,0,100.0,0.0
2010,111960139,484005002,40383,66131,14501,5173,868,31.78,52.05,11.41,4.07,0.68,134178,1134,163,99.04,0.84,0.12,54245,3746,43135,444,53.41,3.69,42.47,0.44,110114,25103,258,81.28,18.53,0.19,,,,,,,,,,,,,109234,26206,35,80.63,19.34,0.03,34878,62978,35.64,64.36,2008,133467,1.48,98.52
2010,111960139,484005003,6075,11824,2230,952,137,28.63,55.73,10.51,4.49,0.65,22181,69,0,99.69,0.31,0.0,7680,467,9491,48,43.42,2.64,53.66,0.27,16189,6049,12,72.76,27.19,0.05,,,,,,,,,,,,,17110,5110,30,76.9,22.97,0.13,5444,11795,31.58,68.42,2066,20184,9.29,90.71
2010,111960139,484005004,8415,10957,1711,345,105,39.08,50.88,7.95,1.6,0.49,22634,209,35,98.93,0.91,0.15,7856,450,9214,57,44.69,2.56,52.42,0.32,20952,1786,140,91.58,7.81,0.61,,,,,,,,,,,,,17360,5518,0,75.88,24.12,0.0,5096,12118,29.6,70.4,14002,8876,61.2,38.8
2010,111960139,484005005,716,777,135,22,8,43.18,46.86,8.14,1.33,0.48,1720,17,0,99.02,0.98,0.0,610,10,717,6,45.42,0.74,53.39,0.45,1561,157,19,89.87,9.04,1.09,,,,,,,,,,,,,1211,526,0,69.72,30.28,0.0,342,945,26.57,73.43,1737,0,100.0,0.0
2010,111960139,484005006,6570,12690,3390,834,234,27.7,53.5,14.29,3.52,0.99,25032,162,24,99.26,0.64,0.1,8610,528,10098,60,44.62,2.74,52.33,0.31,21288,3756,174,84.42,14.89,0.69,,,,,,,,,,,,,19848,5358,12,78.71,21.25,0.05,5598,13086,29.96,70.04,2238,22980,8.87,91.13
2010,111960139,484005007,4563,5303,1122,488,54,39.58,45.99,9.73,4.23,0.47,11318,826,32,92.95,6.78,0.26,4239,283,4563,60,46.35,3.09,49.9,0.66,10480,1680,16,86.07,13.8,0.13,,,,,,,,,,,,,8879,3281,16,72.92,26.95,0.13,2146,6655,24.38,75.62,2500,9708,20.48,79.52
2010,111960139,484005008,1017,1459,194,21,25,37.44,53.72,7.14,0.77,0.92,2855,33,1,98.82,1.14,0.03,938,47,1232,15,42.03,2.11,55.2,0.67,2878,9,2,99.62,0.31,0.07,,,,,,,,,,,,,2378,511,0,82.31,17.69,0.0,550,1631,25.22,74.78,2890,0,100.0,0.0
2010,111960139,484005009,19484,25722,5684,1819,469,36.64,48.37,10.69,3.42,0.88,56339,317,13,99.42,0.56,0.02,20231,846,21162,239,47.63,1.99,49.82,0.56,49971,6059,639,88.18,10.69,1.13,,,,,,,,,,,,,51324,5266,79,90.57,9.29,0.14,10788,30346,26.23,73.77,26499,30170,46.76,53.24
2010,111960139,484005010,19205,36563,9999,3322,1255,27.3,51.98,14.21,4.72,1.78,73189,1235,7,98.33,1.66,0.01,26747,1464,28191,536,46.98,2.57,49.51,0.94,57854,16195,382,77.73,21.76,0.51,,,,,,,,,,,,,57153,17088,190,76.79,22.96,0.26,19638,35195,35.81,64.19,5022,69409,6.75,93.25
2010,111960139,484005011,5048,5856,652,132,84,42.88,49.75,5.54,1.12,0.71,12156,264,32,97.62,2.12,0.26,4268,176,5112,32,44.51,1.84,53.32,0.33,11880,520,52,95.41,4.18,0.42,,,,,,,,,,,,,10560,1880,12,84.81,15.1,0.1,1748,7556,18.79,81.21,8168,4284,65.6,34.4
2010,111960139,484005012,771,910,102,26,44,41.61,49.11,5.5,1.4,2.37,1898,41,7,97.53,2.11,0.36,688,13,779,16,45.99,0.87,52.07,1.07,1743,186,17,89.57,9.56,0.87,,,,,,,,,,,,,1213,727,6,62.33,37.36,0.31,436,1009,30.17,69.83,1948,0,100.0,0.0
2010,111960139,484005013,623,756,108,14,4,41.4,50.23,7.18,0.93,0.27,1610,24,7,98.11,1.46,0.43,542,29,572,5,47.21,2.53,49.83,0.44,1542,98,1,93.97,5.97,0.06,,,,,,,,,,,,,1220,416,5,74.34,25.35,0.3,401,706,36.22,63.78,1641,0,100.0,0.0
2010,111960139,484005014,3729,4402,442,66,141,42.47,50.14,5.03,0.75,1.61,9007,330,0,96.47,3.53,0.0,2904,202,4012,55,40.49,2.82,55.93,0.77,8910,409,18,95.43,4.38,0.19,,,,,,,,,,,,,8002,1332,3,85.7,14.27,0.03,1167,5932,16.44,83.56,5814,3531,62.22,37.78
2010,111960139,484005015,538,847,102,19,11,35.46,55.83,6.72,1.25,0.73,1549,37,5,97.36,2.33,0.31,544,14,686,11,43.35,1.12,54.66,0.88,1549,29,13,97.36,1.82,0.82,,,,,,,,,,,,,1332,251,8,83.72,15.78,0.5,292,924,24.01,75.99,1591,0,100.0,0.0
2010,111960139,484005016,569,927,184,47,17,32.63,53.15,10.55,2.69,0.97,1802,5,12,99.07,0.27,0.66,548,8,886,14,37.64,0.55,60.85,0.96,1725,78,16,94.83,4.29,0.88,,,,,,,,,,,,,1394,411,14,76.64,22.59,0.77,322,1077,23.02,76.98,1819,0,100.0,0.0
2010,111960139,484005017,38841,49038,9986,2351,594,38.53,48.64,9.91,2.33,0.59,106537,352,731,98.99,0.33,0.68,36893,1271,40201,221,46.95,1.62,51.16,0.28,96200,11079,341,89.39,10.29,0.32,,,,,,,,,,,,,91449,15797,374,84.97,14.68,0.35,22854,50423,31.19,68.81,37480,70372,34.75,65.25
2010,111960139,484005018,51260,94233,35898,21206,1578,25.11,46.15,17.58,10.39,0.77,215804,300,322,99.71,0.14,0.15,85577,4398,76833,1324,50.9,2.62,45.7,0.79,148759,67038,629,68.73,30.98,0.29,,,,,,,,,,,,,174333,41580,513,80.55,19.21,0.24,67552,96966,41.06,58.94,1208,215477,0.56,99.44
2010,111960139,484005019,2768,4697,900,354,63,31.52,53.48,10.25,4.03,0.72,9256,33,3,99.61,0.36,0.03,2952,300,3817,18,41.65,4.23,53.86,0.25,7393,1899,0,79.56,20.44,0.0,,,,,,,,,,,,,6712,2580,0,72.23,27.77,0.0,2228,4751,31.92,68.08,1383,7933,14.85,85.15
2010,111960139,484005020,21074,32604,6788,2238,1138,33.01,51.07,10.63,3.51,1.78,67498,613,20,99.07,0.9,0.03,21062,1445,28990,450,40.55,2.78,55.81,0.87,54510,13136,485,80.01,19.28,0.71,,,,,,,,,,,,,48023,19633,475,70.49,28.82,0.7,14062,36554,27.78,72.22,3860,64271,5.67,94.33
2010,111960139,484005021,1912,3172,654,154,20,32.34,53.65,11.06,2.6,0.34,6158,38,2,99.35,0.61,0.03,2306,40,2548,18,46.95,0.81,51.87,0.37,6000,190,8,96.81,3.07,0.13,,,,,,,,,,,,,5024,1172,2,81.06,18.91,0.03,1362,3510,27.96,72.04,2240,3958,36.14,63.86
2010,111960139,484005022,8671,13321,2346,894,95,34.24,52.6,9.26,3.53,0.38,26652,486,0,98.21,1.79,0.0,9400,543,10321,49,46.28,2.67,50.81,0.24,21232,5710,196,78.24,21.04,0.72,,,,,,,,,,,,,20322,6816,0,74.88,25.12,0.0,6975,12602,35.63,64.37,825,26313,3.04,96.96
2010,111960139,484005023,4346,5324,848,120,138,40.33,49.41,7.87,1.11,1.28,11091,404,56,96.02,3.5,0.48,3422,322,4641,42,40.61,3.82,55.07,0.5,10407,1131,13,90.1,9.79,0.11,,,,,,,,,,,,,7601,3930,20,65.8,34.02,0.17,1950,6210,23.9,76.1,5009,6542,43.36,56.64
2010,111960139,484005024,14039,21376,5612,1489,274,32.81,49.96,13.12,3.48,0.64,44537,585,137,98.4,1.29,0.3,17584,505,16365,152,50.81,1.46,47.29,0.44,38885,6127,247,85.92,13.54,0.55,,,,,,,,,,,,,36473,8672,114,80.59,19.16,0.25,8398,25691,24.64,75.36,11280,33990,24.92,75.08
2010,111960139,484005025,41196,73326,17720,8768,1778,28.85,51.35,12.41,6.14,1.25,150568,1126,54,99.22,0.74,0.04,61037,3012,49322,481,53.61,2.65,43.32,0.42,108888,42127,733,71.76,27.76,0.48,,,,,,,,,,,,,116807,34905,36,76.97,23.0,0.02,38199,64053,37.36,62.64,1931,149817,1.27,98.73
2010,111960139,484005026,1283,1727,182,35,54,39.1,52.64,5.55,1.07,1.65,3415,26,26,98.5,0.75,0.75,1061,47,1544,23,39.66,1.76,57.72,0.86,3250,190,27,93.74,5.48,0.78,,,,,,,,,,,,,2820,616,31,81.34,17.77,0.89,718,1901,27.42,72.58,3467,0,100.0,0.0
2010,111960139,484005027,22382,33314,8067,6166,327,31.86,47.42,11.48,8.78,0.47,74412,1001,142,98.49,1.32,0.19,30895,1116,23333,117,55.71,2.01,42.07,0.21,61309,13600,646,81.14,18.0,0.86,,,,,,,,,,,,,61148,14215,192,80.93,18.81,0.25,23612,29752,44.25,55.75,8819,66816,11.66,88.34
2010,111960139,484005028,15157,27864,8066,3765,597,27.34,50.25,14.55,6.79,1.08,58965,251,64,99.47,0.42,0.11,20933,1954,22187,206,46.23,4.32,49.0,0.45,43626,15428,226,73.59,26.03,0.38,,,,,,,,,,,,,42480,16464,336,71.66,27.77,0.57,15955,27946,36.34,63.66,2070,57210,3.49,96.51
2010,111960139,484005029,728,1194,193,48,30,33.2,54.45,8.8,2.19,1.37,2277,22,10,98.61,0.95,0.43,828,33,912,16,46.28,1.84,50.98,0.89,2023,282,4,87.61,12.21,0.17,,,,,,,,,,,,,1885,413,11,81.64,17.89,0.48,493,1213,28.9,71.1,2309,0,100.0,0.0
2010,111960139,484005030,185250,301776,111514,76672,6212,27.19,44.29,16.36,11.25,0.91,715592,3377,2821,99.14,0.47,0.39,293068,17394,241385,2474,52.87,3.14,43.55,0.45,504218,211712,5860,69.86,29.33,0.81,,,,,,,,,,,,,582554,134455,4781,80.71,18.63,0.66,217802,304876,41.67,58.33,16905,705420,2.34,97.66
2010,111960139,484005031,5412,10561,3050,1065,220,26.65,52.0,15.02,5.24,1.08,21413,90,50,99.35,0.42,0.23,8071,345,8356,146,47.71,2.04,49.39,0.86,17623,3770,160,81.77,17.49,0.74,,,,,,,,,,,,,16293,5235,25,75.6,24.29,0.12,5595,10903,33.91,66.09,1748,19805,8.11,91.89
2010,111960139,484005032,10017,20616,4972,3231,605,25.4,52.27,12.61,8.19,1.53,41248,202,0,99.51,0.49,0.0,14407,877,17565,121,43.7,2.66,53.28,0.37,28240,12355,855,68.13,29.81,2.06,,,,,,,,,,,,,32714,8714,22,78.92,21.02,0.05,10220,21386,32.34,67.66,3456,37994,8.34,91.66
2010,111960139,484005033,37325,45296,9643,2632,711,39.04,47.38,10.09,2.75,0.74,100234,1001,665,98.37,0.98,0.65,30706,4531,39767,577,40.63,5.99,52.62,0.76,92521,8828,551,90.8,8.66,0.54,,,,,,,,,,,,,87879,13618,403,86.24,13.36,0.4,13254,59794,18.14,81.86,42893,59007,42.09,57.91
2010,111960139,484005034,1816,2988,576,106,86,32.59,53.63,10.34,1.9,1.54,5254,694,6,88.24,11.66,0.1,1934,96,2288,136,43.42,2.16,51.37,3.05,5674,268,12,95.3,4.5,0.2,,,,,,,,,,,,,4008,1930,16,67.32,32.42,0.27,1424,2846,33.35,66.65,2294,3660,38.53,61.47
2010,111960139,484005035,163658,270336,96133,69701,6669,26.98,44.57,15.85,11.49,1.1,635903,787,1426,99.65,0.12,0.22,242723,21389,232420,3359,48.56,4.28,46.49,0.67,457197,177176,3743,71.65,27.77,0.59,,,,,,,,,,,,,519183,115003,3930,81.36,18.02,0.62,163280,295242,35.61,64.39,23178,615218,3.63,96.37
2010,111960139,484005036,8647,9332,1242,212,106,44.26,47.76,6.36,1.09,0.54,20296,474,108,97.21,2.27,0.52,5527,974,8783,42,36.06,6.36,57.31,0.27,20342,332,204,97.43,1.59,0.98,,,,,,,,,,,,,18730,2130,18,89.71,10.2,0.09,2642,12116,17.9,82.1,17250,3652,82.53,17.47
2010,111960139,484005037,1766,2910,263,92,32,34.88,57.48,5.19,1.82,0.63,5198,176,10,96.55,3.27,0.19,1688,56,2351,30,40.92,1.36,56.99,0.73,4877,481,26,90.58,8.93,0.48,,,,,,,,,,,,,3606,1758,20,66.98,32.65,0.37,981,2991,24.7,75.3,936,4448,17.38,82.62
2010,111960139,484005038,5152,6291,1020,336,95,39.96,48.79,7.91,2.61,0.74,12445,1080,105,91.31,7.92,0.77,4792,262,5494,25,45.32,2.48,51.96,0.24,11730,1695,205,86.06,12.44,1.5,,,,,,,,,,,,,8758,4705,167,64.26,34.52,1.23,3157,7233,30.38,69.62,2205,11425,16.18,83.82
2010,111960139,484006001,60891,82155,25122,11407,661,33.78,45.58,13.94,6.33,0.37,187858,1378,391,99.07,0.73,0.21,86079,2734,57146,729,58.68,1.86,38.96,0.5,141557,47659,411,74.65,25.13,0.22,,,,,,,,,,,,,133797,55078,752,70.56,29.05,0.4,63826,79438,44.55,55.45,25379,164775,13.35,86.65
2010,111960139,484006002,37055,57209,25158,17491,603,26.95,41.6,18.29,12.72,0.44,143902,178,59,99.84,0.12,0.04,65420,2062,48631,516,56.09,1.77,41.7,0.44,89067,54824,248,61.79,38.04,0.17,,,,,,,,,,,,,104478,39599,62,72.48,27.47,0.04,47324,66456,41.59,58.41,8768,135425,6.08,93.92
2010,111960139,484006003,7500,9259,1928,705,63,38.55,47.59,9.91,3.62,0.32,20142,352,16,98.21,1.72,0.08,8757,254,6780,112,55.07,1.6,42.63,0.7,17371,3061,78,84.7,14.92,0.38,,,,,,,,,,,,,16792,3688,30,81.87,17.98,0.15,5416,10259,34.55,65.45,7100,13470,34.52,65.48
2010,111960139,484006004,7615,8316,1559,451,72,42.28,46.17,8.65,2.5,0.4,18800,132,34,99.12,0.7,0.18,7977,335,6226,82,54.56,2.29,42.59,0.56,16282,2603,81,85.85,13.72,0.43,,,,,,,,,,,,,13618,5302,46,71.8,27.96,0.24,4760,9508,33.36,66.64,6694,12272,35.29,64.71
2010,111960139,484006005,9027,12102,2985,1305,124,35.34,47.38,11.69,5.11,0.49,26893,77,7,99.69,0.29,0.03,10835,334,9813,63,51.48,1.59,46.63,0.3,22037,4891,49,81.69,18.13,0.18,,,,,,,,,,,,,20273,6697,7,75.15,24.82,0.03,7186,13135,35.36,64.64,6971,20020,25.83,74.17
2010,111960139,484006006,2645,2393,540,113,29,46.24,41.84,9.44,1.98,0.51,5756,269,10,95.38,4.46,0.17,2340,36,2305,38,49.59,0.76,48.85,0.81,5779,234,22,95.76,3.88,0.36,,,,,,,,,,,,,5014,1011,10,83.08,16.75,0.17,1273,3384,27.34,72.66,3103,2932,51.42,48.58
2010,111960139,484006007,3294,4050,819,117,96,39.33,48.35,9.78,1.4,1.15,8772,96,9,98.82,1.08,0.1,2967,84,3768,57,43.15,1.22,54.8,0.83,8154,702,21,91.86,7.91,0.24,,,,,,,,,,,,,7101,1770,6,79.99,19.94,0.07,1725,4890,26.08,73.92,3948,4929,44.47,55.53
2010,111960139,484006008,46313,43269,10014,4076,625,44.4,41.49,9.6,3.91,0.6,110860,894,331,98.91,0.8,0.3,48730,1318,33965,401,57.73,1.56,40.24,0.48,96360,15503,222,85.97,13.83,0.2,,,,,,,,,,,,,70818,41153,114,63.18,36.72,0.1,31730,51289,38.22,61.78,9056,103097,8.07,91.93
2010,111960139,484006009,27089,43547,24654,17632,452,23.89,38.41,21.75,15.55,0.4,119347,198,94,99.76,0.17,0.08,56008,2200,36340,243,59.09,2.32,38.34,0.26,70456,48907,276,58.89,40.88,0.23,,,,,,,,,,,,,84093,35457,89,70.29,29.64,0.07,44447,47493,48.34,51.66,1965,117750,1.64,98.36
2010,111960139,484007001,8754,6147,1087,171,55,53.99,37.91,6.7,1.05,0.34,16017,1291,106,91.98,7.41,0.61,4604,491,7524,85,36.24,3.86,59.23,0.67,17146,186,82,98.46,1.07,0.47,,,,,,,,,,,,,14791,2497,126,84.94,14.34,0.72,864,11594,6.94,93.06,9514,7900,54.63,45.37
2010,111960139,484007002,52134,41722,10572,5128,577,47.34,37.88,9.6,4.66,0.52,115522,1949,190,98.18,1.66,0.16,39090,2126,46364,276,44.49,2.42,52.77,0.31,109877,7504,280,93.38,6.38,0.24,,,,,,,,,,,,,95220,22316,125,80.93,18.97,0.11,16111,70142,18.68,81.32,51847,65862,44.05,55.95
2010,111960139,484007003,13440,9727,2190,328,75,52.17,37.76,8.5,1.27,0.29,26740,612,44,97.61,2.23,0.16,9191,249,11259,213,43.95,1.19,53.84,1.02,26589,735,72,97.05,2.68,0.26,,,,,,,,,,,,,22105,5261,30,80.69,19.2,0.11,2225,18436,10.77,89.23,19170,8232,69.96,30.04
2010,111960139,484007004,20286,6916,963,328,119,70.9,24.17,3.37,1.15,0.42,28371,2405,70,91.98,7.8,0.23,9056,63,11000,118,44.75,0.31,54.36,0.58,30014,777,55,97.3,2.52,0.18,,,,,,,,,,,,,30079,637,130,97.51,2.07,0.42,1162,18717,5.85,94.15,21046,9800,68.23,31.77
2010,111960139,484007005,12530,6030,1030,45,165,63.28,30.45,5.2,0.23,0.83,20340,875,180,95.07,4.09,0.84,5255,445,8700,175,36.05,3.05,59.69,1.2,21145,0,250,98.83,0.0,1.17,,,,,,,,,,,,,20880,455,60,97.59,2.13,0.28,405,13965,2.82,97.18,17790,3605,83.15,16.85
2010,111960139,484007006,15318,10665,1406,341,291,54.67,38.06,5.02,1.22,1.04,28570,1451,186,94.58,4.8,0.62,8949,118,12350,150,41.49,0.55,57.26,0.7,29743,228,236,98.46,0.75,0.78,,,,,,,,,,,,,28890,1163,154,95.64,3.85,0.51,1067,20138,5.03,94.97,27392,2815,90.68,9.32
2010,111960139,484007007,5384,2127,164,23,29,69.68,27.53,2.12,0.3,0.38,7792,433,135,93.21,5.18,1.61,3211,51,2430,22,56.2,0.89,42.53,0.39,8280,15,65,99.04,0.18,0.78,,,,,,,,,,,,,8189,103,68,97.95,1.23,0.81,90,5481,1.62,98.38,3870,4490,46.29,53.71
2010,111960139,484007008,18237,11494,1554,292,273,57.26,36.09,4.88,0.92,0.86,33111,858,396,96.35,2.5,1.15,9981,466,13950,147,40.67,1.9,56.84,0.6,33368,683,314,97.1,1.99,0.91,,,,,,,,,,,,,31174,3033,158,90.71,8.83,0.46,1365,22673,5.68,94.32,18096,16269,52.66,47.34
