YEAR,TOTAL_POP,GEOLEV2,EDU_LESS_PRIM_POP,EDU_PRIM_POP,EDU_SEC_POP,EDU_UNI_POP,EDU_UK_POP,EDU_LESS_PRIM_PCT,EDU_PRIM_PCT,EDU_SEC_PCT,EDU_UNI_PCT,EDU_UK_PCT
2010,111960139,484020170,2559,999,46,4,9,70.75,27.62,1.27,0.11,0.25
2010,111960139,484020171,12433,4242,492,58,83,71.83,24.51,2.84,0.34,0.48
2010,111960139,484020172,166,233,20,3,0,39.34,55.21,4.74,0.71,0.0
2010,111960139,484020173,1085,1449,721,267,44,30.43,40.63,20.22,7.49,1.23
2010,111960139,484020174,857,770,18,4,2,51.91,46.64,1.09,0.24,0.12
2010,111960139,484020175,1248,1174,113,15,38,48.22,45.36,4.37,0.58,1.47
2010,111960139,484020176,4561,3892,647,171,60,48.88,41.71,6.93,1.83,0.64
2010,111960139,484020177,1605,2151,980,534,48,30.18,40.45,18.43,10.04,0.9
2010,111960139,484020178,714,608,48,1,2,52.0,44.28,3.5,0.07,0.15
2010,111960139,484020179,1069,877,171,63,17,48.66,39.92,7.78,2.87,0.77
2010,111960139,484020180,233,162,6,5,0,57.39,39.9,1.48,1.23,0.0
2010,111960139,484020181,1345,721,58,3,16,62.76,33.64,2.71,0.14,0.75
2010,111960139,484020182,781,524,31,6,6,57.94,38.87,2.3,0.45,0.45
2010,111960139,484020183,61259,59085,16260,9451,863,41.7,40.22,11.07,6.43,0.59
2010,111960139,484020184,3624,3398,744,305,132,44.18,41.42,9.07,3.72,1.61
2010,111960139,484020185,328,221,15,7,3,57.14,38.5,2.61,1.22,0.52
2010,111960139,484020186,1447,842,103,7,6,60.17,35.01,4.28,0.29,0.25
2010,111960139,484020187,4851,3251,519,91,36,55.45,37.16,5.93,1.04,0.41
2010,111960139,484020188,1422,865,32,5,6,61.03,37.12,1.37,0.21,0.26
2010,111960139,484020189,10902,8483,1388,271,206,51.3,39.92,6.53,1.28,0.97
2010,111960139,484020190,116,159,24,3,1,38.28,52.48,7.92,0.99,0.33
2010,111960139,484020191,432,625,225,98,5,31.19,45.13,16.25,7.08,0.36
2010,111960139,484020192,1087,1065,159,79,6,45.37,44.45,6.64,3.3,0.25
2010,111960139,484020193,692,480,8,3,4,58.3,40.44,0.67,0.25,0.34
2010,111960139,484020194,798,373,17,0,4,66.95,31.29,1.43,0.0,0.34
2010,111960139,484020195,160,204,13,5,3,41.56,52.99,3.38,1.3,0.78
2010,111960139,484020196,1430,1221,143,38,17,50.19,42.86,5.02,1.33,0.6
2010,111960139,484020197,15707,9527,1312,283,113,58.3,35.36,4.87,1.05,0.42
2010,111960139,484020198,447,206,8,1,5,67.02,30.88,1.2,0.15,0.75
2010,111960139,484020199,2334,1218,116,10,20,63.12,32.94,3.14,0.27,0.54
2010,111960139,484020200,920,770,34,2,7,53.09,44.43,1.96,0.12,0.4
2010,111960139,484020201,2347,1566,119,26,57,57.04,38.06,2.89,0.63,1.39
2010,111960139,484020202,1870,1173,4,0,4,61.29,38.45,0.13,0.0,0.13
2010,111960139,484020203,277,367,35,7,1,40.32,53.42,5.09,1.02,0.15
2010,111960139,484020204,10715,5323,390,62,6,64.96,32.27,2.36,0.38,0.04
2010,111960139,484020205,1063,937,177,44,12,47.6,41.96,7.93,1.97,0.54
2010,111960139,484020206,8630,6275,770,104,22,54.62,39.71,4.87,0.66,0.14
2010,111960139,484020207,4316,2468,406,101,22,59.02,33.75,5.55,1.38,0.3
2010,111960139,484020208,430,218,33,1,3,62.77,31.82,4.82,0.15,0.44
2010,111960139,484020209,3358,3436,285,6,36,47.16,48.25,4.0,0.08,0.51
2010,111960139,484020210,1930,954,32,0,8,66.01,32.63,1.09,0.0,0.27
2010,111960139,484020211,1868,690,28,1,9,71.96,26.58,1.08,0.04,0.35
2010,111960139,484020212,2207,1027,91,7,12,66.0,30.71,2.72,0.21,0.36
2010,111960139,484020213,1205,847,90,8,11,55.76,39.19,4.16,0.37,0.51
2010,111960139,484020214,245,363,85,21,4,34.12,50.56,11.84,2.92,0.56
2010,111960139,484020215,627,543,85,12,3,49.37,42.76,6.69,0.94,0.24
2010,111960139,484020216,1638,1501,50,1,27,50.92,46.66,1.55,0.03,0.84
2010,111960139,484020217,309,237,23,1,4,53.83,41.29,4.01,0.17,0.7
2010,111960139,484020218,1424,911,81,24,17,57.96,37.08,3.3,0.98,0.69
2010,111960139,484020219,1491,1068,27,0,9,57.46,41.16,1.04,0.0,0.35
2010,111960139,484020220,542,608,60,14,7,44.03,49.39,4.87,1.14,0.57
2010,111960139,484020221,755,666,19,4,3,52.18,46.03,1.31,0.28,0.21
2010,111960139,484020222,231,191,5,2,2,53.6,44.32,1.16,0.46,0.46
2010,111960139,484020223,248,308,69,18,8,38.1,47.31,10.6,2.76,1.23
2010,111960139,484020224,3242,2025,296,23,24,57.79,36.1,5.28,0.41,0.43
2010,111960139,484020225,1434,1068,34,4,5,56.35,41.96,1.34,0.16,0.2
2010,111960139,484020226,3553,5566,1867,848,100,29.77,46.64,15.64,7.11,0.84
2010,111960139,484020227,518,185,12,0,1,72.35,25.84,1.68,0.0,0.14
2010,111960139,484020228,4498,1829,92,1,13,69.92,28.43,1.43,0.02,0.2
2010,111960139,484020229,510,421,26,0,5,53.01,43.76,2.7,0.0,0.52
2010,111960139,484020230,1798,954,71,2,10,63.42,33.65,2.5,0.07,0.35
2010,111960139,484020231,11090,8192,618,132,48,55.23,40.8,3.08,0.66,0.24
2010,111960139,484020232,1112,540,22,1,9,66.03,32.07,1.31,0.06,0.53
2010,111960139,484020233,4595,2180,252,18,34,64.91,30.8,3.56,0.25,0.48
2010,111960139,484020234,2092,1274,29,9,4,61.38,37.38,0.85,0.26,0.12
2010,111960139,484020235,938,427,43,1,2,66.48,30.26,3.05,0.07,0.14
2010,111960139,484020236,707,655,61,11,6,49.1,45.49,4.24,0.76,0.42
2010,111960139,484020237,350,382,28,3,1,45.81,50.0,3.66,0.39,0.13
2010,111960139,484020238,414,491,87,19,13,40.43,47.95,8.5,1.86,1.27
2010,111960139,484020239,1469,711,85,12,13,64.15,31.05,3.71,0.52,0.57
2010,111960139,484020240,522,459,35,6,3,50.93,44.78,3.41,0.59,0.29
2010,111960139,484020241,9069,2047,40,0,40,81.0,18.28,0.36,0.0,0.36
2010,111960139,484020242,681,791,129,57,5,40.95,47.56,7.76,3.43,0.3
2010,111960139,484020243,1696,1441,246,44,23,49.16,41.77,7.13,1.28,0.67
2010,111960139,484020244,723,447,27,1,5,60.1,37.16,2.24,0.08,0.42
2010,111960139,484020245,316,242,24,0,2,54.11,41.44,4.11,0.0,0.34
2010,111960139,484020246,400,643,265,66,19,28.72,46.16,19.02,4.74,1.36
2010,111960139,484020247,8042,4882,747,141,38,58.06,35.25,5.39,1.02,0.27
2010,111960139,484020248,1831,1164,186,25,20,56.76,36.08,5.77,0.77,0.62
2010,111960139,484020249,436,602,64,5,7,39.14,54.04,5.75,0.45,0.63
2010,111960139,484020250,718,360,6,1,3,65.99,33.09,0.55,0.09,0.28
2010,111960139,484020251,1135,715,114,22,10,56.86,35.82,5.71,1.1,0.5
2010,111960139,484020252,1258,775,41,4,25,59.82,36.85,1.95,0.19,1.19
2010,111960139,484020253,1659,1281,103,14,26,53.81,41.55,3.34,0.45,0.84
2010,111960139,484020254,1173,724,48,9,10,59.73,36.86,2.44,0.46,0.51
2010,111960139,484020255,114,95,8,2,2,51.58,42.99,3.62,0.9,0.9
2010,111960139,484020256,618,396,16,0,0,60.0,38.45,1.55,0.0,0.0
2010,111960139,484020257,339,333,37,7,4,47.08,46.25,5.14,0.97,0.56
2010,111960139,484020258,1807,479,10,1,5,78.5,20.81,0.43,0.04,0.22
2010,111960139,484020259,1393,941,14,8,2,59.08,39.91,0.59,0.34,0.08
2010,111960139,484020260,4884,2926,69,3,59,61.5,36.85,0.87,0.04,0.74
2010,111960139,484020261,425,536,19,4,1,43.15,54.42,1.93,0.41,0.1
2010,111960139,484020262,2082,1091,26,1,8,64.9,34.01,0.81,0.03,0.25
2010,111960139,484020263,1138,849,65,5,17,54.87,40.94,3.13,0.24,0.82
2010,111960139,484020264,2942,2344,426,144,228,48.36,38.53,7.0,2.37,3.75
2010,111960139,484020265,5463,3179,285,32,12,60.9,35.44,3.18,0.36,0.13
2010,111960139,484020266,121,149,9,0,2,43.06,53.02,3.2,0.0,0.71
2010,111960139,484020267,492,292,57,9,5,57.54,34.15,6.67,1.05,0.58
2010,111960139,484020268,1467,1597,655,148,41,37.54,40.86,16.76,3.79,1.05
2010,111960139,484020269,709,587,20,0,2,53.79,44.54,1.52,0.0,0.15
2010,111960139,484020270,1922,1030,41,5,13,63.83,34.21,1.36,0.17,0.43
2010,111960139,484020271,3700,1763,153,18,58,65.0,30.97,2.69,0.32,1.02
2010,111960139,484020272,1763,1333,105,6,10,54.8,41.44,3.26,0.19,0.31
2010,111960139,484020273,552,622,40,0,12,45.02,50.73,3.26,0.0,0.98
2010,111960139,484020274,4099,2125,236,10,8,63.28,32.8,3.64,0.15,0.12
2010,111960139,484020275,558,197,9,0,4,72.66,25.65,1.17,0.0,0.52
2010,111960139,484020276,7309,5284,408,116,100,55.3,39.98,3.09,0.88,0.76
2010,111960139,484020277,19573,12455,1989,269,485,56.29,35.82,5.72,0.77,1.39
2010,111960139,484020278,1420,1033,198,31,8,52.79,38.4,7.36,1.15,0.3
2010,111960139,484020279,1065,1060,131,14,12,46.67,46.45,5.74,0.61,0.53
2010,111960139,484020280,137,129,20,3,0,47.4,44.64,6.92,1.04,0.0
2010,111960139,484020281,344,374,34,3,3,45.38,49.34,4.49,0.4,0.4
2010,111960139,484020282,480,474,15,3,1,49.33,48.72,1.54,0.31,0.1
2010,111960139,484020283,2254,636,24,0,5,77.22,21.79,0.82,0.0,0.17
2010,111960139,484020284,1618,1311,214,37,29,50.42,40.85,6.67,1.15,0.9
2010,111960139,484020285,1715,1114,170,30,12,56.4,36.63,5.59,0.99,0.39
2010,111960139,484020286,182,132,13,4,2,54.65,39.64,3.9,1.2,0.6
2010,111960139,484020287,330,229,16,0,0,57.39,39.83,2.78,0.0,0.0
2010,111960139,484020288,633,433,10,1,5,58.5,40.02,0.92,0.09,0.46
2010,111960139,484020289,528,387,29,6,2,55.46,40.65,3.05,0.63,0.21
2010,111960139,484020290,2231,1568,89,4,7,57.22,40.22,2.28,0.1,0.18
2010,111960139,484020291,676,584,28,2,4,52.24,45.13,2.16,0.15,0.31
2010,111960139,484020292,4410,5507,3033,2283,95,28.77,35.93,19.79,14.89,0.62
2010,111960139,484020293,1950,2513,952,343,49,33.58,43.28,16.39,5.91,0.84
2010,111960139,484020294,4343,3920,1105,496,105,43.57,39.32,11.08,4.98,1.05
2010,111960139,484020295,468,376,36,15,2,52.17,41.92,4.01,1.67,0.22
2010,111960139,484020296,1193,738,38,0,4,60.47,37.4,1.93,0.0,0.2
2010,111960139,484020297,5119,5599,785,291,154,42.84,46.86,6.57,2.44,1.29
2010,111960139,484020298,457,560,11,3,7,44.03,53.95,1.06,0.29,0.67
2010,111960139,484020299,3560,2240,374,74,68,56.36,35.47,5.92,1.17,1.08
2010,111960139,484020300,715,560,147,47,7,48.44,37.94,9.96,3.18,0.47
2010,111960139,484020301,2342,1402,101,17,15,60.41,36.16,2.61,0.44,0.39
2010,111960139,484020302,527,509,62,3,6,47.61,45.98,5.6,0.27,0.54
2010,111960139,484020303,430,357,14,0,4,53.42,44.35,1.74,0.0,0.5
2010,111960139,484020304,1324,1184,790,470,19,34.96,31.26,20.86,12.41,0.5
2010,111960139,484020305,2380,1108,21,1,28,67.27,31.32,0.59,0.03,0.79
2010,111960139,484020306,4082,3715,648,236,15,46.94,42.72,7.45,2.71,0.17
2010,111960139,484020307,1097,1151,318,104,8,40.96,42.98,11.87,3.88,0.3
2010,111960139,484020308,5841,3394,230,33,87,60.94,35.41,2.4,0.34,0.91
2010,111960139,484020309,3020,3598,514,134,60,41.22,49.11,7.02,1.83,0.82
2010,111960139,484020310,251,164,8,3,8,57.83,37.79,1.84,0.69,1.84
2010,111960139,484020311,5753,4316,743,86,67,52.47,39.36,6.78,0.78,0.61
2010,111960139,484020312,460,340,9,1,3,56.58,41.82,1.11,0.12,0.37
2010,111960139,484020313,767,731,96,10,6,47.64,45.4,5.96,0.62,0.37
2010,111960139,484020314,849,630,71,8,6,54.28,40.28,4.54,0.51,0.38
2010,111960139,484020315,358,319,25,4,7,50.21,44.74,3.51,0.56,0.98
2010,111960139,484020316,614,643,56,3,15,46.13,48.31,4.21,0.23,1.13
2010,111960139,484020317,16315,16831,4086,1156,332,42.14,43.47,10.55,2.99,0.86
2010,111960139,484020318,531,434,54,0,4,51.91,42.42,5.28,0.0,0.39
2010,111960139,484020319,333,283,54,8,2,48.97,41.62,7.94,1.18,0.29
2010,111960139,484020320,464,317,8,0,2,58.66,40.08,1.01,0.0,0.25
2010,111960139,484020321,605,204,16,3,7,72.46,24.43,1.92,0.36,0.84
2010,111960139,484020322,1139,775,78,4,5,56.92,38.73,3.9,0.2,0.25
2010,111960139,484020323,19292,15778,3585,926,120,48.59,39.74,9.03,2.33,0.3
2010,111960139,484020324,5680,3808,159,18,30,58.59,39.28,1.64,0.19,0.31
2010,111960139,484020325,2986,1503,74,7,15,65.13,32.78,1.61,0.15,0.33
2010,111960139,484020326,7668,4955,1235,303,44,53.98,34.88,8.69,2.13,0.31
2010,111960139,484020327,654,415,8,0,9,60.22,38.21,0.74,0.0,0.83
2010,111960139,484020328,621,557,54,6,10,49.76,44.63,4.33,0.48,0.8
2010,111960139,484020329,2287,1495,159,18,34,57.28,37.44,3.98,0.45,0.85
2010,111960139,484020330,493,317,37,1,1,58.07,37.34,4.36,0.12,0.12
2010,111960139,484020331,178,188,11,3,2,46.6,49.21,2.88,0.79,0.52
2010,111960139,484020332,1086,1153,187,26,15,44.02,46.74,7.58,1.05,0.61
2010,111960139,484020333,21567,16943,2469,819,361,51.16,40.19,5.86,1.94,0.86
2010,111960139,484020334,579,334,21,1,4,61.66,35.57,2.24,0.11,0.43
2010,111960139,484020335,1257,829,59,9,2,58.3,38.45,2.74,0.42,0.09
2010,111960139,484020336,3247,1557,240,51,24,63.43,30.42,4.69,1.0,0.47
2010,111960139,484020337,2252,2832,1366,948,66,30.17,37.94,18.3,12.7,0.88
2010,111960139,484020338,1364,1690,542,95,21,36.75,45.53,14.6,2.56,0.57
2010,111960139,484020339,898,794,79,11,9,50.14,44.33,4.41,0.61,0.5
2010,111960139,484020340,99,108,8,2,0,45.62,49.77,3.69,0.92,0.0
2010,111960139,484020341,697,882,252,94,10,36.02,45.58,13.02,4.86,0.52
2010,111960139,484020342,533,1052,84,25,5,31.37,61.92,4.94,1.47,0.29
2010,111960139,484020343,1384,978,80,4,13,56.28,39.77,3.25,0.16,0.53
2010,111960139,484020344,1866,1457,325,84,50,49.34,38.52,8.59,2.22,1.32
2010,111960139,484020345,708,568,57,3,10,52.6,42.2,4.23,0.22,0.74
2010,111960139,484020346,1726,1531,153,10,15,50.25,44.57,4.45,0.29,0.44
2010,111960139,484020347,3977,2488,286,62,24,58.17,36.39,4.18,0.91,0.35
2010,111960139,484020348,954,773,105,19,12,51.21,41.49,5.64,1.02,0.64
2010,111960139,484020349,3024,5574,4692,3480,66,17.96,33.11,27.87,20.67,0.39
2010,111960139,484020350,1550,841,58,9,9,62.83,34.09,2.35,0.36,0.36
2010,111960139,484020351,2679,724,6,0,11,78.33,21.17,0.18,0.0,0.32
2010,111960139,484020352,1003,778,16,3,19,55.14,42.77,0.88,0.16,1.04
2010,111960139,484020353,363,110,8,0,4,74.85,22.68,1.65,0.0,0.82
2010,111960139,484020354,441,220,35,6,0,62.82,31.34,4.99,0.85,0.0
2010,111960139,484020355,908,880,64,15,11,48.35,46.86,3.41,0.8,0.59
2010,111960139,484020356,423,405,39,16,0,47.9,45.87,4.42,1.81,0.0
2010,111960139,484020357,971,660,96,26,3,55.3,37.59,5.47,1.48,0.17
2010,111960139,484020358,435,348,4,0,1,55.2,44.16,0.51,0.0,0.13
2010,111960139,484020359,1602,1535,223,19,13,47.23,45.25,6.57,0.56,0.38
2010,111960139,484020360,538,336,0,1,4,61.21,38.23,0.0,0.11,0.46
2010,111960139,484020361,728,531,71,14,4,54.01,39.39,5.27,1.04,0.3
2010,111960139,484020362,1018,1354,101,33,11,40.44,53.79,4.01,1.31,0.44
2010,111960139,484020363,6716,4671,807,149,92,54.01,37.56,6.49,1.2,0.74
2010,111960139,484020364,404,761,52,14,11,32.53,61.27,4.19,1.13,0.89
2010,111960139,484020365,2177,1409,100,9,10,58.76,38.03,2.7,0.24,0.27
2010,111960139,484020366,2301,1821,157,31,7,53.3,42.18,3.64,0.72,0.16
2010,111960139,484020367,860,741,92,21,2,50.12,43.18,5.36,1.22,0.12
2010,111960139,484020368,793,792,110,50,7,45.26,45.21,6.28,2.85,0.4
2010,111960139,484020369,253,294,82,11,5,39.22,45.58,12.71,1.71,0.78
2010,111960139,484020370,463,352,85,17,3,50.33,38.26,9.24,1.85,0.33
2010,111960139,484020371,927,753,120,8,8,51.05,41.46,6.61,0.44,0.44
2010,111960139,484020372,239,180,6,0,1,56.1,42.25,1.41,0.0,0.23
2010,111960139,484020373,870,401,66,4,11,64.35,29.66,4.88,0.3,0.81
2010,111960139,484020374,2541,3867,1710,1056,48,27.55,41.93,18.54,11.45,0.52
2010,111960139,484020375,199,111,18,3,2,59.76,33.33,5.41,0.9,0.6
2010,111960139,484020376,5274,4252,404,50,21,52.73,42.52,4.04,0.5,0.21
2010,111960139,484020377,1665,1513,184,28,6,49.03,44.55,5.42,0.82,0.18
2010,111960139,484020378,1454,1156,143,21,3,52.36,41.63,5.15,0.76,0.11
2010,111960139,484020379,835,878,99,16,32,44.89,47.2,5.32,0.86,1.72
2010,111960139,484020380,1204,1114,87,20,12,49.41,45.71,3.57,0.82,0.49
2010,111960139,484020381,505,550,45,2,1,45.78,49.86,4.08,0.18,0.09
2010,111960139,484020382,227,287,43,8,4,39.89,50.44,7.56,1.41,0.7
2010,111960139,484020383,2731,1385,52,12,15,65.1,33.02,1.24,0.29,0.36
2010,111960139,484020384,24029,27660,11331,8156,498,33.53,38.59,15.81,11.38,0.69
2010,111960139,484020385,11330,4941,245,26,35,68.35,29.81,1.48,0.16,0.21
2010,111960139,484020386,1345,1045,221,91,12,49.56,38.5,8.14,3.35,0.44
2010,111960139,484020387,1346,953,28,4,19,57.28,40.55,1.19,0.17,0.81
2010,111960139,484020388,581,278,14,10,10,65.06,31.13,1.57,1.12,1.12
2010,111960139,484020389,12231,16041,8985,6342,178,27.94,36.64,20.52,14.49,0.41
2010,111960139,484020390,2295,786,9,0,4,74.18,25.4,0.29,0.0,0.13
2010,111960139,484020391,3333,2659,229,24,60,52.86,42.17,3.63,0.38,0.95
2010,111960139,484020392,1971,1309,80,5,17,58.28,38.7,2.37,0.15,0.5
2010,111960139,484020393,1304,1116,208,10,10,49.24,42.15,7.85,0.38,0.38
2010,111960139,484020394,1192,562,58,3,5,65.49,30.88,3.19,0.16,0.27
2010,111960139,484020395,2379,606,49,4,24,77.69,19.79,1.6,0.13,0.78
2010,111960139,484020396,13235,14590,6019,2598,79,36.24,39.95,16.48,7.11,0.22
2010,111960139,484020397,2383,1440,219,82,16,57.56,34.78,5.29,1.98,0.39
2010,111960139,484020398,8893,11160,3493,2388,113,34.14,42.85,13.41,9.17,0.43
2010,111960139,484020399,2444,2468,553,94,33,43.71,44.13,9.89,1.68,0.59
2010,111960139,484020400,9613,9728,1910,448,273,43.75,44.27,8.69,2.04,1.24
2010,111960139,484020401,498,391,79,31,11,49.31,38.71,7.82,3.07,1.09
2010,111960139,484020402,870,1183,353,133,29,33.88,46.07,13.75,5.18,1.13
2010,111960139,484020403,305,361,47,12,0,42.07,49.79,6.48,1.66,0.0
2010,111960139,484020404,939,756,82,26,6,51.91,41.79,4.53,1.44,0.33
2010,111960139,484020405,13125,5486,555,43,126,67.88,28.37,2.87,0.22,0.65
2010,111960139,484020406,4822,2786,410,30,24,59.74,34.51,5.08,0.37,0.3
2010,111960139,484020407,183,224,35,4,2,40.85,50.0,7.81,0.89,0.45
2010,111960139,484020408,2143,3315,1593,1187,21,25.95,40.14,19.29,14.37,0.25
2010,111960139,484020409,1537,1512,153,22,15,47.45,46.68,4.72,0.68,0.46
2010,111960139,484020410,281,412,59,14,4,36.49,53.51,7.66,1.82,0.52
2010,111960139,484020411,1808,1064,149,9,14,59.4,34.95,4.89,0.3,0.46
2010,111960139,484020412,14724,15212,3413,1669,148,41.87,43.26,9.71,4.75,0.42
2010,111960139,484020413,5699,4422,908,170,49,50.67,39.31,8.07,1.51,0.44
2010,111960139,484020414,2596,1743,150,36,24,57.07,38.32,3.3,0.79,0.53
2010,111960139,484020415,259,226,1,2,0,53.07,46.31,0.2,0.41,0.0
2010,111960139,484020416,5330,3798,468,129,39,54.59,38.9,4.79,1.32,0.4
2010,111960139,484020417,5020,4465,1466,485,114,43.46,38.66,12.69,4.2,0.99
2010,111960139,484020418,174,340,26,9,0,31.69,61.93,4.74,1.64,0.0
2010,111960139,484020419,844,644,69,2,19,53.49,40.81,4.37,0.13,1.2
2010,111960139,484020420,1642,1708,548,136,12,40.58,42.21,13.54,3.36,0.3
2010,111960139,484020421,289,295,37,14,6,45.09,46.02,5.77,2.18,0.94
2010,111960139,484020422,285,226,19,0,0,53.77,42.64,3.58,0.0,0.0
2010,111960139,484020423,2328,1285,117,2,12,62.18,34.32,3.12,0.05,0.32
2010,111960139,484020424,1210,814,55,0,5,58.06,39.06,2.64,0.0,0.24
2010,111960139,484020425,4221,2821,170,7,47,58.09,38.82,2.34,0.1,0.65
2010,111960139,484020426,6040,5632,1317,342,63,45.09,42.05,9.83,2.55,0.47
2010,111960139,484020427,981,528,112,18,17,59.24,31.88,6.76,1.09,1.03
2010,111960139,484020428,833,561,52,1,3,57.45,38.69,3.59,0.07,0.21
2010,111960139,484020429,133,98,12,2,1,54.07,39.84,4.88,0.81,0.41
2010,111960139,484020430,674,765,192,34,13,40.17,45.59,11.44,2.03,0.77
2010,111960139,484020431,446,445,39,5,0,47.7,47.59,4.17,0.53,0.0
2010,111960139,484020432,10334,5173,944,92,186,61.77,30.92,5.64,0.55,1.11
2010,111960139,484020433,2784,1446,77,5,15,64.34,33.42,1.78,0.12,0.35
2010,111960139,484020434,2150,1076,52,5,17,65.15,32.61,1.58,0.15,0.52
2010,111960139,484020435,560,469,16,0,1,53.54,44.84,1.53,0.0,0.1
2010,111960139,484020436,4370,3062,854,261,8,51.08,35.79,9.98,3.05,0.09
2010,111960139,484020437,1067,466,50,5,1,67.15,29.33,3.15,0.31,0.06
2010,111960139,484020438,12926,7582,844,212,117,59.62,34.97,3.89,0.98,0.54
2010,111960139,484020439,449,324,68,12,1,52.58,37.94,7.96,1.41,0.12
2010,111960139,484020440,4568,1862,306,124,82,65.8,26.82,4.41,1.79,1.18
2010,111960139,484020441,158,160,17,2,2,46.61,47.2,5.01,0.59,0.59
2010,111960139,484020442,124,284,9,4,1,29.38,67.3,2.13,0.95,0.24
2010,111960139,484020443,174,234,16,0,4,40.65,54.67,3.74,0.0,0.93
2010,111960139,484020444,750,679,113,4,7,48.29,43.72,7.28,0.26,0.45
2010,111960139,484020445,2754,2834,347,54,22,45.82,47.15,5.77,0.9,0.37
2010,111960139,484020446,8499,5202,480,156,75,58.97,36.09,3.33,1.08,0.52
2010,111960139,484020447,1160,613,33,2,8,63.88,33.76,1.82,0.11,0.44
2010,111960139,484020448,1695,1348,116,14,13,53.2,42.31,3.64,0.44,0.41
2010,111960139,484020449,7778,2979,203,27,18,70.68,27.07,1.84,0.25,0.16
2010,111960139,484020450,630,343,20,2,9,62.75,34.16,1.99,0.2,0.9
2010,111960139,484020451,2408,1373,121,23,13,61.15,34.87,3.07,0.58,0.33
2010,111960139,484020452,1578,1746,287,70,11,42.74,47.29,7.77,1.9,0.3
2010,111960139,484020453,1680,1205,93,9,7,56.11,40.25,3.11,0.3,0.23
2010,111960139,484020454,1404,1023,77,5,31,55.28,40.28,3.03,0.2,1.22
2010,111960139,484020455,901,558,88,22,12,56.99,35.29,5.57,1.39,0.76
2010,111960139,484020456,1773,1306,110,8,13,55.23,40.69,3.43,0.25,0.4
2010,111960139,484020457,463,533,58,9,4,43.39,49.95,5.44,0.84,0.37
2010,111960139,484020458,1935,1817,373,82,50,45.45,42.68,8.76,1.93,1.17
2010,111960139,484020459,3078,1801,125,18,17,61.08,35.74,2.48,0.36,0.34
2010,111960139,484020460,364,203,7,3,6,62.44,34.82,1.2,0.51,1.03
2010,111960139,484020461,344,278,16,1,2,53.67,43.37,2.5,0.16,0.31
2010,111960139,484020462,240,193,10,0,3,53.81,43.27,2.24,0.0,0.67
2010,111960139,484020463,835,573,53,3,18,56.34,38.66,3.58,0.2,1.21
2010,111960139,484020464,7529,3384,170,11,49,67.57,30.37,1.53,0.1,0.44
2010,111960139,484020465,7565,6700,1746,431,177,45.52,40.32,10.51,2.59,1.07
2010,111960139,484020466,7686,4071,287,59,65,63.17,33.46,2.36,0.48,0.53
2010,111960139,484020467,16952,11355,1611,585,199,55.21,36.98,5.25,1.91,0.65
2010,111960139,484020468,2657,2112,265,11,19,52.47,41.71,5.23,0.22,0.38
2010,111960139,484020469,243,200,26,2,1,51.48,42.37,5.51,0.42,0.21
2010,111960139,484020470,1344,1161,382,155,6,44.09,38.09,12.53,5.09,0.2
2010,111960139,484020471,591,684,23,2,3,45.36,52.49,1.77,0.15,0.23
2010,111960139,484020472,1507,1180,273,89,61,48.46,37.94,8.78,2.86,1.96
2010,111960139,484020473,4859,4229,430,161,15,50.12,43.62,4.44,1.66,0.15
2010,111960139,484020474,160,202,17,2,0,41.99,53.02,4.46,0.52,0.0
2010,111960139,484020475,834,491,36,2,13,60.61,35.68,2.62,0.15,0.94
2010,111960139,484020476,1019,736,70,8,8,55.35,39.98,3.8,0.43,0.43
2010,111960139,484020477,115,90,5,0,0,54.76,42.86,2.38,0.0,0.0
2010,111960139,484020478,476,412,28,3,0,51.8,44.83,3.05,0.33,0.0
2010,111960139,484020479,758,951,142,23,12,40.19,50.42,7.53,1.22,0.64
2010,111960139,484020480,21955,18799,4328,1275,344,47.01,40.25,9.27,2.73,0.74
2010,111960139,484020481,3702,5216,1096,379,72,35.38,49.84,10.47,3.62,0.69
2010,111960139,484020482,2202,1591,112,16,16,55.93,40.41,2.84,0.41,0.41
2010,111960139,484020483,1781,955,55,8,27,63.02,33.79,1.95,0.28,0.96
2010,111960139,484020484,985,1114,181,26,13,42.48,48.04,7.81,1.12,0.56
2010,111960139,484020485,709,1012,110,10,5,38.41,54.82,5.96,0.54,0.27
2010,111960139,484020486,61,57,2,0,3,49.59,46.34,1.63,0.0,2.44
2010,111960139,484020487,2528,1923,153,27,20,54.35,41.35,3.29,0.58,0.43
2010,111960139,484020488,1969,819,36,0,9,69.5,28.91,1.27,0.0,0.32
2010,111960139,484020489,2063,1557,159,8,18,54.22,40.92,4.18,0.21,0.47
2010,111960139,484020490,1586,1281,124,20,13,52.45,42.36,4.1,0.66,0.43
2010,111960139,484020491,193,265,54,11,4,36.62,50.28,10.25,2.09,0.76
2010,111960139,484020492,2680,1769,97,2,38,58.44,38.57,2.12,0.04,0.83
2010,111960139,484020493,1779,792,71,0,20,66.83,29.75,2.67,0.0,0.75
2010,111960139,484020494,639,1128,217,48,6,31.35,55.35,10.65,2.36,0.29
2010,111960139,484020495,2907,845,34,15,26,75.96,22.08,0.89,0.39,0.68
2010,111960139,484020496,3236,2320,222,24,58,55.22,39.59,3.79,0.41,0.99
2010,111960139,484020497,641,882,245,73,18,34.48,47.44,13.18,3.93,0.97
