GEOLEV2,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT
484019038,25293,692,20745,319,53.76,1.47,44.09,0.68
484019039,459626,27312,405429,22354,50.25,2.99,44.32,2.44
484019040,302,13,513,9,36.08,1.55,61.29,1.08
484019041,7859,153,7748,504,48.32,0.94,47.64,3.1
484019042,1777,111,2635,153,38.0,2.37,56.35,3.27
484019043,907,10,1129,17,43.97,0.48,54.73,0.82
484019044,12640,584,12776,232,48.19,2.23,48.7,0.88
484019045,10959,904,11079,1258,45.29,3.74,45.78,5.2
484019046,186492,8874,170189,5412,50.27,2.39,45.88,1.46
484019047,5626,384,6546,996,41.51,2.83,48.3,7.35
484019048,117255,5927,86387,1813,55.47,2.8,40.87,0.86
484019049,16334,590,14232,108,52.25,1.89,45.52,0.35
484019050,741,5,773,12,48.4,0.33,50.49,0.78
484019051,1406,63,2036,35,39.72,1.78,57.51,0.99
484020001,141,33,601,9,17.98,4.21,76.66,1.15
484020002,14455,641,19111,217,41.99,1.86,55.52,0.63
484020003,702,8,1245,26,35.44,0.4,62.85,1.31
484020004,404,5,354,3,52.74,0.65,46.21,0.39
484020005,5279,113,6260,77,45.01,0.96,53.37,0.66
484020006,6565,135,6357,150,49.71,1.02,48.13,1.14
484020007,913,25,1021,19,46.16,1.26,51.62,0.96
484020008,276,3,373,24,40.83,0.44,55.18,3.55
484020009,1533,187,3527,22,29.09,3.55,66.94,0.42
484020010,5090,214,6190,11,44.24,1.86,53.8,0.1
484020011,161,0,662,1,19.54,0.0,80.34,0.12
484020012,2411,82,3551,30,39.69,1.35,58.46,0.49
484020013,1021,19,1190,13,45.52,0.85,53.05,0.58
484020014,9083,258,10532,84,45.51,1.29,52.77,0.42
484020015,1118,63,2104,42,33.6,1.89,63.24,1.26
484020016,1588,15,3472,48,31.0,0.29,67.77,0.94
484020017,797,46,1662,15,31.63,1.83,65.95,0.6
484020018,267,10,337,6,43.06,1.61,54.35,0.97
484020019,908,10,1408,12,38.84,0.43,60.22,0.51
484020020,872,55,1614,26,33.97,2.14,62.87,1.01
484020021,4424,387,6254,87,39.67,3.47,56.08,0.78
484020022,332,1,391,6,45.48,0.14,53.56,0.82
484020023,6560,586,6825,169,46.39,4.14,48.27,1.2
484020024,1111,23,1704,16,38.93,0.81,59.71,0.56
484020025,4084,212,4556,68,45.78,2.38,51.08,0.76
484020026,2770,117,2899,53,47.44,2.0,49.65,0.91
484020027,868,2,1057,9,44.83,0.1,54.6,0.46
484020028,6049,196,8169,215,41.35,1.34,55.84,1.47
484020029,1209,19,1751,37,40.09,0.63,58.06,1.23
484020030,3565,70,3423,24,50.34,0.99,48.33,0.34
484020031,2420,192,3100,51,41.99,3.33,53.79,0.88
484020032,275,19,508,5,34.08,2.35,62.95,0.62
484020033,1020,12,858,5,53.83,0.63,45.28,0.26
484020034,288,41,689,42,27.17,3.87,65.0,3.96
484020035,225,1,191,1,53.83,0.24,45.69,0.24
484020036,1430,114,2354,16,36.54,2.91,60.14,0.41
484020037,965,25,1970,46,32.1,0.83,65.54,1.53
484020038,733,0,916,6,44.29,0.0,55.35,0.36
484020039,27258,871,23535,170,52.59,1.68,45.4,0.33
484020040,1566,39,2385,56,38.7,0.96,58.95,1.38
484020041,8250,123,12685,130,38.94,0.58,59.87,0.61
484020042,2474,123,4208,32,36.19,1.8,61.55,0.47
484020043,34552,2489,33096,460,48.94,3.53,46.88,0.65
484020044,15921,251,13739,224,52.83,0.83,45.59,0.74
484020045,3051,48,2036,26,59.12,0.93,39.45,0.5
484020046,1142,10,1484,25,42.92,0.38,55.77,0.94
484020047,33,0,41,0,44.59,0.0,55.41,0.0
484020048,377,17,413,2,46.6,2.1,51.05,0.25
484020049,289,27,544,5,33.41,3.12,62.89,0.58
484020050,727,8,1895,11,27.53,0.3,71.75,0.42
484020051,2025,9,978,14,66.92,0.3,32.32,0.46
484020052,2377,41,2862,53,44.57,0.77,53.67,0.99
484020053,470,1,522,4,47.14,0.1,52.36,0.4
484020054,83,0,234,6,25.7,0.0,72.45,1.86
484020055,918,40,1657,21,34.83,1.52,62.86,0.8
484020056,450,7,603,12,41.98,0.65,56.25,1.12
484020057,12770,478,16622,55,42.67,1.6,55.55,0.18
484020058,2734,317,6323,140,28.74,3.33,66.46,1.47
484020059,11679,1155,16054,97,40.29,3.98,55.39,0.33
484020060,1117,16,901,20,54.38,0.78,43.87,0.97
484020061,1033,32,787,33,54.8,1.7,41.75,1.75
484020062,204,18,263,1,41.98,3.7,54.12,0.21
484020063,1584,24,1399,13,52.45,0.79,46.32,0.43
484020064,2654,55,2861,8,47.58,0.99,51.29,0.14
484020065,204,3,777,7,20.59,0.3,78.41,0.71
484020066,1992,22,2179,32,47.15,0.52,51.57,0.76
484020067,116736,2919,87569,455,56.21,1.41,42.17,0.22
484020068,7383,110,8597,50,45.74,0.68,53.27,0.31
484020069,734,16,924,9,43.61,0.95,54.9,0.53
484020070,2627,166,2454,102,49.11,3.1,45.88,1.91
484020071,940,29,1213,12,42.84,1.32,55.29,0.55
484020072,2025,67,2596,114,42.17,1.4,54.06,2.37
484020073,9361,380,13943,222,39.16,1.59,58.32,0.93
484020074,63,0,264,0,19.27,0.0,80.73,0.0
484020075,965,22,1123,33,45.03,1.03,52.4,1.54
484020076,760,10,1546,41,32.24,0.42,65.59,1.74
484020077,1452,20,1316,1,52.06,0.72,47.19,0.04
484020078,500,10,388,6,55.31,1.11,42.92,0.66
484020079,29688,2220,33725,203,45.09,3.37,51.23,0.31
484020080,229,87,774,14,20.74,7.88,70.11,1.27
484020081,422,39,1035,22,27.8,2.57,68.18,1.45
484020082,953,42,1939,24,32.22,1.42,65.55,0.81
484020083,3196,72,3074,26,50.19,1.13,48.27,0.41
484020084,1632,22,1376,10,53.68,0.72,45.26,0.33
484020085,5027,480,9231,100,33.88,3.23,62.21,0.67
484020086,311,1,390,3,44.11,0.14,55.32,0.43
484020087,1743,38,1264,2,57.2,1.25,41.48,0.07
484020088,645,160,1255,5,31.23,7.75,60.77,0.24
484020089,531,39,1082,9,31.97,2.35,65.14,0.54
484020090,2530,48,2684,24,47.86,0.91,50.78,0.45
484020091,2774,38,1836,40,59.17,0.81,39.16,0.85
484020092,502,45,608,12,43.02,3.86,52.1,1.03
484020093,154,3,218,1,40.96,0.8,57.98,0.27
484020094,351,3,1101,4,24.06,0.21,75.46,0.27
484020095,1323,16,1501,14,46.36,0.56,52.59,0.49
484020096,299,3,291,0,50.42,0.51,49.07,0.0
484020097,562,1,766,23,41.57,0.07,56.66,1.7
484020098,1103,22,2053,27,34.41,0.69,64.06,0.84
484020099,49,0,303,2,13.84,0.0,85.59,0.56
484020100,168,25,247,6,37.67,5.61,55.38,1.35
484020101,198,6,366,8,34.26,1.04,63.32,1.38
484020102,1747,29,1570,9,52.07,0.86,46.8,0.27
484020103,2404,17,1868,55,55.34,0.39,43.0,1.27
484020104,564,52,1173,27,31.06,2.86,64.59,1.49
484020105,1710,222,3894,54,29.08,3.78,66.22,0.92
484020106,106,1,123,0,46.09,0.43,53.48,0.0
484020107,8658,287,6404,60,56.19,1.86,41.56,0.39
484020108,724,122,2228,30,23.32,3.93,71.78,0.97
484020109,3656,142,4529,55,43.62,1.69,54.03,0.66
484020110,456,8,647,6,40.82,0.72,57.92,0.54
484020111,1148,4,1917,19,37.18,0.13,62.08,0.62
484020112,847,9,1202,17,40.82,0.43,57.93,0.82
484020113,776,21,1270,10,37.36,1.01,61.15,0.48
484020114,239,3,328,6,41.49,0.52,56.94,1.04
484020115,3079,84,2151,22,57.7,1.57,40.31,0.41
484020116,960,3,1871,14,33.71,0.11,65.7,0.49
484020117,579,37,1160,17,32.29,2.06,64.7,0.95
484020118,732,2,1139,3,39.02,0.11,60.71,0.16
484020119,121,0,218,0,35.69,0.0,64.31,0.0
484020120,154,0,158,5,48.58,0.0,49.84,1.58
484020121,195,5,326,3,36.86,0.95,61.63,0.57
484020122,269,2,275,6,48.73,0.36,49.82,1.09
484020123,736,41,1222,34,36.2,2.02,60.11,1.67
484020124,7374,332,5289,119,56.23,2.53,40.33,0.91
484020125,3535,91,4265,27,44.65,1.15,53.86,0.34
484020126,1432,48,1874,27,42.35,1.42,55.43,0.8
484020127,248,27,643,2,26.96,2.93,69.89,0.22
484020128,417,5,606,8,40.25,0.48,58.49,0.77
484020129,148,0,111,2,56.7,0.0,42.53,0.77
484020130,2106,51,2409,72,45.41,1.1,51.94,1.55
484020131,3034,195,5564,27,34.4,2.21,63.08,0.31
484020132,411,22,523,6,42.72,2.29,54.37,0.62
484020133,1270,6,1644,9,43.36,0.2,56.13,0.31
484020134,6455,151,10592,61,37.4,0.87,61.37,0.35
484020135,2418,40,2610,30,47.43,0.78,51.2,0.59
484020136,2520,45,4626,93,34.6,0.62,63.51,1.28
484020137,954,13,1402,26,39.83,0.54,58.54,1.09
484020138,172,2,187,8,46.61,0.54,50.68,2.17
484020139,551,6,910,6,37.41,0.41,61.78,0.41
484020140,292,4,331,6,46.13,0.63,52.29,0.95
484020141,2629,115,3270,85,43.11,1.89,53.62,1.39
484020142,324,32,541,27,35.06,3.46,58.55,2.92
484020143,2722,106,4091,135,38.59,1.5,58.0,1.91
484020144,453,4,430,7,50.67,0.45,48.1,0.78
484020145,1314,25,1276,13,50.0,0.95,48.55,0.49
484020146,701,20,1017,6,40.19,1.15,58.31,0.34
484020147,118,7,173,0,39.6,2.35,58.05,0.0
484020148,596,3,705,2,45.64,0.23,53.98,0.15
484020149,494,6,535,16,47.0,0.57,50.9,1.52
484020150,4140,136,3738,31,51.46,1.69,46.46,0.39
484020151,168,0,133,3,55.26,0.0,43.75,0.99
484020152,327,3,1137,5,22.21,0.2,77.24,0.34
484020153,1465,56,1849,19,43.23,1.65,54.56,0.56
484020154,649,76,897,2,39.96,4.68,55.23,0.12
484020155,290,10,334,9,45.1,1.56,51.94,1.4
484020156,1232,5,1471,18,45.19,0.18,53.96,0.66
484020157,6680,184,5216,56,55.04,1.52,42.98,0.46
484020158,452,15,1160,2,27.75,0.92,71.21,0.12
484020159,1418,9,2229,20,38.57,0.24,60.64,0.54
484020160,500,6,534,11,47.57,0.57,50.81,1.05
484020161,1057,8,874,9,54.26,0.41,44.87,0.46
484020162,500,24,687,13,40.85,1.96,56.13,1.06
484020163,496,6,624,3,43.93,0.53,55.27,0.27
484020164,594,115,1610,46,25.12,4.86,68.08,1.95
484020165,367,3,657,19,35.09,0.29,62.81,1.82
484020166,3570,175,4455,39,43.33,2.12,54.07,0.47
484020167,800,25,667,4,53.48,1.67,44.59,0.27
484020168,278,5,423,10,38.83,0.7,59.08,1.4
484020169,890,39,1634,38,34.22,1.5,62.82,1.46
484020170,352,86,2198,8,13.31,3.25,83.13,0.3
484020171,4710,399,7631,105,36.67,3.11,59.41,0.82
484020172,108,2,264,1,28.8,0.53,70.4,0.27
484020173,1478,36,1371,29,50.72,1.24,47.05,1.0
484020174,387,49,842,25,29.7,3.76,64.62,1.92
484020175,662,16,1385,13,31.89,0.77,66.71,0.63
484020176,3087,96,4114,78,41.86,1.3,55.78,1.06
484020177,2359,38,1813,31,55.62,0.9,42.75,0.73
484020178,529,9,545,1,48.8,0.83,50.28,0.09
484020179,703,14,1078,18,38.78,0.77,59.46,0.99
484020180,148,1,200,0,42.41,0.29,57.31,0.0
484020181,437,27,1049,44,28.07,1.73,67.37,2.83
484020182,262,2,752,5,25.66,0.2,73.65,0.49
484020183,63914,2653,51456,395,53.97,2.24,43.45,0.33
484020184,2397,27,3942,120,36.96,0.42,60.78,1.85
484020185,175,3,279,0,38.29,0.66,61.05,0.0
484020186,852,4,1097,9,43.43,0.2,55.91,0.46
484020187,2233,55,4420,60,32.99,0.81,65.31,0.89
484020188,578,3,1124,20,33.51,0.17,65.16,1.16
484020189,7303,235,9325,167,42.88,1.38,54.76,0.98
484020190,135,2,133,1,49.82,0.74,49.08,0.37
484020191,619,7,531,11,53.0,0.6,45.46,0.94
484020192,778,22,1167,16,39.23,1.11,58.85,0.81
484020193,533,1,473,9,52.46,0.1,46.56,0.89
484020194,417,1,583,0,41.66,0.1,58.24,0.0
484020195,102,4,208,11,31.38,1.23,64.0,3.38
484020196,1207,48,1156,20,49.65,1.97,47.55,0.82
484020197,9375,291,11935,170,43.06,1.34,54.82,0.78
484020198,177,1,336,5,34.1,0.19,64.74,0.96
484020199,1045,1,1819,14,36.3,0.03,63.18,0.49
484020200,488,0,823,7,37.03,0.0,62.44,0.53
484020201,1254,16,1812,22,40.4,0.52,58.38,0.71
484020202,859,5,1356,10,38.52,0.22,60.81,0.45
484020203,326,3,231,12,56.99,0.52,40.38,2.1
484020204,4531,78,7792,83,36.29,0.62,62.42,0.66
484020205,860,1,920,18,47.8,0.06,51.14,1.0
484020206,5172,26,6801,196,42.41,0.21,55.77,1.61
484020207,2322,21,3860,73,37.0,0.33,61.5,1.16
484020208,241,1,320,2,42.73,0.18,56.74,0.35
484020209,2122,52,3434,9,37.78,0.93,61.14,0.16
484020210,869,5,1205,8,41.64,0.24,57.74,0.38
484020211,695,4,1129,23,37.55,0.22,60.99,1.24
484020212,765,87,1535,16,31.84,3.62,63.88,0.67
484020213,567,47,1168,18,31.5,2.61,64.89,1.0
484020214,307,8,278,6,51.25,1.34,46.41,1.0
484020215,425,1,590,5,41.63,0.1,57.79,0.49
484020216,805,11,1678,25,31.96,0.44,66.61,0.99
484020217,179,1,301,2,37.06,0.21,62.32,0.41
484020218,1026,28,1011,42,48.69,1.33,47.98,1.99
484020219,886,7,1192,7,42.35,0.33,56.98,0.33
484020220,459,4,523,7,46.22,0.4,52.67,0.7
484020221,549,3,600,4,47.49,0.26,51.9,0.35
484020222,129,0,210,2,37.83,0.0,61.58,0.59
484020223,245,5,310,6,43.29,0.88,54.77,1.06
484020224,1852,36,2376,27,43.16,0.84,55.37,0.63
484020225,1048,13,1009,13,50.31,0.62,48.44,0.62
484020226,5047,60,4547,71,51.9,0.62,46.76,0.73
484020227,191,0,332,8,35.97,0.0,62.52,1.51
484020228,1206,8,3231,12,27.06,0.18,72.49,0.27
484020229,218,21,553,13,27.08,2.61,68.7,1.61
484020230,672,1,1429,9,31.83,0.05,67.69,0.43
484020231,6661,156,8526,36,43.31,1.01,55.44,0.23
484020232,493,3,894,19,34.99,0.21,63.45,1.35
484020233,2199,25,3058,27,41.42,0.47,57.6,0.51
484020234,1517,18,1129,20,56.52,0.67,42.06,0.75
484020235,349,11,670,6,33.69,1.06,64.67,0.58
484020236,439,37,667,9,38.11,3.21,57.9,0.78
484020237,264,1,377,4,40.87,0.15,58.36,0.62
484020238,416,5,418,1,49.52,0.6,49.76,0.12
484020239,542,24,1101,8,32.36,1.43,65.73,0.48
484020240,191,31,625,15,22.16,3.6,72.51,1.74
484020241,1482,80,5264,270,20.89,1.13,74.18,3.8
484020242,568,11,774,2,41.92,0.81,57.12,0.15
484020243,1095,49,1477,19,41.48,1.86,55.95,0.72
484020244,298,5,652,8,30.94,0.52,67.71,0.83
484020245,202,2,280,2,41.56,0.41,57.61,0.41
484020246,489,20,633,6,42.6,1.74,55.14,0.52
484020247,4471,87,5883,42,42.65,0.83,56.12,0.4
484020248,908,29,1406,53,37.9,1.21,58.68,2.21
484020249,437,5,457,3,48.45,0.55,50.67,0.33
484020250,340,1,511,1,39.86,0.12,59.91,0.12
484020251,476,6,1067,10,30.53,0.38,68.44,0.64
484020252,739,5,932,14,43.73,0.3,55.15,0.83
484020253,1127,15,1292,7,46.17,0.61,52.93,0.29
484020254,255,11,1291,3,16.35,0.71,82.76,0.19
484020255,59,5,119,0,32.24,2.73,65.03,0.0
484020256,294,4,572,17,33.15,0.45,64.49,1.92
484020257,83,1,531,6,13.37,0.16,85.51,0.97
484020258,482,17,1243,3,27.62,0.97,71.23,0.17
484020259,656,13,1250,8,34.04,0.67,64.87,0.42
484020260,2539,34,3133,43,44.16,0.59,54.5,0.75
484020261,408,2,403,0,50.18,0.25,49.57,0.0
484020262,1095,28,1131,8,48.41,1.24,50.0,0.35
484020263,350,18,1238,17,21.57,1.11,76.28,1.05
484020264,2296,162,2658,22,44.69,3.15,51.73,0.43
484020265,2788,108,3912,25,40.8,1.58,57.25,0.37
484020266,53,2,178,3,22.46,0.85,75.42,1.27
484020267,306,11,368,8,44.16,1.59,53.1,1.15
484020268,1293,80,1839,24,39.96,2.47,56.83,0.74
484020269,609,3,458,1,56.86,0.28,42.76,0.09
484020270,774,75,1289,20,35.87,3.48,59.73,0.93
484020271,1214,49,2739,50,29.96,1.21,67.6,1.23
484020272,811,72,1493,15,33.92,3.01,62.44,0.63
484020273,318,0,671,5,31.99,0.0,67.51,0.5
484020274,1632,22,3573,59,30.87,0.42,67.59,1.12
484020275,209,2,441,6,31.76,0.3,67.02,0.91
484020276,4079,68,5990,112,39.8,0.66,58.44,1.09
484020277,9107,571,16950,486,33.59,2.11,62.51,1.79
484020278,966,24,1134,11,45.25,1.12,53.11,0.52
484020279,818,11,1036,13,43.56,0.59,55.17,0.69
484020280,104,5,138,4,41.43,1.99,54.98,1.59
484020281,281,2,323,1,46.29,0.33,53.21,0.16
484020282,403,4,388,4,50.44,0.5,48.56,0.5
484020283,814,2,1257,37,38.58,0.09,59.57,1.75
484020284,1196,22,1328,18,46.65,0.86,51.79,0.7
484020285,1136,59,1347,7,44.57,2.31,52.84,0.27
484020286,109,0,181,1,37.46,0.0,62.2,0.34
484020287,138,7,290,1,31.65,1.61,66.51,0.23
484020288,314,15,536,34,34.93,1.67,59.62,3.78
484020289,245,18,483,1,32.8,2.41,64.66,0.13
484020290,1134,10,1753,10,39.01,0.34,60.3,0.34
484020291,282,0,657,6,29.84,0.0,69.52,0.63
484020292,7180,46,4908,36,59.0,0.38,40.33,0.3
484020293,2399,91,2309,8,49.91,1.89,48.03,0.17
484020294,3944,68,4078,71,48.33,0.83,49.97,0.87
484020295,256,2,501,7,33.42,0.26,65.4,0.91
484020296,585,19,782,6,42.03,1.36,56.18,0.43
484020297,5479,86,4056,82,56.47,0.89,41.8,0.85
484020298,541,3,333,0,61.69,0.34,37.97,0.0
484020299,1750,10,2972,34,36.72,0.21,62.36,0.71
484020300,543,8,698,13,43.03,0.63,55.31,1.03
484020301,1069,8,1718,55,37.51,0.28,60.28,1.93
484020302,431,8,490,3,46.24,0.86,52.58,0.32
484020303,305,1,342,8,46.49,0.15,52.13,1.22
484020304,1459,53,1660,23,45.67,1.66,51.96,0.72
484020305,951,69,1489,20,37.6,2.73,58.88,0.79
484020306,2949,162,3854,59,41.98,2.31,54.87,0.84
484020307,777,44,1392,5,35.03,1.98,62.76,0.23
484020308,2490,81,4565,54,34.63,1.13,63.49,0.75
484020309,2918,52,2664,90,50.98,0.91,46.54,1.57
484020310,90,1,277,4,24.19,0.27,74.46,1.08
484020311,2870,32,5190,185,34.67,0.39,62.7,2.24
484020312,249,1,454,5,35.12,0.14,64.03,0.71
484020313,705,2,592,13,53.73,0.15,45.12,0.99
484020314,540,16,704,16,42.32,1.25,55.17,1.25
484020315,100,3,449,4,17.99,0.54,80.76,0.72
484020316,367,7,658,7,35.32,0.67,63.33,0.67
484020317,16453,499,13850,186,53.09,1.61,44.69,0.6
484020318,351,0,478,1,42.29,0.0,57.59,0.12
484020319,119,1,439,5,21.1,0.18,77.84,0.89
484020320,306,2,297,3,50.33,0.33,48.85,0.49
484020321,272,1,358,9,42.5,0.16,55.94,1.41
484020322,355,11,1123,14,23.62,0.73,74.72,0.93
484020323,15649,884,14429,148,50.3,2.84,46.38,0.48
484020324,3359,21,4055,28,45.01,0.28,54.33,0.38
484020325,1154,17,2118,31,34.76,0.51,63.8,0.93
484020326,5035,337,5876,66,44.5,2.98,51.94,0.58
484020327,423,3,401,16,50.18,0.36,47.57,1.9
484020328,406,5,609,7,39.53,0.49,59.3,0.68
484020329,1186,11,1879,28,38.21,0.35,60.53,0.9
484020330,451,2,256,1,63.52,0.28,36.06,0.14
484020331,113,4,193,3,36.1,1.28,61.66,0.96
484020332,903,11,1125,44,43.35,0.53,54.01,2.11
484020333,15569,553,17484,345,45.86,1.63,51.5,1.02
484020334,274,0,424,5,38.98,0.0,60.31,0.71
484020335,632,11,1076,8,36.6,0.64,62.3,0.46
484020336,1996,36,1924,50,49.83,0.9,48.03,1.25
484020337,3648,42,2394,32,59.65,0.69,39.14,0.52
484020338,1564,11,1483,32,50.61,0.36,47.99,1.04
484020339,571,13,919,10,37.74,0.86,60.74,0.66
484020340,56,1,118,0,32.0,0.57,67.43,0.0
484020341,741,17,823,8,46.63,1.07,51.79,0.5
484020342,709,2,723,16,48.9,0.14,49.86,1.1
484020343,827,8,1072,13,43.07,0.42,55.83,0.68
484020344,1184,8,1714,111,39.24,0.27,56.81,3.68
484020345,238,0,831,76,20.79,0.0,72.58,6.64
484020346,1090,5,1556,13,40.92,0.19,58.41,0.49
484020347,2186,74,3180,66,39.7,1.34,57.76,1.2
484020348,369,17,1159,10,23.73,1.09,74.53,0.64
484020349,8706,198,5748,24,59.32,1.35,39.17,0.16
484020350,897,13,1064,12,45.17,0.65,53.58,0.6
484020351,353,23,1892,9,15.5,1.01,83.09,0.4
484020352,332,18,1100,2,22.87,1.24,75.76,0.14
484020353,146,1,201,8,41.01,0.28,56.46,2.25
484020354,218,15,352,2,37.14,2.56,59.97,0.34
484020355,595,4,1000,12,36.93,0.25,62.07,0.74
484020356,312,5,454,2,40.36,0.65,58.73,0.26
484020357,754,10,714,9,50.71,0.67,48.02,0.61
484020358,70,3,593,0,10.51,0.45,89.04,0.0
484020359,1065,10,1721,27,37.73,0.35,60.96,0.96
484020360,121,1,556,4,17.74,0.15,81.52,0.59
484020361,523,35,554,8,46.7,3.12,49.46,0.71
484020362,1130,7,948,10,53.94,0.33,45.25,0.48
484020363,4929,20,5213,68,48.18,0.2,50.96,0.66
484020364,518,2,528,8,49.05,0.19,50.0,0.76
484020365,974,11,1684,15,36.29,0.41,62.74,0.56
484020366,1328,196,1894,17,38.66,5.71,55.14,0.49
484020367,603,14,784,5,42.89,1.0,55.76,0.36
484020368,607,24,835,23,40.77,1.61,56.08,1.54
484020369,268,0,241,3,52.34,0.0,47.07,0.59
484020370,366,7,395,8,47.16,0.9,50.9,1.03
484020371,687,6,881,6,43.48,0.38,55.76,0.38
484020372,190,2,154,2,54.6,0.57,44.25,0.57
484020373,368,24,590,11,37.06,2.42,59.42,1.11
484020374,4227,93,3339,21,55.04,1.21,43.48,0.27
484020375,84,0,187,1,30.88,0.0,68.75,0.37
484020376,2624,47,4972,27,34.21,0.61,64.82,0.35
484020377,1228,47,1376,14,46.08,1.76,51.63,0.53
484020378,877,25,1213,9,41.29,1.18,57.11,0.42
484020379,750,36,737,10,48.92,2.35,48.08,0.65
484020380,645,5,1281,17,33.11,0.26,65.76,0.87
484020381,210,57,615,2,23.76,6.45,69.57,0.23
484020382,187,6,280,2,39.37,1.26,58.95,0.42
484020383,1451,56,1665,25,45.39,1.75,52.08,0.78
484020384,29737,1360,26140,243,51.73,2.37,45.48,0.42
484020385,2858,317,8596,46,24.19,2.68,72.74,0.39
484020386,855,102,1272,26,37.92,4.52,56.41,1.15
484020387,680,23,998,4,39.88,1.35,58.53,0.23
484020388,334,4,435,4,42.99,0.51,55.98,0.51
484020389,19594,508,16125,132,53.89,1.4,44.35,0.36
484020390,1299,4,904,4,58.75,0.18,40.89,0.18
484020391,1452,11,3444,27,29.43,0.22,69.8,0.55
484020392,791,89,1821,30,28.96,3.26,66.68,1.1
484020393,724,5,1380,27,33.9,0.23,64.61,1.26
484020394,745,3,710,6,50.89,0.2,48.5,0.41
484020395,826,54,1444,39,34.96,2.29,61.11,1.65
484020396,15769,367,13166,39,53.74,1.25,44.87,0.13
484020397,1638,20,1684,52,48.26,0.59,49.62,1.53
484020398,11297,305,9265,75,53.94,1.46,44.24,0.36
484020399,2416,106,2057,37,52.34,2.3,44.56,0.8
484020400,8267,232,8831,120,47.38,1.33,50.61,0.69
484020401,318,1,481,4,39.55,0.12,59.83,0.5
484020402,1078,23,980,5,51.68,1.1,46.98,0.24
484020403,259,18,321,9,42.67,2.97,52.88,1.48
484020404,565,10,867,21,38.62,0.68,59.26,1.44
484020405,5692,116,8599,167,39.06,0.8,59.0,1.15
484020406,2726,38,3724,50,41.69,0.58,56.96,0.76
484020407,218,0,140,5,60.06,0.0,38.57,1.38
484020408,4180,65,2710,15,59.97,0.93,38.88,0.22
484020409,985,37,1478,11,39.23,1.47,58.86,0.44
484020410,351,10,270,9,54.84,1.56,42.19,1.41
484020411,859,20,1482,2,36.35,0.85,62.72,0.08
484020412,15740,467,11778,95,56.05,1.66,41.94,0.34
484020413,4811,97,4187,23,52.76,1.06,45.92,0.25
484020414,1154,14,2337,38,32.57,0.4,65.96,1.07
484020415,235,20,168,2,55.29,4.71,39.53,0.47
484020416,2373,501,4646,42,31.38,6.63,61.44,0.56
484020417,4237,158,4934,47,45.19,1.69,52.62,0.5
484020418,219,2,221,6,48.88,0.45,49.33,1.34
484020419,706,10,492,8,58.06,0.82,40.46,0.66
484020420,1429,76,1854,34,42.12,2.24,54.64,1.0
484020421,189,4,336,1,35.66,0.75,63.4,0.19
484020422,222,2,226,3,49.01,0.44,49.89,0.66
484020423,1023,1,1698,15,37.38,0.04,62.04,0.55
484020424,480,0,1174,6,28.92,0.0,70.72,0.36
484020425,1104,11,4098,24,21.08,0.21,78.25,0.46
484020426,4956,123,5894,51,44.96,1.12,53.47,0.46
484020427,532,3,714,12,42.19,0.24,56.62,0.95
484020428,357,1,803,4,30.64,0.09,68.93,0.34
484020429,96,0,112,1,45.93,0.0,53.59,0.48
484020430,519,9,833,6,37.97,0.66,60.94,0.44
484020431,394,0,397,4,49.56,0.0,49.94,0.5
484020432,4774,295,7450,106,37.81,2.34,59.01,0.84
484020433,1003,43,2178,9,31.02,1.33,67.37,0.28
484020434,1276,3,1154,16,52.1,0.12,47.12,0.65
484020435,413,17,434,3,47.64,1.96,50.06,0.35
484020436,3009,94,3604,20,44.73,1.4,53.58,0.3
484020437,509,8,724,5,40.85,0.64,58.11,0.4
484020438,6628,334,9279,134,40.48,2.04,56.67,0.82
484020439,248,2,475,1,34.16,0.28,65.43,0.14
484020440,3052,98,2238,16,56.48,1.81,41.41,0.3
484020441,114,1,173,0,39.58,0.35,60.07,0.0
484020442,201,0,166,0,54.77,0.0,45.23,0.0
484020443,81,1,276,1,22.56,0.28,76.88,0.28
484020444,72,0,1128,2,5.99,0.0,93.84,0.17
484020445,1430,42,3322,20,29.71,0.87,69.01,0.42
484020446,4318,14,6603,186,38.83,0.13,59.37,1.67
484020447,448,0,752,14,36.9,0.0,61.94,1.15
484020448,1071,15,1523,36,40.49,0.57,57.58,1.36
484020449,2390,373,4465,26,32.95,5.14,61.55,0.36
484020450,416,0,425,3,49.29,0.0,50.36,0.36
484020451,1570,25,1611,31,48.5,0.77,49.77,0.96
484020452,1153,128,1719,4,38.38,4.26,57.22,0.13
484020453,824,0,1484,8,35.58,0.0,64.08,0.35
484020454,649,2,1291,10,33.25,0.1,66.14,0.51
484020455,481,32,780,8,36.97,2.46,59.95,0.61
484020456,921,8,1514,21,37.38,0.32,61.44,0.85
484020457,310,0,590,12,33.99,0.0,64.69,1.32
484020458,1421,32,2093,34,39.69,0.89,58.46,0.95
484020459,1536,38,2317,29,39.18,0.97,59.11,0.74
484020460,250,0,250,6,49.41,0.0,49.41,1.19
484020461,210,12,319,8,38.25,2.19,58.11,1.46
484020462,164,4,200,1,44.44,1.08,54.2,0.27
484020463,396,4,668,10,36.73,0.37,61.97,0.93
484020464,2647,234,5124,52,32.85,2.9,63.6,0.65
