GEOLEV2,RURAL_HH,URBAN_HH,RURAL_PCT,URBAN_PCT
484021099,12219,7440,62.15,37.85
484021100,8763,0,100.0,0.0
484021101,3598,0,100.0,0.0
484021102,336,11823,2.76,97.24
484021103,2090,4814,30.27,69.73
484021104,8808,20135,30.43,69.57
484021105,4818,0,100.0,0.0
484021106,8140,16920,32.48,67.52
484021107,10257,0,100.0,0.0
484021108,6560,9532,40.77,59.23
484021109,10607,8506,55.5,44.5
484021110,11421,30985,26.93,73.07
484021111,14191,3025,82.43,17.57
484021112,7130,2679,72.69,27.31
484021113,4940,0,100.0,0.0
484021114,33506,1499132,2.19,97.81
484021115,8703,40331,17.75,82.25
484021116,20005,0,100.0,0.0
484021117,0,13368,0.0,100.0
484021118,5342,20936,20.33,79.67
484021119,0,99408,0.0,100.0
484021120,5081,0,100.0,0.0
484021121,1129,0,100.0,0.0
484021122,2890,7194,28.66,71.34
484021123,4120,0,100.0,0.0
484021124,2150,13615,13.64,86.36
484021125,215,7698,2.72,97.28
484021126,5747,0,100.0,0.0
484021127,3748,0,100.0,0.0
484021128,3482,4416,44.09,55.91
484021129,4242,8996,32.04,67.96
484021130,3411,0,100.0,0.0
484021131,872,0,100.0,0.0
484021132,0,140742,0.0,100.0
484021133,648,0,100.0,0.0
484021134,5179,14015,26.98,73.02
484021135,586,0,100.0,0.0
484021136,325,10116,3.11,96.89
484021137,2850,5028,36.18,63.82
484021138,2753,8478,24.51,75.49
484021139,3530,0,100.0,0.0
484021140,912,119716,0.76,99.24
484021141,3374,0,100.0,0.0
484021142,4630,22417,17.12,82.88
484021143,5502,23956,18.68,81.32
484021144,1400,10890,11.39,88.61
484021145,13405,0,100.0,0.0
484021146,863,0,100.0,0.0
484021147,2110,4088,34.04,65.96
484021148,8245,0,100.0,0.0
484021149,4777,15605,23.44,76.56
484021150,6824,0,100.0,0.0
484021151,40,7368,0.54,99.46
484021152,4431,6378,40.99,59.01
484021153,10505,10435,50.17,49.83
484021154,15513,55493,21.85,78.15
484021155,2807,2818,49.9,50.1
484021156,16150,258666,5.88,94.12
484021157,5826,5312,52.31,47.69
484021158,7089,0,100.0,0.0
484021159,1061,2945,26.49,73.51
484021160,3104,0,100.0,0.0
484021161,7147,11740,37.84,62.16
484021162,783,3459,18.46,81.54
484021163,192,16392,1.16,98.84
484021164,23285,52450,30.75,69.25
484021165,1141,0,100.0,0.0
484021166,3507,5577,38.61,61.39
484021167,10332,0,100.0,0.0
484021168,1973,4586,30.08,69.92
484021169,14900,5274,73.86,26.14
484021170,14899,2490,85.68,14.32
484021171,782,2583,23.24,76.76
484021172,21591,4228,83.62,16.38
484021173,1514,4892,23.63,76.37
484021174,16868,73231,18.72,81.28
484021175,5219,5661,47.97,52.03
484021176,5100,3237,61.17,38.83
484021177,19764,29130,40.42,59.58
484021178,17432,0,100.0,0.0
484021179,19125,9820,66.07,33.93
484021180,10111,26656,27.5,72.5
484021181,275,7252,3.65,96.35
484021182,126,4703,2.61,97.39
484021183,14028,5201,72.95,27.05
484021184,7548,0,100.0,0.0
484021185,6205,2726,69.48,30.52
484021186,32552,19655,62.35,37.65
484021187,5829,0,100.0,0.0
484021188,11392,6328,64.29,35.71
484021189,4314,15325,21.97,78.03
484021190,1152,0,100.0,0.0
484021191,4417,5241,45.73,54.27
484021192,5256,0,100.0,0.0
484021193,6492,0,100.0,0.0
484021194,9498,17544,35.12,64.88
484021195,16191,8158,66.5,33.5
484021196,1631,0,100.0,0.0
484021197,25907,48300,34.91,65.09
484021198,1218,0,100.0,0.0
484021199,21672,16492,56.79,43.21
484021200,3911,0,100.0,0.0
484021201,3085,0,100.0,0.0
484021202,6538,5272,55.36,44.64
484021203,958,6004,13.76,86.24
484021204,2753,4481,38.06,61.94
484021205,5755,18600,23.63,76.37
484021206,4203,0,100.0,0.0
484021207,23169,28040,45.24,54.76
484021208,33193,43158,43.47,56.53
484021209,5009,2412,67.5,32.5
484021210,4980,0,100.0,0.0
484021211,4450,11675,27.6,72.4
484021212,15671,4188,78.91,21.09
484021213,12412,0,100.0,0.0
484021214,0,17365,0.0,100.0
484021215,333,4266,7.24,92.76
484021216,2639,0,100.0,0.0
484021217,11369,9121,55.49,44.51
484022001,53513,10718,83.31,16.69
484022002,27422,0,100.0,0.0
484022003,13394,0,100.0,0.0
484022004,48755,16758,74.42,25.58
484022005,40224,18620,68.36,31.64
484022006,22859,119026,16.11,83.89
484022007,14684,23191,38.77,61.23
484022008,30210,5348,84.96,15.04
484022009,13974,10215,57.77,42.23
484022010,19812,0,100.0,0.0
484022011,58953,56946,50.87,49.13
484022012,14142,48854,22.45,77.55
484022013,17862,0,100.0,0.0
484022014,63267,735172,7.92,92.08
484022015,9124,0,100.0,0.0
484022016,62644,179580,25.86,74.14
484022017,15096,47822,23.99,76.01
484022018,17826,9625,64.94,35.06
484023001,156373,1163112,11.85,88.15
484024001,14185,4260,76.9,23.1
484024002,8502,0,100.0,0.0
484024003,43788,3549,92.5,7.5
484024004,5016,0,100.0,0.0
484024005,3380,14152,19.28,80.72
484024006,9830,0,100.0,0.0
484024007,6985,10785,39.31,60.69
484024008,6128,15426,28.43,71.57
484024009,3978,0,100.0,0.0
484024010,28003,23918,53.93,46.07
484024011,11436,32013,26.32,73.68
484024012,17652,2865,86.04,13.96
484024013,44806,122157,26.84,73.16
484024014,13295,2400,84.71,15.29
484024015,8437,13493,38.47,61.53
484024016,25604,53910,32.2,67.8
484024017,25733,0,100.0,0.0
484024018,15151,0,100.0,0.0
484024019,5132,0,100.0,0.0
484024020,13716,77807,14.99,85.01
484024021,52728,2555,95.38,4.62
484024022,15300,4656,76.67,23.33
484024023,9555,5665,62.78,37.22
484024024,38481,52345,42.37,57.63
484024025,12491,17220,42.04,57.96
484024026,7727,0,100.0,0.0
484024027,2736,7968,25.56,74.44
484024028,37889,731824,4.92,95.08
484024029,16948,2730,86.13,13.87
484024030,4818,0,100.0,0.0
484024031,11677,0,100.0,0.0
484024032,26832,12726,67.83,32.17
484024033,12260,0,100.0,0.0
484024034,8308,5996,58.08,41.92
484024035,9291,257138,3.49,96.51
484024036,17458,10878,61.61,38.39
484024037,88274,39312,69.19,30.81
484024038,15256,0,100.0,0.0
484024039,12445,2740,81.96,18.04
484024040,20340,0,100.0,0.0
484024041,3993,10325,27.89,72.11
484024042,3555,4842,42.34,57.66
484024043,5248,2420,68.44,31.56
484024044,9442,5460,63.36,36.64
484024045,10196,5910,63.31,36.69
484024046,10639,0,100.0,0.0
484024047,1604,3706,30.21,69.79
484024048,14399,23196,38.3,61.7
484024049,30918,15856,66.1,33.9
484024050,19715,10842,64.52,35.48
484024051,6657,3756,63.93,36.07
484024052,23573,8925,72.54,27.46
484024053,46187,6504,87.66,12.34
484024054,15813,9048,63.61,36.39
484025001,82419,332823,19.85,80.15
484025002,21547,23837,47.48,52.52
484025003,27261,3492,88.65,11.35
484025004,20205,7932,71.81,28.19
484025005,10820,6900,61.06,38.94
484025006,183759,806734,18.55,81.45
484025007,22847,9816,69.95,30.05
484025008,27232,15873,63.18,36.82
484025009,10476,42960,19.6,80.4
484025010,58914,38496,60.48,39.52
484025011,101093,184437,35.41,64.59
484025012,31705,404293,7.27,92.73
484025013,44957,79986,35.98,64.02
484025014,29605,19488,60.3,39.7
484025015,14575,7818,65.09,34.91
484025016,70965,17136,80.55,19.45
484026001,2637,0,100.0,0.0
484026002,976,77676,1.24,98.76
484026003,15909,8658,64.76,35.24
484026004,1170,8514,12.08,87.92
484026005,1219,0,100.0,0.0
484026006,3037,0,100.0,0.0
484026007,625,0,100.0,0.0
484026008,1252,0,100.0,0.0
484026009,783,0,100.0,0.0
484026010,1464,0,100.0,0.0
484026011,1646,0,100.0,0.0
484026012,8327,14135,37.07,62.93
484026013,1636,0,100.0,0.0
484026014,3557,0,100.0,0.0
484026015,1451,0,100.0,0.0
484026016,178,5314,3.24,96.76
484026017,15764,63262,19.95,80.05
484026018,31945,373535,7.88,92.12
484026019,1340,31696,4.06,95.94
484026020,446,3055,12.74,87.26
484026021,1646,0,100.0,0.0
484026022,958,0,100.0,0.0
484026023,3188,2598,55.1,44.9
484026024,813,0,100.0,0.0
484026025,11573,41899,21.64,78.36
484026026,34058,45725,42.69,57.31
484026027,2131,7263,22.68,77.32
484026028,1150,0,100.0,0.0
484026029,24487,138718,15.0,85.0
484026030,28735,747297,3.7,96.3
484026031,1350,0,100.0,0.0
484026032,962,0,100.0,0.0
484026033,39085,40858,48.89,51.11
484026034,1151,0,100.0,0.0
484026035,5478,7392,42.56,57.44
484026036,2883,28216,9.27,90.73
484026037,1314,0,100.0,0.0
484026038,428,5414,7.33,92.67
484026039,381,5804,6.16,93.84
484026040,2048,0,100.0,0.0
484026041,1384,10276,11.87,88.13
484026042,40747,116119,25.98,74.02
484026043,2432,213893,1.12,98.88
484026044,393,0,100.0,0.0
484026045,2871,0,100.0,0.0
484026046,443,0,100.0,0.0
484026047,1150,7080,13.97,86.03
484026048,3338,69664,4.57,95.43
484026049,3338,0,100.0,0.0
484026050,1599,0,100.0,0.0
484026051,2226,2872,43.66,56.34
484026052,2106,3836,35.44,64.56
484026053,396,0,100.0,0.0
484026054,483,0,100.0,0.0
484026055,10595,165825,6.01,93.99
484026056,1367,6380,17.65,82.35
484026057,1601,0,100.0,0.0
484026058,3720,11271,24.81,75.19
484026059,1951,0,100.0,0.0
484026060,2676,0,100.0,0.0
484026061,1284,0,100.0,0.0
484026062,1121,0,100.0,0.0
484026063,1365,0,100.0,0.0
484026064,1713,0,100.0,0.0
484026065,1735,0,100.0,0.0
484026066,4914,3363,59.37,40.63
484026067,1738,0,100.0,0.0
484026068,1254,0,100.0,0.0
484026069,3681,2586,58.74,41.26
484027001,37139,19184,65.94,34.06
484027002,86205,161810,34.76,65.24
484027003,61722,40744,60.24,39.76
484027004,127330,510831,19.95,80.05
484027005,116118,77696,59.91,40.09
484027006,76594,49518,60.73,39.27
484027007,6599,22653,22.56,77.44
484027008,107967,70427,60.52,39.48
484027009,31288,5082,86.03,13.97
484027010,41913,41434,50.29,49.71
484027011,23530,6734,77.75,22.25
484027012,83590,69020,54.77,45.23
484027013,39611,75339,34.46,65.54
484027014,39957,46602,46.16,53.84
484027015,35142,10791,76.51,23.49
484027016,24278,30082,44.66,55.34
484027017,26585,32674,44.86,55.14
484028001,6363,5680,52.84,47.16
484028002,16256,14448,52.94,47.06
484028003,27572,184311,13.01,86.99
484028004,5703,2898,66.31,33.69
484028005,4351,0,100.0,0.0
484028006,6835,0,100.0,0.0
484028007,6771,6950,49.35,50.65
484028008,4414,0,100.0,0.0
484028009,0,196494,0.0,100.0
484028010,1966,0,100.0,0.0
484028011,8981,0,100.0,0.0
484028012,15658,26450,37.19,62.81
484028013,14799,0,100.0,0.0
484028014,167,4320,3.72,96.28
484028015,37974,703337,5.12,94.88
484028016,12291,11214,52.29,47.71
484028017,9066,5660,61.56,38.44
484028018,2754,5799,32.2,67.8
484028019,14281,4315,76.8,23.2
484028020,2579,0,100.0,0.0
484028021,29026,87092,25.0,75.0
484028022,33116,454593,6.79,93.21
484028023,4493,0,100.0,0.0
484028024,0,3856,0.0,100.0
484028025,2256,23576,8.73,91.27
484028026,3497,0,100.0,0.0
484028027,3371,379157,0.88,99.12
484028028,3371,0,100.0,0.0
484028029,8568,5535,60.75,39.25
484028030,5390,8219,39.61,60.39
484028031,1779,0,100.0,0.0
484028032,8859,0,100.0,0.0
484028033,21447,35268,37.82,62.18
484028034,1025,0,100.0,0.0
484028035,13650,10854,55.71,44.29
484028036,270,296287,0.09,99.91
484028037,16885,9492,64.01,35.99
484028038,7395,56814,11.52,88.48
484028039,16767,302654,5.25,94.75
484028040,5802,0,100.0,0.0
484028041,13465,10152,57.01,42.99
484029001,760,9990,7.07,92.93
484029002,3220,10360,23.71,76.29
484029003,7326,0,100.0,0.0
484029004,12102,3915,75.56,24.44
484029005,7189,69040,9.43,90.57
484029006,9310,36574,20.29,79.71
484029007,1098,14936,6.85,93.15
484029008,4750,8968,34.63,65.37
484029009,2311,2743,45.73,54.27
484029010,14199,104505,11.96,88.04
484029011,4267,0,100.0,0.0
484029012,7876,0,100.0,0.0
484029013,15626,69945,18.26,81.74
484029014,6138,7197,46.03,53.97
484029015,10716,31529,25.37,74.63
484029016,54,6132,0.87,99.13
484029017,58,11406,0.51,99.49
484029018,4656,30681,13.18,86.82
484029019,855,16965,4.8,95.2
484029020,674,15999,4.04,95.96
484029021,4435,13030,25.39,74.61
484029022,7777,5286,59.53,40.47
484029023,14472,13306,52.1,47.9
484029024,10331,13605,43.16,56.84
484029025,999,69690,1.41,98.59
484029026,3993,14336,21.79,78.21
484029027,154,12261,1.24,98.76
484029028,1669,19723,7.8,92.2
484029029,9972,11399,46.66,53.34
484029030,3906,24402,13.8,86.2
484029031,4170,16191,20.48,79.52
484029032,4301,85210,4.8,95.2
484029033,22680,17488,56.46,43.54
484029034,25,5549,0.45,99.55
484029035,13467,7280,64.91,35.09
484029036,2228,5594,28.48,71.52
484029037,4795,15865,23.21,76.79
484029038,2598,18385,12.38,87.62
484029039,7529,5539,57.61,42.39
484029040,144,26577,0.54,99.46
484029041,0,11912,0.0,100.0
484029042,5276,28336,15.7,84.3
484029043,225,50534,0.44,99.56
484030001,7264,0,100.0,0.0
484030002,153,2916,4.99,95.01
484030003,26489,58236,31.26,68.74
484030004,33068,7332,81.85,18.15
484030005,2128,3012,41.4,58.6
484030006,13240,6372,67.51,32.49
484030007,6172,0,100.0,0.0
484030008,8698,0,100.0,0.0
484030009,16817,10458,61.66,38.34
484030010,36504,23625,60.71,39.29
484030011,21914,28840,43.18,56.82
484030012,8129,0,100.0,0.0
484030013,7278,19110,27.58,72.42
484030014,18156,22995,44.12,55.88
484030015,22090,11900,64.99,35.01
484030016,6298,18032,25.89,74.11
484030017,4012,0,100.0,0.0
484030018,1797,0,100.0,0.0
484030019,5995,0,100.0,0.0
484030020,9824,0,100.0,0.0
484030021,6180,17210,26.42,73.58
484030022,6360,13075,32.72,67.28
484030023,41690,6242,86.98,13.02
484030024,10188,4182,70.9,29.1
484030025,18556,6725,73.4,26.6
484030026,1836,17472,9.51,90.49
484030027,17737,0,100.0,0.0
484030028,1691,136856,1.22,98.78
484030029,11999,0,100.0,0.0
484030030,3332,40067,7.68,92.32
484030031,15304,0,100.0,0.0
484030032,21290,26910,44.17,55.83
484030033,19346,4035,82.74,17.26
484030034,12845,25538,33.47,66.53
484030035,6432,4386,59.46,40.54
484030036,2625,7404,26.17,73.83
484030037,4963,3784,56.74,43.26
484030038,17193,68781,20.0,80.0
484030039,17137,331203,4.92,95.08
484030040,14103,35046,28.69,71.31
484030041,2141,0,100.0,0.0
484030042,5516,0,100.0,0.0
484030043,13615,5070,72.87,27.13
484030044,30426,165500,15.53,84.47
484030045,41608,83826,33.17,66.83
484030046,11298,4092,73.41,26.59
484030047,25063,27775,47.43,52.57
484030048,31726,86193,26.9,73.1
484030049,19641,0,100.0,0.0
484030050,10867,4144,72.39,27.61
484030051,12864,7790,62.28,37.72
484030052,5045,5631,47.26,52.74
484030053,12541,12660,49.76,50.24
484030054,7859,3708,67.94,32.06
484030055,10891,1460,88.18,11.82
484030056,5948,0,100.0,0.0
484030057,9114,2952,75.53,24.47
484030058,50491,4400,91.98,8.02
484030059,7273,7950,47.78,52.22
484030060,7550,7448,50.34,49.66
484030061,136996,171358,44.43,55.57
484030062,5740,13258,30.21,69.79
484030063,14904,0,100.0,0.0
484030064,3889,0,100.0,0.0
484030065,35325,26376,57.25,42.75
484030066,19516,5916,76.74,23.26
484030067,3114,13301,18.97,81.03
484030068,16827,41342,28.93,71.07
484030069,10915,12768,46.09,53.91
484030070,23199,30600,43.12,56.88
484030071,16128,5232,75.51,24.49
484030072,29764,13010,69.58,30.42
484030073,2880,4440,39.34,60.66
484030074,13435,4870,73.4,26.6
484030075,13563,0,100.0,0.0
484030076,31214,34820,47.27,52.73
484030077,8268,4295,65.81,34.19
484030078,8316,2586,76.28,23.72
484030079,11683,10414,52.87,47.13
484030080,4886,16464,22.89,77.11
484030081,6390,36439,14.92,85.08
484030082,47908,3390,93.39,6.61
484030083,5608,0,100.0,0.0
484030084,15477,49548,23.8,76.2
484030085,28109,13851,66.99,33.01
484030086,10122,447402,2.21,97.79
484030087,2199,3246,40.39,59.61
484030088,7189,33075,17.85,82.15
484030089,6614,3428,65.86,34.14
484030090,9506,26077,26.72,73.28
484030091,8215,7700,51.62,48.38
484030092,42240,27757,60.35,39.65
484030093,12582,2636,82.68,17.32
484030094,1543,0,100.0,0.0
484030095,1068,19320,5.24,94.76
484030096,2920,0,100.0,0.0
484030097,5092,11008,31.63,68.37
484030098,17554,5490,76.18,23.82
484030099,16040,18408,46.56,53.44
484030100,40312,89536,31.05,68.95
484030101,6627,5178,56.14,43.86
484030102,28610,35812,44.41,55.59
484030103,17541,42788,29.08,70.92
484030104,1189,3240,26.85,73.15
484030105,2897,0,100.0,0.0
484030106,36624,26040,58.45,41.55
484030107,10351,0,100.0,0.0
484030108,9619,7170,57.29,42.71
484030109,11942,8648,58.0,42.0
484030110,4491,0,100.0,0.0
484030111,6756,2788,70.79,29.21
484030112,9414,26200,26.43,73.57
484030113,1863,13110,12.44,87.56
484030114,18883,3906,82.86,17.14
484030115,151,119645,0.13,99.87
484030116,555,4410,11.18,88.82
484030117,0,14465,0.0,100.0
484030118,19779,3822,83.81,16.19
484030119,7686,8780,46.68,53.32
484030120,39587,57105,40.94,59.06
484030121,94612,64090,59.62,40.38
484030122,15795,13342,54.21,45.79
484030123,22781,10287,68.89,31.11
484030124,17690,3748,82.52,17.48
484030125,14630,50858,22.34,77.66
484030126,6628,10264,39.24,60.76
484030127,32386,22284,59.24,40.76
484030128,5483,188333,2.83,97.17
484030129,8545,8865,49.08,50.92
484030130,5125,50652,9.19,90.81
484030131,15099,5970,71.66,28.34
484030132,2324,17420,11.77,88.23
484030133,2478,4152,37.38,62.62
484030134,5467,0,100.0,0.0
484030135,23,39126,0.06,99.94
484030136,2600,2840,47.79,52.21
484030137,2715,0,100.0,0.0
484030138,81289,75662,51.79,48.21
484030139,34919,21323,62.09,37.91
484030140,14826,18480,44.51,55.49
484030141,5568,10036,35.68,64.32
484030142,3502,0,100.0,0.0
484030143,17416,3961,81.47,18.53
484030144,14844,12740,53.81,46.19
484030145,5933,5344,52.61,47.39
484030146,18717,4812,79.55,20.45
484030147,10374,2444,80.93,19.07
484030148,5870,0,100.0,0.0
484030149,13068,0,100.0,0.0
484030150,70617,30914,69.55,30.45
484030151,5584,0,100.0,0.0
484030152,15032,4248,77.97,22.03
484030153,19621,4851,80.18,19.82
484030154,23470,0,100.0,0.0
484030155,67803,36371,65.09,34.91
484030156,34077,21779,61.01,38.99
484030157,7035,0,100.0,0.0
484030158,5215,0,100.0,0.0
484030159,6174,9845,38.54,61.46
484030160,8424,0,100.0,0.0
484030161,9552,0,100.0,0.0
484030162,10748,3874,73.51,26.49
484030163,10627,0,100.0,0.0
484030164,5260,0,100.0,0.0
484030165,10220,9942,50.69,49.31
484030166,78954,15746,83.37,16.63
484030167,42996,49704,46.38,53.62
484030168,48209,41055,54.01,45.99
484030169,666,4780,12.23,87.77
484030170,10959,0,100.0,0.0
484030171,5229,7944,39.69,60.31
484030172,3965,0,100.0,0.0
484030173,10704,0,100.0,0.0
484030174,24641,12298,66.71,33.29
484030175,9801,5944,62.25,37.75
484030176,18891,39923,32.12,67.88
484030177,7130,0,100.0,0.0
484030178,1403,3476,28.76,71.24
484030179,1947,4178,31.79,68.21
484030180,5691,0,100.0,0.0
484030181,12472,3645,77.38,22.62
484030182,34564,106553,24.49,75.51
484030183,2174,0,100.0,0.0
484030184,11308,18040,38.53,61.47
484030185,5990,14089,29.83,70.17
484030186,51721,499903,9.38,90.62
484030187,4227,7284,36.72,63.28
484030188,5163,0,100.0,0.0
484030189,11502,5820,66.4,33.6
484030190,8754,2949,74.8,25.2
484030191,8133,0,100.0,0.0
484030192,1173,10014,10.49,89.51
484030193,13311,0,100.0,0.0
484030194,13856,0,100.0,0.0
484030195,10185,3380,75.08,24.92
484031001,6650,0,100.0,0.0
484031002,4466,11450,28.06,71.94
484031003,210,9390,2.19,97.81
484031004,1150,4834,19.22,80.78
484031005,2028,0,100.0,0.0
484031006,1055,7329,12.58,87.42
484031007,0,5584,0.0,100.0
484031008,1331,2756,32.57,67.43
484031009,400,5161,7.19,92.81
484031010,2402,0,100.0,0.0
484031011,18,5854,0.31,99.69
484031012,429,3229,11.73,88.27
484031013,2097,6954,23.17,76.83
484031014,1582,0,100.0,0.0
484031015,1245,3716,25.1,74.9
484031016,263,2549,9.35,90.65
484031017,4459,0,100.0,0.0
484031018,3019,0,100.0,0.0
484031019,13409,19056,41.3,58.7
484031020,33,4053,0.81,99.19
484031021,1798,5566,24.42,75.58
484031022,1460,2686,35.21,64.79
484031023,20,5898,0.34,99.66
484031024,13,3126,0.41,99.59
484031025,2,4933,0.04,99.96
484031026,261,3210,7.52,92.48
484031027,740,7704,8.76,91.24
484031028,2460,0,100.0,0.0
484031029,30,5310,0.56,99.44
484031030,661,2863,18.76,81.24
484031031,2763,0,100.0,0.0
484031032,4207,11044,27.59,72.41
484031033,6480,11756,35.53,64.47
484031034,2126,4530,31.94,68.06
484031035,990,4552,17.86,82.14
484031036,1106,5090,17.85,82.15
484031037,96,4741,1.98,98.02
484031038,2709,29449,8.42,91.58
484031039,65,3720,1.72,98.28
484031040,5906,21108,21.86,78.14
484031041,1334,76938,1.7,98.3
484031042,2202,4042,35.27,64.73
484031043,2754,0,100.0,0.0
484031044,257,6566,3.77,96.23
484031045,2441,0,100.0,0.0
484031046,12,2865,0.42,99.58
484031047,993,4136,19.36,80.64
484031048,9070,12144,42.75,57.25
484031049,6,3251,0.18,99.82
484031050,26621,799950,3.22,96.78
484031051,3055,0,100.0,0.0
484031052,11014,23536,31.88,68.12
484031053,870,12034,6.74,93.26
484031054,2737,0,100.0,0.0
484031055,1338,4536,22.78,77.22
484031056,6745,24240,21.77,78.23
484031057,1941,4322,30.99,69.01
484031058,4656,20735,18.34,81.66
484031059,1988,52013,3.68,96.32
484031060,928,0,100.0,0.0
484031061,3350,0,100.0,0.0
484031062,868,3713,18.95,81.05
484031063,2182,2816,43.66,56.34
484031064,1610,0,100.0,0.0
484031065,1828,0,100.0,0.0
484031066,376,3430,9.88,90.12
484031067,0,9633,0.0,100.0
484031068,558,2543,17.99,82.01
484031069,3057,4669,39.57,60.43
484031070,145,3765,3.71,96.29
484031071,1687,0,100.0,0.0
484031072,1848,0,100.0,0.0
484031073,705,3738,15.87,84.13
484031074,116,3480,3.23,96.77
484031075,104,6540,1.57,98.43
484031076,6802,9552,41.59,58.41
484031077,44,2558,1.69,98.31
484031078,578,3094,15.74,84.26
484031079,12021,28200,29.89,70.11
484031080,55,9411,0.58,99.42
484031081,560,2517,18.2,81.8
484031082,40,3471,1.14,98.86
484031083,1693,0,100.0,0.0
484031084,630,6334,9.05,90.95
484031085,5455,8938,37.9,62.1
484031086,2210,0,100.0,0.0
484031087,786,3931,16.66,83.34
484031088,1968,0,100.0,0.0
484031089,4650,34005,12.03,87.97
484031090,3264,3832,46.0,54.0
484031091,5496,4842,53.16,46.84
484031092,2254,4168,35.1,64.9
484031093,6358,10555,37.59,62.41
484031094,4742,0,100.0,0.0
484031095,2530,4010,38.69,61.31
484031096,22865,50328,31.24,68.76
484031097,636,2817,18.42,81.58
484031098,3835,9024,29.82,70.18
484031099,656,3119,17.38,82.62
484031100,859,2585,24.94,75.06
484031101,11865,39612,23.05,76.95
484031102,14695,61122,19.38,80.62
484031103,7,3224,0.22,99.78
484031104,11467,2796,80.4,19.6
484031105,43,2810,1.51,98.49
484031106,2133,0,100.0,0.0
484032001,3618,2378,60.34,39.66
484032002,4986,0,100.0,0.0
484032003,2656,0,100.0,0.0
484032004,6291,5523,53.25,46.75
484032005,5067,39004,11.5,88.5
484032006,1929,7007,21.59,78.41
484032007,8701,7020,55.35,44.65
484032008,3652,7572,32.54,67.46
484032009,6508,4180,60.89,39.11
484032010,66686,145545,31.42,68.58
484032011,2987,0,100.0,0.0
484032012,6503,0,100.0,0.0
484032013,16778,5735,74.53,25.47
484032014,1596,0,100.0,0.0
484032015,12728,10390,55.06,44.94
484032016,16605,159892,9.41,90.59
484032017,4312,0,100.0,0.0
484032018,8785,14581,37.6,62.4
484032019,14641,41580,26.04,73.96
484032020,4564,0,100.0,0.0
484032021,5513,16265,25.31,74.69
484032022,6021,5940,50.34,49.66
484032023,23461,26394,47.06,52.94
484032024,5592,5559,50.15,49.85
484032025,18431,0,100.0,0.0
484032026,2658,0,100.0,0.0
484032027,2579,0,100.0,0.0
484032028,9419,12116,43.74,56.26
484032029,2505,0,100.0,0.0
484032030,4553,3549,56.2,43.8
484032031,1552,11060,12.31,87.69
484032032,4602,0,100.0,0.0
484032033,10904,17668,38.16,61.84
484032034,16666,0,100.0,0.0
484032035,20492,21288,49.05,50.95
484032036,8409,8795,48.88,51.12
484032037,62098,8461,88.01,11.99
484032038,23852,40000,37.36,62.64
484032039,16645,4868,77.37,22.63
484032040,34040,27819,55.03,44.97
484032041,1341,0,100.0,0.0
484032042,8656,7100,54.94,45.06
484032043,3141,4254,42.47,57.53
484032044,6582,0,100.0,0.0
484032045,9310,17520,34.7,65.3
484032046,20622,12978,61.38,38.62
484032047,7315,3711,66.34,33.66
484032048,16976,18224,48.23,51.77
484032049,11855,6840,63.41,36.59
484032050,3989,8848,31.07,68.93
484032051,13407,4425,75.19,24.81
484032052,14406,14427,49.96,50.04
484032053,10174,128270,7.35,92.65
