GEOLEV2,ELEC_YES_HH,ELEC_NO_HH,ELEC_UK_HH,ELEC_YES_PCT,ELEC_NO_PCT,ELEC_UK_PCT
484020265,8363,1141,51,87.52,11.94,0.53
484020266,292,0,2,99.32,0.0,0.68
484020267,872,18,18,96.04,1.98,1.98
484020268,3935,156,17,95.79,3.8,0.41
484020269,1103,289,7,78.84,20.66,0.5
484020270,2988,238,19,92.08,7.33,0.59
484020271,5662,377,94,92.32,6.15,1.53
484020272,2974,513,10,85.04,14.67,0.29
484020273,1182,114,0,91.2,8.8,0.0
484020274,5814,955,60,85.14,13.98,0.88
484020275,773,25,3,96.5,3.12,0.37
484020276,12417,1464,176,88.33,10.41,1.25
484020277,34073,2458,412,92.23,6.65,1.12
484020278,2603,201,19,92.21,7.12,0.67
484020279,2346,16,26,98.24,0.67,1.09
484020280,296,4,0,98.67,1.33,0.0
484020281,672,121,1,84.63,15.24,0.13
484020282,1006,30,6,96.55,2.88,0.58
484020283,3059,70,22,97.08,2.22,0.7
484020284,3319,51,16,98.02,1.51,0.47
484020285,3175,35,5,98.76,1.09,0.16
484020286,330,12,0,96.49,3.51,0.0
484020287,606,1,4,99.18,0.16,0.65
484020288,1121,18,1,98.33,1.58,0.09
484020289,990,21,1,97.83,2.08,0.1
484020290,3938,181,48,94.5,4.34,1.15
484020291,1096,284,8,78.96,20.46,0.58
484020292,15842,276,60,97.92,1.71,0.37
484020293,6013,134,14,97.6,2.17,0.23
484020294,10306,235,21,97.58,2.22,0.2
484020295,923,3,3,99.35,0.32,0.32
484020296,1832,309,9,85.21,14.37,0.42
484020297,10850,1768,0,85.99,14.01,0.0
484020298,1079,23,6,97.38,2.08,0.54
484020299,6336,258,68,95.11,3.87,1.02
484020300,1493,27,20,96.95,1.75,1.3
484020301,3869,245,18,93.64,5.93,0.44
484020302,1159,9,0,99.23,0.77,0.0
484020303,836,9,4,98.47,1.06,0.47
484020304,3879,29,24,98.65,0.74,0.61
484020305,3469,330,35,90.48,8.61,0.91
484020306,8775,496,8,94.57,5.35,0.09
484020307,2720,106,13,95.81,3.73,0.46
484020308,9254,1049,30,89.56,10.15,0.29
484020309,7568,244,20,96.63,3.12,0.26
484020310,446,7,3,97.81,1.54,0.66
484020311,10774,658,164,92.91,5.67,1.41
484020312,803,27,4,96.28,3.24,0.48
484020313,1649,37,7,97.4,2.19,0.41
484020314,1635,19,3,98.67,1.15,0.18
484020315,697,42,10,93.06,5.61,1.34
484020316,1303,88,3,93.47,6.31,0.22
484020317,39958,1319,310,96.08,3.17,0.75
484020318,1037,57,0,94.79,5.21,0.0
484020319,694,19,1,97.2,2.66,0.14
484020320,777,50,13,92.5,5.95,1.55
484020321,863,13,8,97.62,1.47,0.9
484020322,1894,207,34,88.71,9.7,1.59
484020323,38389,3810,164,90.62,8.99,0.39
484020324,7474,2881,9,72.12,27.8,0.09
484020325,4701,205,48,94.89,4.14,0.97
484020326,13501,1400,102,89.99,9.33,0.68
484020327,1120,52,1,95.48,4.43,0.09
484020328,1210,104,6,91.67,7.88,0.45
484020329,3907,359,11,91.35,8.39,0.26
484020330,825,61,0,93.12,6.88,0.0
484020331,401,3,0,99.26,0.74,0.0
484020332,2530,23,30,97.95,0.89,1.16
484020333,43669,690,176,98.06,1.55,0.4
484020334,969,33,0,96.71,3.29,0.0
484020335,2000,258,0,88.57,11.43,0.0
484020336,4055,1280,69,75.04,23.69,1.28
484020337,7724,216,0,97.28,2.72,0.0
484020338,3860,75,7,97.92,1.9,0.18
484020339,1751,111,4,93.84,5.95,0.21
484020340,210,10,12,90.52,4.31,5.17
484020341,1900,136,10,92.86,6.65,0.49
484020342,1748,17,9,98.53,0.96,0.51
484020343,2501,105,7,95.71,4.02,0.27
484020344,3825,122,15,96.54,3.08,0.38
484020345,1421,10,11,98.54,0.69,0.76
484020346,3244,411,9,88.54,11.22,0.25
484020347,6736,483,28,92.95,6.66,0.39
484020348,1851,88,16,94.68,4.5,0.82
484020349,17628,0,0,100.0,0.0,0.0
484020350,2541,79,3,96.87,3.01,0.11
484020351,3650,89,20,97.1,2.37,0.53
484020352,1835,97,9,94.54,5.0,0.46
484020353,348,162,0,68.24,31.76,0.0
484020354,707,30,1,95.8,4.07,0.14
484020355,1946,23,6,98.53,1.16,0.3
484020356,875,33,0,96.37,3.63,0.0
484020357,1799,45,0,97.56,2.44,0.0
484020358,804,3,0,99.63,0.37,0.0
484020359,3470,76,11,97.55,2.14,0.31
484020360,857,35,24,93.56,3.82,2.62
484020361,1390,18,13,97.82,1.27,0.91
484020362,2593,37,3,98.48,1.41,0.11
484020363,12972,270,8,97.9,2.04,0.06
484020364,1251,52,1,95.94,3.99,0.08
484020365,3285,663,30,82.58,16.67,0.75
484020366,4254,265,24,93.64,5.83,0.53
484020367,1791,22,0,98.79,1.21,0.0
484020368,1819,17,5,98.8,0.92,0.27
484020369,660,19,0,97.2,2.8,0.0
484020370,820,119,3,87.05,12.63,0.32
484020371,1750,118,18,92.79,6.26,0.95
484020372,425,21,0,95.29,4.71,0.0
484020373,1261,200,3,86.13,13.66,0.2
484020374,9675,39,0,99.6,0.4,0.0
484020375,343,11,0,96.89,3.11,0.0
484020376,7880,2871,27,73.11,26.64,0.25
484020377,3497,100,16,96.79,2.77,0.44
484020378,2854,104,0,96.48,3.52,0.0
484020379,1898,67,4,96.39,3.4,0.2
484020380,2591,12,1,99.5,0.46,0.04
484020381,860,310,0,73.5,26.5,0.0
484020382,581,24,0,96.03,3.97,0.0
484020383,4386,57,10,98.5,1.28,0.22
484020384,73265,2517,320,96.27,3.31,0.42
484020385,16605,1258,31,92.8,7.03,0.17
484020386,2810,45,0,98.42,1.58,0.0
484020387,2243,278,14,88.48,10.97,0.55
484020388,902,6,6,98.69,0.66,0.66
484020389,45908,48,330,99.18,0.1,0.71
484020390,2888,446,22,86.05,13.29,0.66
484020391,5477,1132,66,82.05,16.96,0.99
484020392,3520,34,35,98.08,0.95,0.98
484020393,2682,79,9,96.82,2.85,0.32
484020394,1602,281,12,84.54,14.83,0.63
484020395,3024,199,23,93.16,6.13,0.71
484020396,38297,624,10,98.37,1.6,0.03
484020397,4258,111,33,96.73,2.52,0.75
484020398,27138,704,75,97.21,2.52,0.27
484020399,5844,104,0,98.25,1.75,0.0
484020400,22414,826,234,95.48,3.52,1.0
484020401,1027,49,3,95.18,4.54,0.28
484020402,2601,117,11,95.31,4.29,0.4
484020403,736,20,0,97.35,2.65,0.0
484020404,1864,53,11,96.68,2.75,0.57
484020405,17314,3133,121,84.18,15.23,0.59
484020406,6748,1892,0,78.1,21.9,0.0
484020407,459,13,8,95.62,2.71,1.67
484020408,8043,501,71,93.36,5.82,0.82
484020409,3331,123,4,96.33,3.56,0.12
484020410,808,8,0,99.02,0.98,0.0
484020411,2480,795,7,75.56,24.22,0.21
484020412,35747,1717,68,95.24,4.57,0.18
484020413,11744,199,3,98.31,1.67,0.03
484020414,4637,196,35,95.25,4.03,0.72
484020415,473,31,0,93.85,6.15,0.0
484020416,9619,629,21,93.67,6.13,0.2
484020417,11446,653,24,94.42,5.39,0.2
484020418,569,3,3,98.96,0.52,0.52
484020419,1576,95,9,93.81,5.65,0.54
484020420,4137,116,13,96.98,2.72,0.3
484020421,648,31,1,95.29,4.56,0.15
484020422,498,52,0,90.55,9.45,0.0
484020423,3696,243,47,92.72,6.1,1.18
484020424,2121,85,3,96.02,3.85,0.14
484020425,6537,1229,83,83.28,15.66,1.06
484020426,13593,459,115,95.95,3.24,0.81
484020427,1677,90,3,94.75,5.08,0.17
484020428,1457,67,0,95.6,4.4,0.0
484020429,248,4,0,98.41,1.59,0.0
484020430,1763,3,4,99.6,0.17,0.23
484020431,967,1,0,99.9,0.1,0.0
484020432,16538,1135,237,92.34,6.34,1.32
484020433,4541,104,3,97.7,2.24,0.06
484020434,2922,556,27,83.37,15.86,0.77
484020435,1066,27,7,96.91,2.45,0.64
484020436,7596,1433,30,83.85,15.82,0.33
484020437,1609,79,3,95.15,4.67,0.18
484020438,21070,2152,51,90.53,9.25,0.22
484020439,868,28,0,96.88,3.12,0.0
484020440,7218,262,54,95.81,3.48,0.72
484020441,351,3,0,99.15,0.85,0.0
484020442,445,3,0,99.33,0.67,0.0
484020443,313,146,2,67.9,31.67,0.43
484020444,1575,60,7,95.92,3.65,0.43
484020445,6222,58,30,98.61,0.92,0.48
484020446,14754,507,149,95.74,3.29,0.97
484020447,1924,85,0,95.77,4.23,0.0
484020448,3253,96,6,96.96,2.86,0.18
484020449,9306,2887,54,75.99,23.57,0.44
484020450,986,52,13,93.82,4.95,1.24
484020451,3996,124,19,96.55,3.0,0.46
484020452,3702,201,2,94.8,5.15,0.05
484020453,2647,508,0,83.9,16.1,0.0
484020454,2623,80,14,96.54,2.94,0.52
484020455,1651,21,7,98.33,1.25,0.42
484020456,1993,1393,7,58.74,41.06,0.21
484020457,1104,5,6,99.01,0.45,0.54
484020458,4374,104,32,96.98,2.31,0.71
484020459,4879,512,10,90.34,9.48,0.19
484020460,564,36,14,91.86,5.86,2.28
484020461,630,32,1,95.02,4.83,0.15
484020462,445,29,0,93.88,6.12,0.0
484020463,1522,46,0,97.07,2.93,0.0
484020464,10428,1339,140,87.58,11.25,1.18
484020465,16951,374,272,96.33,2.13,1.55
484020466,12517,385,103,96.25,2.96,0.79
484020467,29307,3122,581,88.78,9.46,1.76
484020468,4556,739,25,85.64,13.89,0.47
484020469,496,0,0,100.0,0.0,0.0
484020470,3028,141,13,95.16,4.43,0.41
484020471,1385,6,3,99.35,0.43,0.22
484020472,3132,112,16,96.07,3.44,0.49
484020473,9908,376,6,96.29,3.65,0.06
484020474,383,16,2,95.51,3.99,0.5
484020475,1257,168,5,87.9,11.75,0.35
484020476,1860,49,0,97.43,2.57,0.0
484020477,212,5,2,96.8,2.28,0.91
484020478,868,98,1,89.76,10.13,0.1
484020479,1890,53,23,96.13,2.7,1.17
484020480,48240,1140,267,97.17,2.3,0.54
484020481,10703,367,42,96.32,3.3,0.38
484020482,4041,141,0,96.63,3.37,0.0
484020483,2912,102,8,96.36,3.38,0.26
484020484,2421,35,4,98.41,1.42,0.16
484020485,1866,76,0,96.09,3.91,0.0
484020486,129,2,0,98.47,1.53,0.0
484020487,4658,276,19,94.04,5.57,0.38
484020488,2987,79,7,97.2,2.57,0.23
484020489,4007,122,35,96.23,2.93,0.84
484020490,2792,410,8,86.98,12.77,0.25
484020491,542,9,0,98.37,1.63,0.0
484020492,4267,619,8,87.19,12.65,0.16
484020493,2446,371,67,84.81,12.86,2.32
484020494,2127,13,28,98.11,0.6,1.29
484020495,3951,123,38,96.08,2.99,0.92
484020496,5820,380,46,93.18,6.08,0.74
484020497,1880,85,3,95.53,4.32,0.15
484020498,7622,504,39,93.35,6.17,0.48
484020499,902,29,1,96.78,3.11,0.11
484020500,4897,731,96,85.55,12.77,1.68
484020501,365,0,0,100.0,0.0,0.0
484020502,1647,5,0,99.7,0.3,0.0
484020503,7714,215,9,97.18,2.71,0.11
484020504,760,19,0,97.56,2.44,0.0
484020505,3099,93,31,96.15,2.89,0.96
484020506,1469,51,0,96.64,3.36,0.0
484020507,9936,542,62,94.27,5.14,0.59
484020508,647,230,0,73.77,26.23,0.0
484020509,2559,1010,41,70.89,27.98,1.14
484020510,846,67,0,92.66,7.34,0.0
484020511,7929,228,9,97.1,2.79,0.11
484020512,610,387,0,61.18,38.82,0.0
484020513,60766,1406,130,97.53,2.26,0.21
484020514,4378,188,5,95.78,4.11,0.11
484020515,4099,636,84,85.06,13.2,1.74
484020516,153,0,0,100.0,0.0,0.0
484020517,2670,87,15,96.32,3.14,0.54
484020518,6439,98,4,98.44,1.5,0.06
484020519,258,14,2,94.16,5.11,0.73
484020520,1157,50,6,95.38,4.12,0.49
484020521,1553,50,2,96.76,3.12,0.12
484020522,369,0,0,100.0,0.0,0.0
484020523,11004,192,64,97.73,1.71,0.57
484020524,2754,67,8,97.35,2.37,0.28
484020525,1141,62,0,94.85,5.15,0.0
484020526,1239,52,21,94.44,3.96,1.6
484020527,3303,76,0,97.75,2.25,0.0
484020528,2271,43,5,97.93,1.85,0.22
484020529,3883,178,15,95.26,4.37,0.37
484020530,2030,132,11,93.42,6.07,0.51
484020531,3733,178,50,94.24,4.49,1.26
484020532,2800,136,25,94.56,4.59,0.84
484020533,474,17,2,96.15,3.45,0.41
484020534,7231,141,0,98.09,1.91,0.0
484020535,675,19,11,95.74,2.7,1.56
484020536,4862,117,11,97.43,2.34,0.22
484020537,6042,132,22,97.51,2.13,0.36
484020538,1675,20,10,98.24,1.17,0.59
484020539,734,12,0,98.39,1.61,0.0
484020540,4990,538,33,89.73,9.67,0.59
484020541,1097,5,1,99.46,0.45,0.09
484020542,6426,117,65,97.25,1.77,0.98
484020543,909,37,3,95.79,3.9,0.32
484020544,1524,208,0,87.99,12.01,0.0
484020545,10696,161,50,98.07,1.48,0.46
484020546,4876,46,42,98.23,0.93,0.85
484020547,18015,222,128,98.09,1.21,0.7
484020548,497,10,0,98.03,1.97,0.0
484020549,8276,190,0,97.76,2.24,0.0
484020550,5362,191,25,96.13,3.42,0.45
484020551,2597,31,12,98.37,1.17,0.45
484020552,243,4,2,97.59,1.61,0.8
484020553,12964,104,0,99.2,0.8,0.0
484020554,1506,28,0,98.17,1.83,0.0
484020555,21466,1160,129,94.34,5.1,0.57
484020556,6093,93,6,98.4,1.5,0.1
484020557,2455,218,10,91.5,8.13,0.37
484020558,1441,13,1,99.04,0.89,0.07
484020559,1233,53,0,95.88,4.12,0.0
484020560,1232,51,8,95.43,3.95,0.62
484020561,30054,2064,150,93.14,6.4,0.46
484020562,2862,142,27,94.42,4.68,0.89
484020563,2882,217,11,92.67,6.98,0.35
484020564,1372,83,4,94.04,5.69,0.27
484020565,1587,86,31,93.13,5.05,1.82
484020566,16603,182,104,98.31,1.08,0.62
484021001,60337,1043,110,98.12,1.7,0.18
484021002,7868,312,20,95.95,3.8,0.24
484021003,32680,1217,101,96.12,3.58,0.3
484021004,49986,1743,151,96.35,3.36,0.29
484021005,2789,85,6,96.84,2.95,0.21
484021006,14273,285,361,95.67,1.91,2.42
484021007,3278,103,10,96.67,3.04,0.29
484021008,10930,160,12,98.45,1.44,0.11
484021009,1960,14,31,97.76,0.7,1.55
484021010,58127,3221,126,94.56,5.24,0.2
484021011,1680,47,8,96.83,2.71,0.46
484021012,6832,60,8,99.01,0.87,0.12
484021013,18819,171,45,98.87,0.9,0.24
484021014,3565,306,72,90.41,7.76,1.83
484021015,97850,1371,729,97.9,1.37,0.73
484021016,6957,272,39,95.72,3.74,0.54
484021017,23264,1221,126,94.53,4.96,0.51
484021018,3606,122,3,96.65,3.27,0.08
484021019,125261,687,489,99.07,0.54,0.39
484021020,7002,30,234,96.37,0.41,3.22
484021021,1217,7,4,99.1,0.57,0.33
484021022,11343,39,90,98.88,0.34,0.78
484021023,7393,144,28,97.73,1.9,0.37
484021024,871,21,0,97.65,2.35,0.0
484021025,7080,447,22,93.79,5.92,0.29
484021026,13040,324,112,96.76,2.4,0.83
484021027,3104,404,10,88.23,11.48,0.28
484021028,2345,111,20,94.71,4.48,0.81
484021029,3618,167,3,95.51,4.41,0.08
484021030,746,9,3,98.42,1.19,0.4
484021031,2873,68,20,97.03,2.3,0.68
484021032,1237,15,4,98.49,1.19,0.32
484021033,4628,87,34,97.45,1.83,0.72
484021034,36645,459,96,98.51,1.23,0.26
484021035,19813,346,177,97.43,1.7,0.87
484021036,12929,1108,68,91.66,7.86,0.48
484021037,2257,47,15,97.33,2.03,0.65
484021038,7200,118,59,97.6,1.6,0.8
484021039,8889,589,35,93.44,6.19,0.37
484021040,10055,487,32,95.09,4.61,0.3
484021041,77994,326,54,99.52,0.42,0.07
484021042,2833,161,44,93.25,5.3,1.45
484021043,41243,3874,308,90.79,8.53,0.68
484021044,15422,343,100,97.21,2.16,0.63
484021045,42544,897,196,97.5,2.06,0.45
484021046,7546,182,8,97.54,2.35,0.1
484021047,18698,165,160,98.29,0.87,0.84
484021048,18918,335,60,97.95,1.73,0.31
484021049,15166,382,135,96.7,2.44,0.86
484021050,23995,616,412,95.89,2.46,1.65
484021051,33994,497,108,98.25,1.44,0.31
484021052,1208,7,1,99.34,0.58,0.08
484021053,56133,1140,396,97.34,1.98,0.69
484021054,28431,490,380,97.03,1.67,1.3
484021055,3590,65,0,98.22,1.78,0.0
484021056,1204,4,4,99.34,0.33,0.33
484021057,7684,347,16,95.49,4.31,0.2
484021058,19560,713,177,95.65,3.49,0.87
484021059,2368,65,23,96.42,2.65,0.94
484021060,8281,157,138,96.56,1.83,1.61
484021061,11685,767,121,92.94,6.1,0.96
484021062,4507,57,25,98.21,1.24,0.54
484021063,14118,96,108,98.58,0.67,0.75
484021064,15144,360,76,97.2,2.31,0.49
484021065,18691,321,517,95.71,1.64,2.65
484021066,6059,111,8,98.07,1.8,0.13
484021067,17293,238,136,97.88,1.35,0.77
484021068,8682,249,129,95.83,2.75,1.42
484021069,25155,378,107,98.11,1.47,0.42
484021070,6113,232,40,95.74,3.63,0.63
484021071,94767,1937,375,97.62,2.0,0.39
484021072,13773,1787,97,87.97,11.41,0.62
484021073,8979,308,54,96.12,3.3,0.58
484021074,62692,882,247,98.23,1.38,0.39
484021075,11458,513,36,95.43,4.27,0.3
484021076,26376,1820,35,93.43,6.45,0.12
484021077,4989,711,34,87.01,12.4,0.59
484021078,10974,2793,175,78.71,20.03,1.26
484021079,5222,75,6,98.47,1.41,0.11
484021080,2629,201,0,92.9,7.1,0.0
484021081,3553,75,37,96.94,2.05,1.01
484021082,7676,141,77,97.24,1.79,0.98
484021083,25367,693,132,96.85,2.65,0.5
484021084,5986,1022,38,84.96,14.5,0.54
484021085,70597,494,84,99.19,0.69,0.12
484021086,12327,790,15,93.87,6.02,0.11
484021087,12033,811,60,93.25,6.28,0.46
484021088,4298,286,11,93.54,6.22,0.24
484021089,11773,696,86,93.77,5.54,0.68
484021090,18949,360,110,97.58,1.85,0.57
484021091,9150,6,18,99.74,0.07,0.2
484021092,6327,186,26,96.76,2.84,0.4
484021093,6862,112,40,97.83,1.6,0.57
484021094,30199,186,162,98.86,0.61,0.53
484021095,472,6,6,97.52,1.24,1.24
484021096,2595,33,5,98.56,1.25,0.19
484021097,2153,29,22,97.69,1.32,1.0
484021098,6206,98,38,97.86,1.55,0.6
484021099,19033,490,136,96.82,2.49,0.69
484021100,8462,157,144,96.57,1.79,1.64
484021101,3409,176,12,94.77,4.89,0.33
484021102,12045,93,9,99.16,0.77,0.07
484021103,6819,75,10,98.77,1.09,0.14
484021104,28266,449,228,97.66,1.55,0.79
484021105,4677,135,6,97.07,2.8,0.12
484021106,24145,601,281,96.48,2.4,1.12
484021107,9563,618,76,93.23,6.03,0.74
484021108,13596,2368,128,84.49,14.72,0.8
484021109,17466,1514,133,91.38,7.92,0.7
484021110,41844,443,119,98.67,1.04,0.28
484021111,16156,1046,14,93.84,6.08,0.08
484021112,9737,54,12,99.33,0.55,0.12
484021113,4808,98,34,97.33,1.98,0.69
484021114,1517620,6290,6007,99.2,0.41,0.39
484021115,47187,1300,475,96.37,2.66,0.97
484021116,19405,304,296,97.0,1.52,1.48
484021117,13336,8,24,99.76,0.06,0.18
484021118,25780,382,116,98.1,1.45,0.44
484021119,98136,456,744,98.79,0.46,0.75
484021120,4851,212,18,95.47,4.17,0.35
484021121,1110,14,5,98.32,1.24,0.44
484021122,9893,147,44,98.11,1.46,0.44
484021123,3580,494,46,86.89,11.99,1.12
484021124,15470,265,30,98.13,1.68,0.19
484021125,7843,47,21,99.14,0.59,0.27
484021126,5607,89,48,97.61,1.55,0.84
484021127,3620,127,1,96.58,3.39,0.03
484021128,7762,56,80,98.28,0.71,1.01
484021129,13156,66,16,99.38,0.5,0.12
484021130,3345,48,18,98.07,1.41,0.53
484021131,871,1,0,99.89,0.11,0.0
484021132,139746,484,442,99.34,0.34,0.31
484021133,634,10,4,97.84,1.54,0.62
484021134,19056,62,56,99.38,0.32,0.29
484021135,542,44,0,92.49,7.51,0.0
484021136,10256,134,51,98.23,1.28,0.49
484021137,7666,176,36,97.31,2.23,0.46
484021138,10805,156,270,96.21,1.39,2.4
484021139,3415,78,37,96.74,2.21,1.05
484021140,119265,844,411,98.96,0.7,0.34
484021141,3311,57,6,98.13,1.69,0.18
484021142,26429,273,305,97.86,1.01,1.13
484021143,29056,111,291,98.64,0.38,0.99
484021144,12146,48,96,98.83,0.39,0.78
484021145,11943,1403,52,89.14,10.47,0.39
484021146,853,10,0,98.84,1.16,0.0
484021147,5888,256,54,95.0,4.13,0.87
484021148,8096,65,84,98.19,0.79,1.02
484021149,19209,1088,85,94.24,5.34,0.42
484021150,6546,208,70,95.93,3.05,1.03
484021151,7314,48,46,98.73,0.65,0.62
484021152,10498,290,21,97.12,2.68,0.19
484021153,20425,286,229,97.54,1.37,1.09
484021154,69558,671,735,98.02,0.95,1.04
484021155,5486,68,50,97.89,1.21,0.89
484021156,268969,4752,630,98.04,1.73,0.23
484021157,10674,184,260,96.01,1.65,2.34
484021158,6585,465,21,93.13,6.58,0.3
484021159,3823,117,66,95.43,2.92,1.65
484021160,2993,91,20,96.42,2.93,0.64
484021161,18240,622,25,96.57,3.29,0.13
484021162,4034,185,23,95.1,4.36,0.54
484021163,16295,161,112,98.35,0.97,0.68
484021164,74335,897,503,98.15,1.18,0.66
484021165,1112,29,0,97.46,2.54,0.0
484021166,8892,102,90,97.89,1.12,0.99
484021167,9388,865,79,90.86,8.37,0.76
484021168,6433,84,30,98.26,1.28,0.46
484021169,19413,733,28,96.23,3.63,0.14
484021170,16642,654,93,95.7,3.76,0.53
484021171,3330,32,3,98.96,0.95,0.09
484021172,24518,1127,167,94.99,4.37,0.65
484021173,6244,130,32,97.47,2.03,0.5
484021174,89190,702,165,99.04,0.78,0.18
484021175,10403,198,273,95.67,1.82,2.51
484021176,8145,105,87,97.7,1.26,1.04
484021177,47992,546,356,98.16,1.12,0.73
484021178,16955,477,0,97.26,2.74,0.0
484021179,27903,632,410,96.4,2.18,1.42
484021180,36359,290,118,98.89,0.79,0.32
484021181,7315,158,54,97.18,2.1,0.72
484021182,4680,69,80,96.91,1.43,1.66
484021183,18471,640,118,96.06,3.33,0.61
484021184,7464,36,48,98.89,0.48,0.64
484021185,8809,90,32,98.63,1.01,0.36
484021186,50283,1611,313,96.31,3.09,0.6
484021187,5185,596,48,88.95,10.22,0.82
484021188,16923,643,150,95.52,3.63,0.85
484021189,19162,357,120,97.57,1.82,0.61
484021190,1096,56,0,95.14,4.86,0.0
484021191,9379,213,42,97.35,2.21,0.44
484021192,4952,304,0,94.22,5.78,0.0
484021193,6181,167,144,95.21,2.57,2.22
484021194,26430,552,60,97.74,2.04,0.22
484021195,23457,827,65,96.34,3.4,0.27
484021196,1609,17,5,98.65,1.04,0.31
484021197,72751,1032,424,98.04,1.39,0.57
484021198,1199,19,0,98.44,1.56,0.0
484021199,36296,1788,80,95.11,4.69,0.21
484021200,3522,326,63,90.05,8.34,1.61
484021201,3060,12,10,99.29,0.39,0.32
484021202,10734,1001,75,90.89,8.48,0.64
484021203,6812,94,56,97.85,1.35,0.8
484021204,6920,248,66,95.66,3.43,0.91
484021205,24048,178,129,98.74,0.73,0.53
484021206,4125,75,3,98.14,1.78,0.07
484021207,48129,2652,428,93.99,5.18,0.84
484021208,72351,3422,578,94.76,4.48,0.76
484021209,7086,318,17,95.49,4.29,0.23
484021210,4806,174,0,96.51,3.49,0.0
484021211,15740,187,133,98.01,1.16,0.83
484021212,18580,1261,18,93.56,6.35,0.09
484021213,11322,1030,42,91.35,8.31,0.34
484021214,17220,10,135,99.16,0.06,0.78
484021215,4443,103,53,96.61,2.24,1.15
484021216,2385,239,15,90.38,9.06,0.57
484021217,18974,1283,228,92.62,6.26,1.11
484022001,58491,5390,350,91.06,8.39,0.54
484022002,23069,4233,114,84.14,15.44,0.42
484022003,13069,285,40,97.57,2.13,0.3
484022004,61013,4136,322,93.19,6.32,0.49
484022005,57328,1055,461,97.42,1.79,0.78
484022006,140690,745,450,99.16,0.53,0.32
484022007,36375,1388,112,96.04,3.66,0.3
484022008,34793,654,111,97.85,1.84,0.31
484022009,21726,2419,38,89.84,10.0,0.16
484022010,18779,997,36,94.79,5.03,0.18
484022011,109316,6292,291,94.32,5.43,0.25
484022012,60697,1361,873,96.45,2.16,1.39
484022013,16116,1716,6,90.35,9.62,0.03
484022014,786549,8361,3389,98.53,1.05,0.42
484022015,8200,860,64,89.87,9.43,0.7
484022016,234126,6668,1278,96.72,2.75,0.53
484022017,61802,978,116,98.26,1.55,0.18
484022018,25533,1898,0,93.08,6.92,0.0
484023001,1285565,21012,12543,97.46,1.59,0.95
484024001,17063,1321,55,92.54,7.16,0.3
484024002,7845,642,15,92.27,7.55,0.18
484024003,36740,10314,84,77.94,21.88,0.18
484024004,4624,374,18,92.19,7.46,0.36
484024005,17108,388,36,97.58,2.21,0.21
484024006,9101,702,21,92.64,7.15,0.21
484024007,17185,585,0,96.71,3.29,0.0
484024008,21146,378,30,98.11,1.75,0.14
484024009,3867,94,7,97.45,2.37,0.18
484024010,49870,1963,70,96.08,3.78,0.13
484024011,42507,811,104,97.89,1.87,0.24
484024012,18461,1956,100,89.98,9.53,0.49
484024013,160814,5100,1049,96.32,3.05,0.63
484024014,13741,1849,105,87.55,11.78,0.67
484024015,18804,2992,134,85.75,13.64,0.61
484024016,75181,4077,256,94.55,5.13,0.32
484024017,24130,1450,138,93.83,5.64,0.54
484024018,12740,2395,12,84.11,15.81,0.08
484024019,4872,220,40,94.93,4.29,0.78
484024020,89663,1556,304,97.97,1.7,0.33
484024021,52062,2525,630,94.29,4.57,1.14
484024022,17099,2678,179,85.68,13.42,0.9
484024023,14098,1122,0,92.63,7.37,0.0
484024024,88709,1552,546,97.69,1.71,0.6
484024025,28747,849,45,96.98,2.86,0.15
484024026,6463,1219,45,83.64,15.78,0.58
484024027,10216,442,46,95.44,4.13,0.43
484024028,762224,5048,1568,99.14,0.66,0.2
484024029,17780,1743,155,90.35,8.86,0.79
484024030,4464,342,10,92.69,7.1,0.21
484024031,9250,2377,50,79.22,20.36,0.43
484024032,36034,2975,549,91.09,7.52,1.39
484024033,11624,616,0,94.97,5.03,0.0
484024034,13030,1263,9,91.11,8.83,0.06
484024035,265075,944,404,99.49,0.35,0.15
484024036,23687,4455,194,83.59,15.72,0.68
484024037,122473,4741,372,95.99,3.72,0.29
484024038,14026,1214,16,91.94,7.96,0.1
484024039,13860,1290,5,91.45,8.51,0.03
484024040,18025,2270,45,88.62,11.16,0.22
484024041,13042,1224,37,91.18,8.56,0.26
484024042,7801,558,38,92.9,6.65,0.45
484024043,7044,590,22,92.01,7.71,0.29
484024044,12230,2520,152,82.07,16.91,1.02
484024045,15017,986,98,93.27,6.12,0.61
484024046,9907,706,18,93.19,6.64,0.17
484024047,5197,92,7,98.13,1.74,0.13
484024048,35797,1606,176,95.26,4.27,0.47
484024049,44608,1871,279,95.4,4.0,0.6
484024050,28945,1587,25,94.72,5.19,0.08
484024051,9934,471,0,95.47,4.53,0.0
484024052,30876,1365,257,95.01,4.2,0.79
484024053,46484,5652,555,88.22,10.73,1.05
484024054,23623,1116,122,95.02,4.49,0.49
484025001,412835,654,1753,99.42,0.16,0.42
484025002,45098,165,121,99.37,0.36,0.27
484025003,24581,5932,240,79.93,19.29,0.78
484025004,26900,1174,63,95.6,4.17,0.22
484025005,17423,261,36,98.32,1.47,0.2
484025006,972812,11384,4412,98.4,1.15,0.45
484025007,29872,2605,186,91.46,7.98,0.57
484025008,42720,270,82,99.18,0.63,0.19
484025009,53019,141,276,99.22,0.26,0.52
484025010,93122,3748,486,95.65,3.85,0.5
484025011,283320,1236,706,99.32,0.43,0.25
