GEOLEV2,ABOVE_POVERTY_POP,BELOW_POVERTY_POP,ABOVE_POVERTY_PCT,BELOW_POVERTY_PCT
484021116,1263,5705,18.13,81.87
484021117,3248,2257,59.0,41.0
484021118,3315,7623,30.31,69.69
484021119,44192,24915,63.95,36.05
484021120,631,1496,29.67,70.33
484021121,87,337,20.52,79.48
484021122,1504,2818,34.8,65.2
484021123,160,1081,12.89,87.11
484021124,1723,4192,29.13,70.87
484021125,2366,1721,57.89,42.11
484021126,629,2202,22.22,77.78
484021127,225,1139,16.5,83.5
484021128,1650,1504,52.31,47.69
484021129,1133,4195,21.27,78.73
484021130,245,1105,18.15,81.85
484021131,59,289,16.95,83.05
484021132,31110,36070,46.31,53.69
484021133,71,172,29.22,70.78
484021134,2726,5746,32.18,67.82
484021135,21,199,9.55,90.45
484021136,2426,2062,54.06,45.94
484021137,1137,2626,30.22,69.78
484021138,1440,3329,30.2,69.8
484021139,324,996,24.55,75.45
484021140,34390,24235,58.66,41.34
484021141,315,1025,23.51,76.49
484021142,3767,8147,31.62,68.38
484021143,7324,7165,50.55,49.45
484021144,2527,4311,36.96,63.04
484021145,312,4141,7.01,92.99
484021146,50,226,18.12,81.88
484021147,501,1850,21.31,78.69
484021148,1269,3575,26.2,73.8
484021149,4751,8361,36.23,63.77
484021150,505,1437,26.0,74.0
484021151,1231,2457,33.38,66.62
484021152,1401,2610,34.93,65.07
484021153,3813,4925,43.64,56.36
484021154,15398,17852,46.31,53.69
484021155,981,1313,42.76,57.24
484021156,67872,78024,46.52,53.48
484021157,1700,2361,41.86,58.14
484021158,403,2012,16.69,83.31
484021159,135,1078,11.13,88.87
484021160,294,681,30.15,69.85
484021161,3228,5500,36.98,63.02
484021162,94,1208,7.22,92.78
484021163,3915,2958,56.96,43.04
484021164,10882,21177,33.94,66.06
484021165,51,223,18.61,81.39
484021166,905,2325,28.02,71.98
484021167,561,2458,18.58,81.42
484021168,863,1299,39.92,60.08
484021169,2744,6052,31.2,68.8
484021170,1895,4081,31.71,68.29
484021171,741,920,44.61,55.39
484021172,2357,7568,23.75,76.25
484021173,1225,1503,44.9,55.1
484021174,21595,24041,47.32,52.68
484021175,1112,5082,17.95,82.05
484021176,1387,2475,35.91,64.09
484021177,6359,13547,31.95,68.05
484021178,702,4708,12.98,87.02
484021179,2280,8731,20.71,79.29
484021180,5938,9113,39.45,60.55
484021181,1145,1560,42.33,57.67
484021182,516,1504,25.54,74.46
484021183,812,6908,10.52,89.48
484021184,225,2151,9.47,90.53
484021185,889,3039,22.63,77.37
484021186,6413,14740,30.32,69.68
484021187,265,1770,13.02,86.98
484021188,936,6228,13.07,86.93
484021189,3507,4876,41.83,58.17
484021190,66,320,17.1,82.9
484021191,1553,2864,35.16,64.84
484021192,355,2260,13.58,86.42
484021193,725,1331,35.26,64.74
484021194,3396,6735,33.52,66.48
484021195,1269,6642,16.04,83.96
484021196,162,332,32.79,67.21
484021197,11382,20693,35.49,64.51
484021198,91,194,31.93,68.07
484021199,5619,12513,30.99,69.01
484021200,176,1022,14.69,85.31
484021201,201,843,19.25,80.75
484021202,633,4599,12.1,87.9
484021203,527,2097,20.08,79.92
484021204,1155,1967,37.0,63.0
484021205,3614,5730,38.68,61.32
484021206,373,1125,24.9,75.1
484021207,5844,17291,25.26,74.74
484021208,13789,18974,42.09,57.91
484021209,1054,2827,27.16,72.84
484021210,331,1687,16.4,83.6
484021211,2796,4139,40.32,59.68
484021212,1416,4627,23.43,76.57
484021213,798,3326,19.35,80.65
484021214,2477,6206,28.53,71.47
484021215,150,1560,8.77,91.23
484021216,115,869,11.69,88.31
484021217,649,5762,10.12,89.88
484022001,12861,12773,50.17,49.83
484022002,2797,3887,41.85,58.15
484022003,2322,1547,60.02,39.98
484022004,14971,9870,60.27,39.73
484022005,20492,6924,74.74,25.26
484022006,77868,22670,77.45,22.55
484022007,11611,7505,60.74,39.26
484022008,7538,3989,65.39,34.61
484022009,5866,4397,57.16,42.84
484022010,1674,2790,37.5,62.5
484022011,82078,23923,77.43,22.57
484022012,24066,8948,72.9,27.1
484022013,2991,2724,52.34,47.66
484022014,344316,136675,71.58,28.42
484022015,1264,1195,51.4,48.6
484022016,89274,40811,68.63,31.37
484022017,18353,14223,56.34,43.66
484022018,5937,4022,59.61,40.39
484023001,592064,259493,69.53,30.47
484024001,2398,3615,39.88,60.12
484024002,545,1492,26.76,73.24
484024003,2628,10793,19.58,80.42
484024004,656,592,52.56,47.44
484024005,3376,3578,48.55,51.45
484024006,743,2194,25.3,74.7
484024007,3854,3231,54.4,45.6
484024008,4213,4210,50.02,49.98
484024009,1491,696,68.18,31.82
484024010,7586,8922,45.95,54.05
484024011,10428,10201,50.55,49.45
484024012,1754,5454,24.33,75.67
484024013,42375,32478,56.61,43.39
484024014,1122,4171,21.2,78.8
484024015,3660,4451,45.12,54.88
484024016,12474,15989,43.83,56.17
484024017,1968,4780,29.16,70.84
484024018,1511,3875,28.05,71.95
484024019,442,962,31.48,68.52
484024020,23753,19299,55.17,44.83
484024021,12608,7865,61.58,38.42
484024022,2215,3361,39.72,60.28
484024023,2192,2766,44.21,55.79
484024024,22720,15883,58.86,41.14
484024025,3638,6409,36.21,63.79
484024026,429,2459,14.85,85.15
484024027,1734,2183,44.27,55.73
484024028,323132,88913,78.42,21.58
484024029,703,5913,10.63,89.37
484024030,589,803,42.31,57.69
484024031,653,1227,34.73,65.27
484024032,8467,5294,61.53,38.47
484024033,430,1303,24.81,75.19
484024034,1542,4031,27.67,72.33
484024035,114494,39970,74.12,25.88
484024036,3566,7105,33.42,66.58
484024037,13719,26537,34.08,65.92
484024038,989,4175,19.15,80.85
484024039,1092,3865,22.03,77.97
484024040,858,5072,14.47,85.53
484024041,1380,3736,26.97,73.03
484024042,1149,1458,44.07,55.93
484024043,1053,1277,45.19,54.81
484024044,2087,3735,35.85,64.15
484024045,3880,3716,51.08,48.92
484024046,653,2150,23.3,76.7
484024047,1112,894,55.43,44.57
484024048,2435,5505,30.67,69.33
484024049,13628,5389,71.66,28.34
484024050,5928,4895,54.77,45.23
484024051,1175,1980,37.24,62.76
484024052,2462,8962,21.55,78.45
484024053,4669,8984,34.2,65.8
484024054,7137,2843,71.51,28.49
484025001,115570,73770,61.04,38.96
484025002,10704,5224,67.2,32.8
484025003,2599,2972,46.65,53.35
484025004,5882,3294,64.1,35.9
484025005,2495,2234,52.76,47.24
484025006,376875,105736,78.09,21.91
484025007,3797,3926,49.16,50.84
484025008,14093,5054,73.6,26.4
484025009,18332,8179,69.15,30.85
484025010,19255,13498,58.79,41.21
484025011,75957,32646,69.94,30.06
484025012,169160,54268,75.71,24.29
484025013,29138,17518,62.45,37.55
484025014,15541,5928,72.39,27.61
484025015,3619,2687,57.39,42.61
484025016,11417,13208,46.36,53.64
484026001,708,269,72.47,27.53
484026002,31267,6860,82.01,17.99
484026003,4323,4149,51.03,48.97
484026004,2972,704,80.85,19.15
484026005,280,153,64.67,35.33
484026006,757,327,69.83,30.17
484026007,138,61,69.35,30.65
484026008,142,182,43.83,56.17
484026009,162,100,61.83,38.17
484026010,240,223,51.84,48.16
484026011,339,170,66.6,33.4
484026012,5161,3524,59.42,40.58
484026013,563,182,75.57,24.43
484026014,668,341,66.2,33.8
484026015,197,150,56.77,43.23
484026016,1209,427,73.9,26.1
484026017,31769,5911,84.31,15.69
484026018,129157,54744,70.23,29.77
484026019,12719,2755,82.2,17.8
484026020,1572,421,78.88,21.12
484026021,591,181,76.55,23.45
484026022,232,92,71.6,28.4
484026023,1578,436,78.35,21.65
484026024,170,116,59.44,40.56
484026025,14372,4810,74.92,25.08
484026026,12877,17602,42.25,57.75
484026027,2166,695,75.71,24.29
484026028,268,154,63.51,36.49
484026029,48435,18339,72.54,27.46
484026030,336275,80568,80.67,19.33
484026031,247,203,54.89,45.11
484026032,245,109,69.21,30.79
484026033,15482,12773,54.79,45.21
484026034,213,91,70.07,29.93
484026035,3428,1342,71.87,28.13
484026036,11174,3060,78.5,21.5
484026037,350,81,81.21,18.79
484026038,1492,481,75.62,24.38
484026039,1389,412,77.12,22.88
484026040,205,255,44.57,55.43
484026041,4684,854,84.58,15.42
484026042,42262,23057,64.7,35.3
484026043,98341,13075,88.26,11.74
484026044,97,54,64.24,35.76
484026045,541,455,54.32,45.68
484026046,151,57,72.6,27.4
484026047,2711,1053,72.02,27.98
484026048,24106,8418,74.12,25.88
484026049,482,545,46.93,53.07
484026050,390,156,71.43,28.57
484026051,909,671,57.53,42.47
484026052,1075,656,62.1,37.9
484026053,89,55,61.81,38.19
484026054,145,39,78.8,21.2
484026055,65169,11794,84.68,15.32
484026056,4160,657,86.36,13.64
484026057,318,221,59.0,41.0
484026058,4185,1899,68.79,31.21
484026059,494,145,77.31,22.69
484026060,406,357,53.21,46.79
484026061,389,196,66.5,33.5
484026062,315,144,68.63,31.37
484026063,171,191,47.24,52.76
484026064,412,131,75.87,24.13
484026065,313,204,60.54,39.46
484026066,2360,1285,64.75,35.25
484026067,324,131,71.21,28.79
484026068,306,194,61.2,38.8
484026069,565,584,49.17,50.83
484027001,6793,15110,31.01,68.99
484027002,42498,42311,50.11,49.89
484027003,10300,23194,30.75,69.25
484027004,182047,104747,63.48,36.52
484027005,35265,44121,44.42,55.58
484027006,25462,28646,47.06,52.94
484027007,5795,7071,45.04,54.96
484027008,29072,34277,45.89,54.11
484027009,4674,8613,35.18,64.82
484027010,15753,14497,52.08,47.92
484027011,3250,7915,29.11,70.89
484027012,21400,25406,45.72,54.28
484027013,36969,22598,62.06,37.94
484027014,19932,15078,56.93,43.07
484027015,5264,10362,33.69,66.31
484027016,11841,11828,50.03,49.97
484027017,11107,14234,43.83,56.17
484028001,1253,1948,39.14,60.86
484028002,5287,4747,52.69,47.31
484028003,76261,38833,66.26,33.74
484028004,1231,2053,37.48,62.52
484028005,641,822,43.81,56.19
484028006,305,2113,12.61,87.39
484028007,4242,1399,75.2,24.8
484028008,503,708,41.54,58.46
484028009,57944,24478,70.3,29.7
484028010,288,301,48.9,51.1
484028011,1282,1903,40.25,59.75
484028012,6559,8951,42.29,57.71
484028013,2082,3418,37.85,62.15
484028014,1085,224,82.89,17.11
484028015,283070,87336,76.42,23.58
484028016,1534,4268,26.44,73.56
484028017,2212,3148,41.27,58.73
484028018,748,1080,40.92,59.08
484028019,1822,3787,32.48,67.52
484028020,179,496,26.52,73.48
484028021,18654,24326,43.4,56.6
484028022,182877,46319,79.79,20.21
484028023,579,797,42.08,57.92
484028024,1849,774,70.49,29.51
484028025,7675,2448,75.82,24.18
484028026,183,938,16.32,83.68
484028027,140894,35554,79.85,20.15
484028028,739,583,55.9,44.1
484028029,1677,2807,37.4,62.6
484028030,1827,2647,40.84,59.16
484028031,154,446,25.67,74.33
484028032,328,1625,16.79,83.21
484028033,11128,6407,63.46,36.54
484028034,14,119,10.53,89.47
484028035,3958,4089,49.19,50.81
484028036,80316,45353,63.91,36.09
484028037,3219,6346,33.65,66.35
484028038,16334,8236,66.48,33.52
484028039,103259,51405,66.76,33.24
484028040,562,1171,32.43,67.57
484028041,4262,4165,50.58,49.42
484029001,2430,2335,51.0,49.0
484029002,3898,3166,55.18,44.82
484029003,1221,1393,46.71,53.29
484029004,1676,5345,23.87,76.13
484029005,18379,16705,52.39,47.61
484029006,9555,10649,47.29,52.71
484029007,2550,3588,41.54,58.46
484029008,2120,3410,38.34,61.66
484029009,999,1316,43.15,56.85
484029010,20311,27755,42.26,57.74
484029011,698,829,45.71,54.29
484029012,1124,1856,37.72,62.28
484029013,16665,22339,42.73,57.27
484029014,1927,3721,34.12,65.88
484029015,8104,10894,42.66,57.34
484029016,1257,2185,36.52,63.48
484029017,1600,3194,33.38,66.62
484029018,6369,11006,36.66,63.34
484029019,3993,5249,43.2,56.8
484029020,2414,2942,45.07,54.93
484029021,2667,4582,36.79,63.21
484029022,1944,3838,33.62,66.38
484029023,4826,7697,38.54,61.46
484029024,6017,5505,52.22,47.78
484029025,20622,12738,61.82,38.18
484029026,5417,5319,50.46,49.54
484029027,2120,2241,48.61,51.39
484029028,4156,5375,43.61,56.39
484029029,2803,5660,33.12,66.88
484029030,7241,7292,49.82,50.18
484029031,4525,5614,44.63,55.37
484029032,26156,18981,57.95,42.05
484029033,5706,11633,32.91,67.09
484029034,1030,1346,43.35,56.65
484029035,5387,4965,52.04,47.96
484029036,911,2357,27.88,72.12
484029037,4730,5059,48.32,51.68
484029038,4178,4379,48.83,51.17
484029039,1851,2930,38.72,61.28
484029040,5932,7747,43.37,56.63
484029041,2956,2545,53.74,46.26
484029042,8473,8326,50.44,49.56
484029043,10316,13761,42.85,57.15
484030001,1225,2788,30.53,69.47
484030002,180,1119,13.86,86.14
484030003,11430,20287,36.04,63.96
484030004,7058,9413,42.85,57.15
484030005,543,1539,26.08,73.92
484030006,2384,4958,32.47,67.53
484030007,736,1835,28.63,71.37
484030008,834,3106,21.17,78.83
484030009,4180,6312,39.84,60.16
484030010,6939,15242,31.28,68.72
484030011,12439,9552,56.56,43.44
484030012,1095,1960,35.84,64.16
484030013,3627,6461,35.95,64.05
484030014,7338,10741,40.59,59.41
484030015,3869,9574,28.78,71.22
484030016,6644,5750,53.61,46.39
484030017,659,1195,35.54,64.46
484030018,42,605,6.49,93.51
484030019,340,1214,21.88,78.12
484030020,399,3547,10.11,89.89
484030021,3570,5604,38.91,61.09
484030022,2285,6660,25.54,74.46
484030023,4341,14358,23.22,76.78
484030024,1209,5032,19.37,80.63
484030025,745,6727,9.97,90.03
484030026,6834,4706,59.22,40.78
484030027,757,3507,17.75,82.25
484030028,41312,18874,68.64,31.36
484030029,616,3776,14.03,85.97
484030030,6383,9527,40.12,59.88
484030031,1575,4882,24.39,75.61
484030032,4582,12647,26.59,73.41
484030033,2308,6322,26.74,73.26
484030034,3566,11000,24.48,75.52
484030035,702,3204,17.97,82.03
484030036,1232,3202,27.79,72.21
484030037,258,1794,12.57,87.43
484030038,20944,20533,50.5,49.5
484030039,85229,63304,57.38,42.62
484030040,12033,9031,57.13,42.87
484030041,209,617,25.3,74.7
484030042,443,1623,21.44,78.56
484030043,1315,5738,18.64,81.36
484030044,43605,42497,50.64,49.36
484030045,21416,24883,46.26,53.74
484030046,1321,5932,18.21,81.79
484030047,6706,13871,32.59,67.41
484030048,26461,24669,51.75,48.25
484030049,3994,5391,42.56,57.44
484030050,955,4196,18.54,81.46
484030051,1806,6226,22.49,77.51
484030052,1594,2727,36.89,63.11
484030053,5338,5491,49.29,50.71
484030054,1330,2533,34.43,65.57
484030055,1188,3460,25.56,74.44
484030056,402,1437,21.86,78.14
484030057,508,4027,11.2,88.8
484030058,3409,15001,18.52,81.48
484030059,3612,4437,44.88,55.12
484030060,1650,3950,29.46,70.54
484030061,43944,60430,42.1,57.9
484030062,3130,5235,37.42,62.58
484030063,1281,3560,26.46,73.54
484030064,213,904,19.07,80.93
484030065,25035,15425,61.88,38.12
484030066,2148,6634,24.46,75.54
484030067,1012,4148,19.61,80.39
484030068,13740,14052,49.44,50.56
484030069,3449,6445,34.86,65.14
484030070,8634,21132,29.01,70.99
484030071,2088,4858,30.06,69.94
484030072,2853,11498,19.88,80.12
484030073,1158,1795,39.21,60.79
484030074,2050,3906,34.42,65.58
484030075,374,2573,12.69,87.31
484030076,8967,16430,35.31,64.69
484030077,837,3604,18.85,81.15
484030078,747,3765,16.56,83.44
484030079,1864,7501,19.9,80.1
484030080,4795,5965,44.56,55.44
484030081,8079,6593,55.06,44.94
484030082,2594,13595,16.02,83.98
484030083,642,1598,28.66,71.34
484030084,14301,16614,46.26,53.74
484030085,4032,13123,23.5,76.5
484030086,128800,90600,58.71,41.29
484030087,447,1868,19.31,80.69
484030088,6207,8695,41.65,58.35
484030089,2069,2105,49.57,50.43
484030090,6297,10512,37.46,62.54
484030091,2677,4053,39.78,60.22
484030092,7892,15842,33.25,66.75
484030093,919,4635,16.55,83.45
484030094,68,497,12.04,87.96
484030095,3191,3736,46.07,53.93
484030096,386,848,31.28,68.72
484030097,1563,5249,22.94,77.06
484030098,4028,4635,46.5,53.5
484030099,4266,8143,34.38,65.62
484030100,29052,29509,49.61,50.39
484030101,502,2233,18.35,81.65
484030102,2689,16487,14.02,85.98
484030103,28080,14274,66.3,33.7
484030104,249,1374,15.34,84.66
484030105,142,793,15.19,84.81
484030106,10984,15737,41.11,58.89
484030107,614,2947,17.24,82.76
484030108,2618,2331,52.9,47.1
484030109,2624,6608,28.42,71.58
484030110,467,1182,28.32,71.68
484030111,1518,2332,39.43,60.57
484030112,4904,9811,33.33,66.67
484030113,2675,4255,38.6,61.4
484030114,2342,6073,27.83,72.17
484030115,25531,25107,50.42,49.58
484030116,723,1749,29.25,70.75
484030117,1805,2457,42.35,57.65
484030118,3444,5688,37.71,62.29
484030119,1347,5768,18.93,81.07
484030120,18660,18751,49.88,50.12
484030121,21485,40708,34.55,65.45
484030122,4073,7329,35.72,64.28
484030123,6408,5684,52.99,47.01
484030124,1171,8070,12.67,87.33
484030125,10000,16871,37.21,62.79
484030126,1926,4407,30.41,69.59
484030127,3477,13840,20.08,79.92
484030128,46215,29476,61.06,38.94
484030129,2185,4941,30.66,69.34
484030130,13256,8616,60.61,39.39
484030131,3267,5154,38.8,61.2
484030132,3311,6651,33.24,66.76
484030133,1522,1756,46.43,53.57
484030134,302,1754,14.69,85.31
484030135,8508,7506,53.13,46.87
484030136,715,1349,34.64,65.36
484030137,258,1032,20.0,80.0
484030138,15146,35333,30.0,70.0
484030139,5117,13727,27.15,72.85
484030140,3338,8740,27.64,72.36
484030141,2681,4146,39.27,60.73
484030142,345,1384,19.95,80.05
484030143,400,6284,5.98,94.02
484030144,4175,6147,40.45,59.55
484030145,1201,3243,27.03,72.97
484030146,1922,6307,23.36,76.64
484030147,1862,2469,42.99,57.01
484030148,340,1726,16.46,83.54
484030149,751,3225,18.89,81.11
484030150,8308,27534,23.18,76.82
484030151,425,1758,19.47,80.53
484030152,2009,4710,29.9,70.1
484030153,3465,6632,34.32,65.68
484030154,2479,5021,33.05,66.95
484030155,20303,23357,46.5,53.5
484030156,5831,12841,31.23,68.77
484030157,251,2459,9.26,90.74
484030158,150,1685,8.17,91.83
484030159,2300,4959,31.68,68.32
484030160,648,3215,16.77,83.23
484030161,503,2819,15.14,84.86
484030162,1092,4742,18.72,81.28
484030163,294,2052,12.53,87.47
484030164,322,1532,17.37,82.63
484030165,1871,5117,26.77,73.23
484030166,7305,31562,18.79,81.21
484030167,17845,21157,45.75,54.25
484030168,13674,20773,39.7,60.3
484030169,425,1280,24.93,75.07
484030170,912,3192,22.22,77.78
484030171,1893,3476,35.26,64.74
484030172,246,1649,12.98,87.02
484030173,402,2539,13.67,86.33
484030174,7508,7521,49.96,50.04
484030175,3601,4893,42.39,57.61
484030176,8781,16804,34.32,65.68
484030177,352,1872,15.83,84.17
484030178,681,1535,30.73,69.27
484030179,942,2263,29.39,70.61
484030180,377,1663,18.48,81.52
484030181,1063,5633,15.88,84.12
484030182,32310,29428,52.33,47.67
484030183,244,428,36.31,63.69
484030184,6154,5063,54.86,45.14
484030185,3158,4332,42.16,57.84
484030186,167394,99689,62.67,37.33
484030187,1281,3126,29.07,70.93
484030188,269,1380,16.31,83.69
484030189,2895,4322,40.11,59.89
484030190,647,3473,15.7,84.3
484030191,478,1722,21.73,78.27
484030192,2054,2597,44.16,55.84
484030193,924,4044,18.6,81.4
484030194,376,2671,12.34,87.66
484030195,654,4069,13.85,86.15
484031001,1473,1149,56.18,43.82
484031002,4635,2929,61.28,38.72
484031003,1076,4196,20.41,79.59
484031004,1297,1651,44.0,56.0
484031005,384,594,39.26,60.74
484031006,1196,2602,31.49,68.51
484031007,1427,1826,43.87,56.13
484031008,312,1217,20.41,79.59
484031009,718,1126,38.94,61.06
484031010,385,582,39.81,60.19
484031011,1139,1827,38.4,61.6
484031012,312,1051,22.89,77.11
484031013,4833,2813,63.21,36.79
484031014,273,358,43.26,56.74
484031015,1270,1285,49.71,50.29
484031016,259,685,27.44,72.56
484031017,265,1568,14.46,85.54
484031018,446,845,34.55,65.45
484031019,4278,8770,32.79,67.21
484031020,1162,754,60.65,39.35
484031021,708,2636,21.17,78.83
484031022,255,1457,14.89,85.11
484031023,1293,1058,55.0,45.0
484031024,441,938,31.98,68.02
484031025,522,1957,21.06,78.94
484031026,753,755,49.93,50.07
484031027,1433,2082,40.77,59.23
484031028,322,742,30.26,69.74
484031029,867,1330,39.46,60.54
484031030,409,1329,23.53,76.47
484031031,241,712,25.29,74.71
484031032,1599,5254,23.33,76.67
484031033,3336,5476,37.86,62.14
484031034,1333,1463,47.68,52.32
484031035,991,1434,40.87,59.13
484031036,1371,2041,40.18,59.82
484031037,983,1429,40.75,59.25
484031038,6735,8385,44.54,55.46
484031039,1035,989,51.14,48.86
484031040,5277,7856,40.18,59.82
484031041,43596,23515,64.96,35.04
484031042,781,1294,37.64,62.36
484031043,278,899,23.62,76.38
484031044,1474,1497,49.61,50.39
484031045,570,587,49.27,50.73
484031046,375,978,27.72,72.28
484031047,504,2067,19.6,80.4
484031048,5748,4739,54.81,45.19
484031049,512,1132,31.14,68.86
484031050,310920,147604,67.81,32.19
484031051,899,536,62.65,37.35
484031052,8855,8502,51.02,48.98
484031053,2320,3162,42.32,57.68
484031054,581,686,45.86,54.14
484031055,1318,1947,40.37,59.63
484031056,3643,9563,27.59,72.41
484031057,790,2458,24.32,75.68
484031058,2894,6897,29.56,70.44
484031059,16802,11758,58.83,41.17
484031060,132,289,31.35,68.65
484031061,530,1138,31.77,68.23
484031062,976,1037,48.48,51.52
484031063,1110,1277,46.5,53.5
484031064,329,317,50.93,49.07
484031065,310,534,36.73,63.27
484031066,441,1259,25.94,74.06
484031067,2692,1907,58.53,41.47
484031068,377,861,30.45,69.55
484031069,1373,1935,41.51,58.49
484031070,534,1212,30.58,69.42
484031071,212,646,24.71,75.29
484031072,355,461,43.5,56.5
484031073,341,1771,16.15,83.85
484031074,731,869,45.69,54.31
484031075,1101,1728,38.92,61.08
484031076,3970,4064,49.41,50.59
484031077,309,731,29.71,70.29
484031078,658,839,43.95,56.05
484031079,5611,10860,34.07,65.93
484031080,1607,3377,32.24,67.76
484031081,304,872,25.85,74.15
484031082,619,895,40.89,59.11
484031083,360,546,39.74,60.26
484031084,983,1729,36.25,63.75
484031085,1866,5562,25.12,74.88
484031086,271,493,35.47,64.53
484031087,1048,1210,46.41,53.59
484031088,276,331,45.47,54.53
484031089,6733,9657,41.08,58.92
484031090,1827,1506,54.82,45.18
484031091,1457,3075,32.15,67.85
484031092,620,2333,21.0,79.0
484031093,4503,4199,51.75,48.25
484031094,524,1253,29.49,70.51
484031095,1491,1229,54.82,45.18
484031096,11714,20666,36.18,63.82
484031097,343,1200,22.23,77.77
484031098,1424,4634,23.51,76.49
484031099,496,1264,28.18,71.82
484031100,1035,954,52.04,47.96
484031101,19817,12388,61.53,38.47
484031102,16962,18777,47.46,52.54
484031103,699,607,53.52,46.48
484031104,1664,4717,26.08,73.92
484031105,672,775,46.44,53.56
484031106,302,662,31.33,68.67
484032001,1123,920,54.97,45.03
484032002,757,943,44.53,55.47
484032003,386,358,51.88,48.12
484032004,2209,2023,52.2,47.8
484032005,13292,6678,66.56,33.44
484032006,1089,1624,40.14,59.86
484032007,2966,1896,61.0,39.0
484032008,2412,1728,58.26,41.74
484032009,1301,1230,51.4,48.6
484032010,60148,30494,66.36,33.64
484032011,717,380,65.36,34.64
484032012,1207,1157,51.06,48.94
484032013,1732,3423,33.6,66.4
484032014,160,379,29.68,70.32
484032015,2875,3471,45.3,54.7
484032016,66138,33804,66.18,33.82
484032017,698,823,45.89,54.11
484032018,5772,3699,60.94,39.06
484032019,12629,12040,51.19,48.81
484032020,371,821,31.12,68.88
484032021,3349,4050,45.26,54.74
484032022,2634,1770,59.81,40.19
484032023,11322,7822,59.14,40.86
484032024,2288,1991,53.47,46.53
484032025,2149,2689,44.42,55.58
484032026,365,558,39.54,60.46
484032027,336,256,56.76,43.24
484032028,4151,3463,54.52,45.48
484032029,443,480,48.0,52.0
484032030,1439,1727,45.45,54.55
484032031,3347,1727,65.96,34.04
484032032,808,695,53.76,46.24
484032033,5874,5268,52.72,47.28
484032034,1816,2646,40.7,59.3
484032035,7469,6774,52.44,47.56
484032036,3309,2032,61.95,38.05
484032037,8327,11400,42.21,57.79
484032038,13144,10546,55.48,44.52
484032039,1963,4775,29.13,70.87
484032040,12576,9243,57.64,42.36
484032041,171,270,38.78,61.22
484032042,3285,2483,56.95,43.05
484032043,1364,1376,49.78,50.22
484032044,714,1035,40.82,59.18
484032045,5857,5101,53.45,46.55
484032046,4184,5385,43.72,56.28
484032047,2137,921,69.88,30.12
484032048,4981,3794,56.76,43.24
484032049,4178,2053,67.05,32.95
484032050,1627,2178,42.76,57.24
484032051,1544,3860,28.57,71.43
484032052,5445,6075,47.27,52.73
484032053,43138,21540,66.7,33.3
