YEAR,TOTAL_POP,GEOLEV2,EDU_LESS_PRIM_POP,EDU_PRIM_POP,EDU_SEC_POP,EDU_UNI_POP,EDU_UK_POP,EDU_LESS_PRIM_PCT,EDU_PRIM_PCT,EDU_SEC_PCT,EDU_UNI_PCT,EDU_UK_PCT
2020,125515554,484011033,40588,59315,16113,4812,128,33.56,49.04,13.32,3.98,0.11
2020,125515554,484011034,1969,2525,681,202,2,36.61,46.94,12.66,3.76,0.04
2020,125515554,484011035,27195,38530,9682,2564,95,34.84,49.36,12.4,3.28,0.12
2020,125515554,484011036,2248,3024,754,350,7,35.22,47.38,11.81,5.48,0.11
2020,125515554,484011037,55804,92167,30509,12622,779,29.08,48.03,15.9,6.58,0.41
2020,125515554,484011038,3415,5576,1368,380,44,31.67,51.71,12.69,3.52,0.41
2020,125515554,484011039,12190,16369,4312,1397,49,35.52,47.7,12.57,4.07,0.14
2020,125515554,484011040,7045,8906,2323,422,30,37.62,47.56,12.41,2.25,0.16
2020,125515554,484011041,18113,29569,8249,2865,60,30.78,50.24,14.02,4.87,0.1
2020,125515554,484011042,44013,73292,19157,4499,122,31.2,51.95,13.58,3.19,0.09
2020,125515554,484011043,6554,9895,2541,839,46,32.98,49.79,12.78,4.22,0.23
2020,125515554,484011044,16897,30988,11148,3048,141,27.16,49.8,17.92,4.9,0.23
2020,125515554,484011045,4512,4705,891,280,9,43.4,45.25,8.57,2.69,0.09
2020,125515554,484011046,25946,30224,6323,2740,41,39.75,46.3,9.69,4.2,0.06
2020,125515554,484012001,214949,289387,152371,85389,1122,28.92,38.94,20.5,11.49,0.15
2020,125515554,484012002,13071,9117,787,196,20,56.36,39.31,3.39,0.85,0.09
2020,125515554,484012003,15834,13685,3784,1496,55,45.43,39.26,10.86,4.29,0.16
2020,125515554,484012004,12222,6038,800,198,23,63.39,31.32,4.15,1.03,0.12
2020,125515554,484012005,3088,2899,919,317,2,42.74,40.12,12.72,4.39,0.03
2020,125515554,484012006,4340,4115,1318,555,28,41.91,39.74,12.73,5.36,0.27
2020,125515554,484012007,11483,12819,4514,2304,84,36.8,41.08,14.47,7.38,0.27
2020,125515554,484012008,4150,3586,615,184,15,48.54,41.94,7.19,2.15,0.18
2020,125515554,484012009,2843,1868,452,82,5,54.15,35.58,8.61,1.56,0.1
2020,125515554,484012010,14751,10144,1153,182,22,56.19,38.64,4.39,0.69,0.08
2020,125515554,484012011,19580,22676,11009,4472,73,33.87,39.23,19.04,7.74,0.13
2020,125515554,484012012,27087,26569,7659,3432,122,41.76,40.96,11.81,5.29,0.19
2020,125515554,484012013,14423,13401,5046,1981,38,41.34,38.41,14.46,5.68,0.11
2020,125515554,484012014,4563,5989,2887,1356,23,30.79,40.42,19.48,9.15,0.16
2020,125515554,484012015,4172,5631,2098,474,7,33.69,45.48,16.94,3.83,0.06
2020,125515554,484012016,5525,5351,553,117,11,47.81,46.3,4.78,1.01,0.1
2020,125515554,484012017,6214,6054,1565,835,17,42.32,41.23,10.66,5.69,0.12
2020,125515554,484012018,5707,5638,1707,544,11,41.94,41.43,12.55,4.0,0.08
2020,125515554,484012019,7872,5567,732,219,12,54.66,38.65,5.08,1.52,0.08
2020,125515554,484012020,10992,7337,1056,244,19,55.94,37.34,5.37,1.24,0.1
2020,125515554,484012021,26384,28260,10436,4500,67,37.88,40.58,14.98,6.46,0.1
2020,125515554,484012022,16766,14370,3627,1508,44,46.17,39.57,9.99,4.15,0.12
2020,125515554,484012023,11751,9514,2697,1066,51,46.86,37.94,10.75,4.25,0.2
2020,125515554,484012024,3326,3074,729,159,2,45.62,42.17,10.0,2.18,0.03
2020,125515554,484012025,6604,7335,1455,473,29,41.55,46.14,9.15,2.98,0.18
2020,125515554,484012026,3872,3139,686,93,28,49.53,40.15,8.77,1.19,0.36
2020,125515554,484012027,9651,7498,1797,353,41,49.9,38.77,9.29,1.83,0.21
2020,125515554,484012028,59849,51917,12426,7523,111,45.4,39.38,9.43,5.71,0.08
2020,125515554,484012029,79895,92790,49660,41569,503,30.22,35.09,18.78,15.72,0.19
2020,125515554,484012030,8597,8123,2755,1310,57,41.25,38.97,13.22,6.29,0.27
2020,125515554,484012031,2570,2636,500,126,4,44.04,45.17,8.57,2.16,0.07
2020,125515554,484012032,16734,15292,2103,323,53,48.5,44.32,6.09,0.94,0.15
2020,125515554,484012033,6677,6646,2026,963,24,40.87,40.68,12.4,5.89,0.15
2020,125515554,484012034,14602,14479,3547,1693,26,42.51,42.16,10.33,4.93,0.08
2020,125515554,484012035,45019,57337,26784,15627,490,30.99,39.47,18.44,10.76,0.34
2020,125515554,484012036,4294,4670,1511,555,32,38.82,42.22,13.66,5.02,0.29
2020,125515554,484012037,2342,2608,597,234,5,40.48,45.07,10.32,4.04,0.09
2020,125515554,484012038,45956,61480,25644,10902,268,31.86,42.62,17.78,7.56,0.19
2020,125515554,484012039,9649,9757,3977,1269,39,39.08,39.52,16.11,5.14,0.16
2020,125515554,484012040,11009,10819,2384,404,22,44.68,43.91,9.68,1.64,0.09
2020,125515554,484012041,15518,15556,5428,1513,48,40.77,40.87,14.26,3.97,0.13
2020,125515554,484012042,8864,6899,1215,342,25,51.1,39.78,7.0,1.97,0.14
2020,125515554,484012043,24672,10059,1310,245,52,67.9,27.68,3.61,0.67,0.14
2020,125515554,484012044,4462,4878,1595,822,9,37.92,41.46,13.56,6.99,0.08
2020,125515554,484012045,12428,11192,2107,537,23,47.28,42.58,8.02,2.04,0.09
2020,125515554,484012046,25269,22777,10242,5497,111,39.55,35.65,16.03,8.6,0.17
2020,125515554,484012047,3221,3078,263,34,9,48.77,46.6,3.98,0.51,0.14
2020,125515554,484012048,15546,17276,7060,2205,50,36.89,41.0,16.75,5.23,0.12
2020,125515554,484012049,4703,5679,1282,397,18,38.94,47.02,10.61,3.29,0.15
2020,125515554,484012050,12604,14287,5961,3191,78,34.89,39.55,16.5,8.83,0.22
2020,125515554,484012051,17182,13831,2062,534,14,51.1,41.14,6.13,1.59,0.04
2020,125515554,484012052,19166,17095,5027,1579,52,44.66,39.83,11.71,3.68,0.12
2020,125515554,484012053,19150,20269,5926,2152,36,40.29,42.64,12.47,4.53,0.08
2020,125515554,484012054,10991,9020,1931,412,22,49.12,40.31,8.63,1.84,0.1
2020,125515554,484012055,31834,44940,17674,5724,166,31.73,44.79,17.61,5.7,0.17
2020,125515554,484012056,16664,18397,5906,2082,0,38.71,42.74,13.72,4.84,0.0
2020,125515554,484012057,23515,27282,8016,2420,132,38.32,44.46,13.06,3.94,0.22
2020,125515554,484012058,18173,22801,6624,2715,25,36.1,45.3,13.16,5.39,0.05
2020,125515554,484012059,13258,12040,2650,812,71,45.99,41.76,9.19,2.82,0.25
2020,125515554,484012060,5278,6225,1036,224,19,41.29,48.7,8.11,1.75,0.15
2020,125515554,484012061,13143,14583,6960,5924,67,32.31,35.85,17.11,14.56,0.16
2020,125515554,484012062,12902,6064,1462,638,23,61.18,28.75,6.93,3.03,0.11
2020,125515554,484012063,3929,4290,922,220,9,41.93,45.78,9.84,2.35,0.1
2020,125515554,484012064,4659,4177,1658,568,24,42.03,37.68,14.96,5.12,0.22
2020,125515554,484012065,3585,2818,516,110,8,50.95,40.05,7.33,1.56,0.11
2020,125515554,484012066,33765,34683,12571,7400,97,38.15,39.18,14.2,8.36,0.11
2020,125515554,484012067,8375,8116,2936,1363,14,40.26,39.01,14.11,6.55,0.07
2020,125515554,484012068,6257,4027,580,103,16,56.97,36.67,5.28,0.94,0.15
2020,125515554,484012069,3302,3215,635,192,8,44.91,43.73,8.64,2.61,0.11
2020,125515554,484012070,15781,9584,1798,755,22,56.48,34.3,6.44,2.7,0.08
2020,125515554,484012071,22488,21161,3380,476,68,47.27,44.48,7.1,1.0,0.14
2020,125515554,484012072,8439,6554,972,333,7,51.76,40.2,5.96,2.04,0.04
2020,125515554,484012073,10563,8251,1428,336,33,51.25,40.03,6.93,1.63,0.16
2020,125515554,484012074,18850,20775,6966,3168,242,37.7,41.55,13.93,6.34,0.48
2020,125515554,484013001,8405,9849,2188,533,15,40.04,46.92,10.42,2.54,0.07
2020,125515554,484013002,19615,19865,2978,450,55,45.66,46.24,6.93,1.05,0.13
2020,125515554,484013003,14260,26329,11870,5776,223,24.39,45.04,20.31,9.88,0.38
2020,125515554,484013004,3657,4826,1075,184,20,37.46,49.44,11.01,1.88,0.2
2020,125515554,484013005,5215,9046,2926,835,24,28.9,50.13,16.21,4.63,0.13
2020,125515554,484013006,5773,9330,2577,594,12,31.57,51.02,14.09,3.25,0.07
2020,125515554,484013007,3389,6408,1756,462,16,28.17,53.26,14.6,3.84,0.13
2020,125515554,484013008,11462,19885,8101,4967,29,25.79,44.74,18.23,11.18,0.07
2020,125515554,484013009,5164,9910,2911,835,41,27.38,52.54,15.43,4.43,0.22
2020,125515554,484013010,6332,13351,7019,3448,58,20.96,44.2,23.24,11.41,0.19
2020,125515554,484013011,7372,8393,2468,679,15,38.95,44.34,13.04,3.59,0.08
2020,125515554,484013012,9654,14187,3615,1103,38,33.76,49.61,12.64,3.86,0.13
2020,125515554,484013013,14181,29272,12395,3574,73,23.84,49.2,20.83,6.01,0.12
2020,125515554,484013014,6484,6678,1933,465,44,41.55,42.8,12.39,2.98,0.28
2020,125515554,484013015,5834,8468,2832,1268,32,31.65,45.94,15.36,6.88,0.17
2020,125515554,484013016,19137,29833,6583,1919,68,33.26,51.85,11.44,3.34,0.12
2020,125515554,484013017,4154,6308,1594,309,10,33.57,50.97,12.88,2.5,0.08
2020,125515554,484013018,8686,9713,2634,585,46,40.09,44.83,12.16,2.7,0.21
2020,125515554,484013019,10486,18633,8063,3456,62,25.76,45.78,19.81,8.49,0.15
2020,125515554,484013020,895,1307,268,33,3,35.71,52.15,10.69,1.32,0.12
2020,125515554,484013021,3613,7204,2749,1031,12,24.73,49.31,18.82,7.06,0.08
2020,125515554,484013022,3759,8114,2800,957,60,23.96,51.71,17.85,6.1,0.38
2020,125515554,484013023,8676,14738,7769,3604,36,24.91,42.32,22.31,10.35,0.1
2020,125515554,484013024,6188,7800,2057,515,29,37.3,47.02,12.4,3.1,0.17
2020,125515554,484013025,7671,8333,3010,735,23,38.8,42.15,15.22,3.72,0.12
2020,125515554,484013026,5227,5646,1103,184,18,42.92,46.36,9.06,1.51,0.15
2020,125515554,484013027,10449,8028,2382,690,11,48.46,37.24,11.05,3.2,0.05
2020,125515554,484013028,46672,49382,15586,8610,237,38.74,40.99,12.94,7.15,0.2
2020,125515554,484013029,13485,23631,6017,1957,72,29.86,52.32,13.32,4.33,0.16
2020,125515554,484013030,26131,41992,16820,8674,140,27.87,44.79,17.94,9.25,0.15
2020,125515554,484013031,4244,5421,1557,488,17,36.19,46.23,13.28,4.16,0.14
2020,125515554,484013032,4322,3893,1097,477,4,44.13,39.75,11.2,4.87,0.04
2020,125515554,484013033,1037,1448,282,36,8,36.89,51.51,10.03,1.28,0.28
2020,125515554,484013034,3571,3981,1205,190,13,39.85,44.43,13.45,2.12,0.15
2020,125515554,484013035,3918,6328,1664,485,16,31.57,50.99,13.41,3.91,0.13
2020,125515554,484013036,2542,5011,1257,277,19,27.92,55.03,13.8,3.04,0.21
2020,125515554,484013037,6764,10108,2428,793,29,33.61,50.23,12.07,3.94,0.14
2020,125515554,484013038,2546,4035,1422,460,23,30.0,47.55,16.76,5.42,0.27
2020,125515554,484013039,3068,6872,2660,1183,16,22.23,49.8,19.28,8.57,0.12
2020,125515554,484013040,4097,4499,662,118,6,43.67,47.95,7.06,1.26,0.06
2020,125515554,484013041,11324,20963,8516,4428,10,25.03,46.34,18.82,9.79,0.02
2020,125515554,484013042,4064,4546,1702,626,32,37.05,41.44,15.52,5.71,0.29
2020,125515554,484013043,2063,3020,668,135,12,34.98,51.2,11.33,2.29,0.2
2020,125515554,484013044,5439,8219,2020,616,19,33.34,50.38,12.38,3.78,0.12
2020,125515554,484013045,2570,4684,1265,357,15,28.91,52.68,14.23,4.02,0.17
2020,125515554,484013046,16651,14972,3576,1258,52,45.61,41.01,9.79,3.45,0.14
2020,125515554,484013047,1929,2122,481,65,3,41.93,46.13,10.46,1.41,0.07
2020,125515554,484013048,59525,109850,75006,54966,442,19.86,36.64,25.02,18.33,0.15
2020,125515554,484013049,7472,8209,1462,283,8,42.86,47.09,8.39,1.62,0.05
2020,125515554,484013050,37187,65937,48396,43797,376,19.0,33.69,24.73,22.38,0.19
2020,125515554,484013051,9919,18688,6178,2624,31,26.49,49.91,16.5,7.01,0.08
2020,125515554,484013052,7872,6485,1726,786,19,46.61,38.4,10.22,4.65,0.11
2020,125515554,484013053,8773,17229,6774,2548,35,24.81,48.73,19.16,7.21,0.1
2020,125515554,484013054,4862,9124,2916,600,36,27.72,52.02,16.63,3.42,0.21
2020,125515554,484013055,9755,17550,7834,2701,44,25.75,46.33,20.68,7.13,0.12
2020,125515554,484013056,4490,7590,2025,370,39,30.94,52.29,13.95,2.55,0.27
2020,125515554,484013057,5225,7931,2661,927,20,31.17,47.31,15.87,5.53,0.12
2020,125515554,484013058,11353,19749,3876,1062,32,31.47,54.75,10.75,2.94,0.09
2020,125515554,484013059,6492,7375,1648,937,9,39.44,44.8,10.01,5.69,0.05
2020,125515554,484013060,11898,23716,12086,6409,197,21.91,43.67,22.26,11.8,0.36
2020,125515554,484013061,14611,12123,2127,213,40,50.19,41.64,7.31,0.73,0.14
2020,125515554,484013062,23459,41910,15717,5260,70,27.15,48.5,18.19,6.09,0.08
2020,125515554,484013063,2894,5510,1645,297,19,27.92,53.16,15.87,2.87,0.18
2020,125515554,484013064,7626,14362,5751,1833,57,25.74,48.47,19.41,6.19,0.19
2020,125515554,484013065,3121,6552,2093,647,20,25.1,52.7,16.83,5.2,0.16
2020,125515554,484013066,14746,25440,9135,3266,41,28.02,48.34,17.36,6.21,0.08
2020,125515554,484013067,6553,5523,1158,308,38,48.25,40.67,8.53,2.27,0.28
2020,125515554,484013068,35992,75354,39432,9396,498,22.4,46.9,24.54,5.85,0.31
2020,125515554,484013069,3900,4123,495,76,5,45.35,47.95,5.76,0.88,0.06
2020,125515554,484013070,2222,4909,2213,1409,25,20.62,45.55,20.53,13.07,0.23
2020,125515554,484013071,15178,16760,2794,639,22,42.88,47.35,7.89,1.81,0.06
2020,125515554,484013072,6881,13309,5457,1718,29,25.12,48.58,19.92,6.27,0.11
2020,125515554,484013073,4924,10644,3726,1079,90,24.06,52.02,18.21,5.27,0.44
2020,125515554,484013074,25008,48621,26034,9844,97,22.82,44.36,23.75,8.98,0.09
2020,125515554,484013075,41674,70442,32157,15144,120,26.12,44.15,20.16,9.49,0.08
2020,125515554,484013076,8616,7680,913,157,19,49.56,44.18,5.25,0.9,0.11
2020,125515554,484013077,2160,3191,985,390,5,32.09,47.41,14.63,5.79,0.07
2020,125515554,484013078,10528,10159,2281,298,49,45.16,43.57,9.78,1.28,0.21
2020,125515554,484013079,10598,17039,5946,2233,81,29.52,47.47,16.56,6.22,0.23
2020,125515554,484013080,4918,10636,3680,1369,26,23.84,51.56,17.84,6.64,0.13
2020,125515554,484013081,12518,23289,13032,6765,50,22.49,41.85,23.42,12.16,0.09
2020,125515554,484013082,11074,17964,6427,2123,140,29.35,47.61,17.04,5.63,0.37
2020,125515554,484014001,8068,11044,2000,666,9,37.03,50.69,9.18,3.06,0.04
2020,125515554,484014002,6343,10799,4095,1216,22,28.22,48.05,18.22,5.41,0.1
2020,125515554,484014003,5854,10501,3766,2069,42,26.33,47.23,16.94,9.31,0.19
2020,125515554,484014004,1713,2829,655,210,5,31.65,52.27,12.1,3.88,0.09
2020,125515554,484014005,4448,7552,2749,779,14,28.62,48.59,17.69,5.01,0.09
2020,125515554,484014006,16777,26988,9503,4480,34,29.03,46.71,16.45,7.75,0.06
2020,125515554,484014007,2741,4425,1409,387,13,30.54,49.3,15.7,4.31,0.14
2020,125515554,484014008,34036,41646,12339,5438,116,36.37,44.51,13.19,5.81,0.12
2020,125515554,484014009,5815,9130,3578,1093,91,29.51,46.33,18.16,5.55,0.46
2020,125515554,484014010,2734,3525,811,249,9,37.31,48.1,11.07,3.4,0.12
2020,125515554,484014011,2099,2355,676,160,12,39.59,44.42,12.75,3.02,0.23
2020,125515554,484014012,1286,2039,481,198,5,32.08,50.86,12.0,4.94,0.12
2020,125515554,484014013,21122,26509,8309,4001,38,35.22,44.2,13.85,6.67,0.06
2020,125515554,484014014,2842,4232,793,320,11,34.67,51.62,9.67,3.9,0.13
2020,125515554,484014015,17171,26780,10471,7232,61,27.82,43.39,16.97,11.72,0.1
2020,125515554,484014016,14919,19103,3982,1109,63,38.08,48.76,10.16,2.83,0.16
2020,125515554,484014017,4150,6079,1516,424,25,34.03,49.85,12.43,3.48,0.21
2020,125515554,484014018,20691,28923,9872,4743,94,32.17,44.97,15.35,7.37,0.15
2020,125515554,484014019,3032,2328,693,219,17,48.21,37.02,11.02,3.48,0.27
2020,125515554,484014020,3953,5081,966,356,9,38.14,49.02,9.32,3.43,0.09
2020,125515554,484014021,6823,8897,2568,1166,22,35.03,45.68,13.19,5.99,0.11
2020,125515554,484014022,12282,17516,5958,1963,65,32.51,46.36,15.77,5.2,0.17
2020,125515554,484014023,25934,39420,24662,18361,266,23.87,36.28,22.7,16.9,0.24
2020,125515554,484014024,8643,12844,4614,1735,25,31.02,46.1,16.56,6.23,0.09
2020,125515554,484014025,5632,7600,3046,2199,30,30.43,41.07,16.46,11.88,0.16
2020,125515554,484014026,2088,3025,674,203,20,34.74,50.33,11.21,3.38,0.33
2020,125515554,484014027,7388,7282,2024,672,15,42.51,41.9,11.64,3.87,0.09
2020,125515554,484014028,791,941,247,82,4,38.31,45.57,11.96,3.97,0.19
2020,125515554,484014029,6563,8188,1635,516,14,38.8,48.4,9.67,3.05,0.08
2020,125515554,484014030,14002,23401,9425,5065,100,26.93,45.01,18.13,9.74,0.19
2020,125515554,484014031,1412,1288,260,81,2,46.4,42.33,8.54,2.66,0.07
2020,125515554,484014032,2053,2770,609,148,12,36.71,49.54,10.89,2.65,0.21
2020,125515554,484014033,8059,9606,1709,555,25,40.39,48.14,8.56,2.78,0.13
2020,125515554,484014034,668,895,226,92,1,35.49,47.56,12.01,4.89,0.05
2020,125515554,484014035,17628,24640,5842,1953,27,35.19,49.19,11.66,3.9,0.05
2020,125515554,484014036,4890,9398,3206,1298,39,25.97,49.91,17.03,6.89,0.21
2020,125515554,484014037,7973,11343,3457,1680,39,32.55,46.31,14.11,6.86,0.16
2020,125515554,484014038,1422,1916,499,140,9,35.67,48.07,12.52,3.51,0.23
2020,125515554,484014039,249310,503272,330535,244475,3215,18.73,37.82,24.84,18.37,0.24
2020,125515554,484014040,3095,4160,938,111,20,37.18,49.98,11.27,1.33,0.24
2020,125515554,484014041,2247,2455,629,327,2,39.7,43.37,11.11,5.78,0.04
2020,125515554,484014042,3987,3910,1019,446,10,42.54,41.72,10.87,4.76,0.11
2020,125515554,484014043,8740,10100,2427,826,14,39.53,45.69,10.98,3.74,0.06
2020,125515554,484014044,18615,33457,9148,3032,134,28.91,51.96,14.21,4.71,0.21
2020,125515554,484014045,7058,9229,2371,660,23,36.49,47.72,12.26,3.41,0.12
2020,125515554,484014046,10772,14997,4027,1150,42,34.76,48.4,13.0,3.71,0.14
2020,125515554,484014047,7387,11357,3195,1139,22,31.98,49.16,13.83,4.93,0.1
2020,125515554,484014048,8100,7989,1277,407,4,45.56,44.94,7.18,2.29,0.02
2020,125515554,484014049,3851,3631,667,120,3,46.55,43.9,8.06,1.45,0.04
2020,125515554,484014050,14597,21152,5578,2719,34,33.11,47.99,12.65,6.17,0.08
2020,125515554,484014051,8208,14264,5318,1194,140,28.18,48.98,18.26,4.1,0.48
2020,125515554,484014052,1988,2525,607,145,4,37.73,47.92,11.52,2.75,0.08
2020,125515554,484014053,57559,72475,22179,10335,188,35.37,44.54,13.63,6.35,0.12
2020,125515554,484014054,1628,2319,754,439,7,31.63,45.06,14.65,8.53,0.14
2020,125515554,484014055,6260,9396,3786,1057,33,30.49,45.76,18.44,5.15,0.16
2020,125515554,484014056,815,687,202,41,2,46.65,39.32,11.56,2.35,0.11
2020,125515554,484014057,1253,1922,551,149,7,32.28,49.51,14.19,3.84,0.18
2020,125515554,484014058,4331,6706,1927,806,3,31.45,48.69,13.99,5.85,0.02
2020,125515554,484014059,4247,6451,2103,431,33,32.02,48.63,15.85,3.25,0.25
2020,125515554,484014060,1880,2481,519,168,8,37.18,49.07,10.27,3.32,0.16
2020,125515554,484014061,11224,6198,1433,502,34,57.88,31.96,7.39,2.59,0.18
2020,125515554,484014062,1159,1818,372,110,4,33.47,52.5,10.74,3.18,0.12
2020,125515554,484014063,28090,42975,18706,10978,162,27.84,42.59,18.54,10.88,0.16
2020,125515554,484014064,12644,14885,2728,1026,25,40.39,47.54,8.71,3.28,0.08
2020,125515554,484014065,4463,4846,1290,225,17,41.17,44.7,11.9,2.08,0.16
2020,125515554,484014066,17541,24287,6049,1985,72,35.13,48.64,12.11,3.98,0.14
2020,125515554,484014067,67705,115906,64111,27720,937,24.5,41.94,23.2,10.03,0.34
2020,125515554,484014068,4433,4915,1059,270,10,41.48,45.99,9.91,2.53,0.09
2020,125515554,484014069,3266,3373,536,166,5,44.46,45.92,7.3,2.26,0.07
2020,125515554,484014070,59721,104007,35948,7995,505,28.69,49.96,17.27,3.84,0.24
2020,125515554,484014071,1145,1263,282,45,5,41.79,46.09,10.29,1.64,0.18
2020,125515554,484014072,2826,3604,652,143,2,39.1,49.87,9.02,1.98,0.03
2020,125515554,484014073,21927,33475,8910,3551,69,32.28,49.28,13.12,5.23,0.1
2020,125515554,484014074,5817,8116,1428,487,6,36.69,51.19,9.01,3.07,0.04
2020,125515554,484014075,1027,1658,619,240,16,28.85,46.57,17.39,6.74,0.45
2020,125515554,484014076,1137,1331,304,99,5,39.53,46.28,10.57,3.44,0.17
2020,125515554,484014077,8238,12334,4073,2020,67,30.82,46.14,15.24,7.56,0.25
2020,125515554,484014078,10921,15144,3142,1042,39,36.06,50.0,10.37,3.44,0.13
2020,125515554,484014079,5356,7157,2171,719,26,34.71,46.39,14.07,4.66,0.17
2020,125515554,484014080,1715,2269,674,141,5,35.7,47.23,14.03,2.94,0.1
2020,125515554,484014081,1430,1470,307,158,6,42.42,43.61,9.11,4.69,0.18
2020,125515554,484014082,10094,16262,5696,2948,67,28.78,46.37,16.24,8.41,0.19
2020,125515554,484014083,23919,40511,14266,4635,113,28.66,48.55,17.1,5.55,0.14
2020,125515554,484014084,4812,6628,2104,708,11,33.74,46.47,14.75,4.96,0.08
2020,125515554,484014085,12443,16701,5504,1931,79,33.94,45.56,15.01,5.27,0.22
2020,125515554,484014086,7529,9792,1915,370,21,38.36,49.89,9.76,1.89,0.11
2020,125515554,484014087,5394,7242,2415,731,25,34.12,45.82,15.28,4.62,0.16
2020,125515554,484014088,4967,7506,2335,967,30,31.43,47.49,14.77,6.12,0.19
2020,125515554,484014089,1244,1986,514,116,7,32.17,51.36,13.29,3.0,0.18
2020,125515554,484014090,2412,3153,1010,407,13,34.48,45.08,14.44,5.82,0.19
2020,125515554,484014091,13720,18845,3834,1224,15,36.45,50.07,10.19,3.25,0.04
2020,125515554,484014092,3857,5173,1245,247,21,36.58,49.07,11.81,2.34,0.2
2020,125515554,484014093,41081,60269,26727,14299,189,28.82,42.27,18.75,10.03,0.13
2020,125515554,484014094,11933,19391,7633,2862,65,28.49,46.3,18.22,6.83,0.16
2020,125515554,484014095,2777,4366,1507,527,35,30.15,47.39,16.36,5.72,0.38
2020,125515554,484014096,8048,10296,2392,487,45,37.84,48.41,11.25,2.29,0.21
2020,125515554,484014097,180309,313209,132238,63834,1018,26.11,45.35,19.15,9.24,0.15
2020,125515554,484014098,153166,274403,142522,81535,1364,23.46,42.02,21.83,12.49,0.21
2020,125515554,484014099,3794,4529,1125,325,16,38.76,46.27,11.49,3.32,0.16
2020,125515554,484014100,13434,15398,4263,1223,35,39.11,44.82,12.41,3.56,0.1
2020,125515554,484014101,143273,254557,106539,36450,1492,26.42,46.94,19.65,6.72,0.28
2020,125515554,484014102,1982,2721,796,247,2,34.48,47.34,13.85,4.3,0.03
2020,125515554,484014103,2084,3559,1185,375,9,28.9,49.35,16.43,5.2,0.12
2020,125515554,484014104,1379,1779,540,263,6,34.76,44.84,13.61,6.63,0.15
2020,125515554,484014105,7946,11127,2163,1045,64,35.56,49.8,9.68,4.68,0.29
2020,125515554,484014106,1764,1964,504,108,6,40.59,45.19,11.6,2.49,0.14
2020,125515554,484014107,2236,3181,665,228,10,35.38,50.33,10.52,3.61,0.16
2020,125515554,484014108,10726,15793,6174,2795,40,30.19,44.45,17.38,7.87,0.11
2020,125515554,484014109,6724,9021,1640,544,13,37.48,50.28,9.14,3.03,0.07
2020,125515554,484014110,4009,6135,1841,1086,42,30.57,46.79,14.04,8.28,0.32
2020,125515554,484014111,2145,3012,823,306,10,34.07,47.84,13.07,4.86,0.16
2020,125515554,484014112,2132,2679,828,194,7,36.51,45.87,14.18,3.32,0.12
2020,125515554,484014113,5428,6945,1615,519,49,37.29,47.71,11.1,3.57,0.34
2020,125515554,484014114,5591,8453,2891,781,25,31.51,47.65,16.3,4.4,0.14
2020,125515554,484014115,2129,2306,545,226,6,40.85,44.24,10.46,4.34,0.12
2020,125515554,484014116,6621,9607,2141,507,15,35.05,50.85,11.33,2.68,0.08
2020,125515554,484014117,1739,1941,403,112,3,41.42,46.24,9.6,2.67,0.07
2020,125515554,484014118,7833,9990,2432,1008,27,36.79,46.92,11.42,4.73,0.13
2020,125515554,484014119,9132,13708,3973,1525,29,32.19,48.32,14.01,5.38,0.1
2020,125515554,484014120,303146,502431,311139,291974,4579,21.45,35.55,22.02,20.66,0.32
2020,125515554,484014121,8986,15075,5207,2128,53,28.57,47.93,16.56,6.77,0.17
2020,125515554,484014122,2264,3349,1104,344,6,32.04,47.39,15.62,4.87,0.08
2020,125515554,484014123,6930,9306,1637,341,35,37.97,50.99,8.97,1.87,0.19
2020,125515554,484014124,21957,29443,7092,2399,127,35.98,48.25,11.62,3.93,0.21
2020,125515554,484015001,23150,29129,8649,3225,121,36.02,45.32,13.46,5.02,0.19
2020,125515554,484015002,34771,74911,39135,10274,422,21.8,46.96,24.53,6.44,0.26
2020,125515554,484015003,15291,24152,5350,1464,117,32.97,52.08,11.54,3.16,0.25
2020,125515554,484015004,5128,6740,1910,551,28,35.72,46.95,13.3,3.84,0.2
2020,125515554,484015005,51527,76639,24239,7997,257,32.07,47.7,15.09,4.98,0.16
2020,125515554,484015006,3238,5314,2265,1208,24,26.87,44.1,18.8,10.03,0.2
2020,125515554,484015007,7900,10163,2834,1394,22,35.41,45.55,12.7,6.25,0.1
2020,125515554,484015008,9110,10552,2763,1428,20,38.16,44.2,11.57,5.98,0.08
2020,125515554,484015009,10625,23537,12174,4589,96,20.82,46.13,23.86,8.99,0.19
2020,125515554,484015010,8114,13861,6081,2336,45,26.66,45.54,19.98,7.67,0.15
2020,125515554,484015011,882447,1867226,1068055,421693,20655,20.71,43.83,25.07,9.9,0.48
2020,125515554,484015012,3286,6008,2083,909,42,26.65,48.73,16.9,7.37,0.34
2020,125515554,484015013,99627,205422,125092,71592,2497,19.76,40.74,24.81,14.2,0.5
2020,125515554,484015014,31333,46862,16590,8333,78,30.36,45.41,16.08,8.07,0.08
2020,125515554,484015015,8725,15287,4962,1216,24,28.88,50.6,16.42,4.02,0.08
2020,125515554,484015016,7767,13813,5012,1250,24,27.87,49.57,17.99,4.49,0.09
2020,125515554,484015017,2225,4434,1967,826,9,23.52,46.87,20.79,8.73,0.1
2020,125515554,484015018,15546,28886,13172,7538,56,23.84,44.31,20.2,11.56,0.09
2020,125515554,484015019,7730,16511,7339,3571,83,21.94,46.86,20.83,10.14,0.24
