GEOLEV2,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT
484020242,1680,294,0,85.11,14.89,0.0
484020243,3581,347,0,91.17,8.83,0.0
484020244,1086,213,0,83.6,16.4,0.0
484020245,451,145,0,75.67,24.33,0.0
484020246,1418,123,0,92.02,7.98,0.0
484020247,13658,1824,0,88.22,11.78,0.0
484020248,3389,440,0,88.51,11.49,0.0
484020249,953,284,0,77.04,22.96,0.0
484020250,971,245,0,79.85,20.15,0.0
484020251,2168,87,0,96.14,3.86,0.0
484020252,1630,388,0,80.77,19.23,0.0
484020253,2769,339,0,89.09,10.91,0.0
484020254,1680,275,0,85.93,14.07,0.0
484020255,158,71,0,69.0,31.0,0.0
484020256,779,275,0,73.91,26.09,0.0
484020257,561,133,0,80.84,19.16,0.0
484020258,1817,322,0,84.95,15.05,0.0
484020259,1906,285,0,86.99,13.01,0.0
484020260,6074,850,0,87.72,12.28,0.0
484020261,842,143,0,85.48,14.52,0.0
484020262,2955,228,0,92.84,7.16,0.0
484020263,1951,128,0,93.84,6.16,0.0
484020264,5949,743,10,88.76,11.09,0.15
484020265,7473,1063,10,87.44,12.44,0.12
484020266,231,14,0,94.29,5.71,0.0
484020267,907,240,0,79.08,20.92,0.0
484020268,3801,471,0,88.97,11.03,0.0
484020269,1092,134,0,89.07,10.93,0.0
484020270,2994,148,0,95.29,4.71,0.0
484020271,5778,468,0,92.51,7.49,0.0
484020272,3433,336,0,91.09,8.91,0.0
484020273,1177,97,0,92.39,7.61,0.0
484020274,6823,425,0,94.14,5.86,0.0
484020275,641,50,0,92.76,7.24,0.0
484020276,10641,1678,8,86.32,13.61,0.06
484020277,33302,5221,0,86.45,13.55,0.0
484020278,2741,154,0,94.68,5.32,0.0
484020279,1668,330,0,83.48,16.52,0.0
484020280,272,30,0,90.07,9.93,0.0
484020281,606,47,0,92.8,7.2,0.0
484020282,847,197,0,81.13,18.87,0.0
484020283,2856,280,0,91.07,8.93,0.0
484020284,3282,376,0,89.72,10.28,0.0
484020285,2549,525,5,82.79,17.05,0.16
484020286,266,41,0,86.64,13.36,0.0
484020287,558,14,0,97.55,2.45,0.0
484020288,1034,180,0,85.17,14.83,0.0
484020289,870,173,0,83.41,16.59,0.0
484020290,4117,191,0,95.57,4.43,0.0
484020291,1297,166,0,88.65,11.35,0.0
484020292,10781,6281,0,63.19,36.81,0.0
484020293,6171,862,0,87.74,12.26,0.0
484020294,7375,2643,0,73.62,26.38,0.0
484020295,817,129,0,86.36,13.64,0.0
484020296,2641,66,0,97.56,2.44,0.0
484020297,10688,2827,0,79.08,20.92,0.0
484020298,879,241,0,78.48,21.52,0.0
484020299,5614,996,0,84.93,15.07,0.0
484020300,1158,438,0,72.56,27.44,0.0
484020301,4203,354,0,92.23,7.77,0.0
484020302,818,261,1,75.74,24.17,0.09
484020303,689,27,0,96.23,3.77,0.0
484020304,3858,472,2,89.06,10.9,0.05
484020305,4455,194,0,95.83,4.17,0.0
484020306,8714,972,0,89.96,10.04,0.0
484020307,3027,280,0,91.53,8.47,0.0
484020308,8375,1725,0,82.92,17.08,0.0
484020309,11476,3015,0,79.19,20.81,0.0
484020310,406,77,0,84.06,15.94,0.0
484020311,9814,1410,0,87.44,12.56,0.0
484020312,664,66,0,90.96,9.04,0.0
484020313,1591,152,0,91.28,8.72,0.0
484020314,1533,367,0,80.68,19.32,0.0
484020315,643,76,0,89.43,10.57,0.0
484020316,1158,95,0,92.42,7.58,0.0
484020317,33831,15368,30,68.72,31.22,0.06
484020318,848,124,0,87.24,12.76,0.0
484020319,639,65,0,90.77,9.23,0.0
484020320,690,60,0,92.0,8.0,0.0
484020321,734,54,0,93.15,6.85,0.0
484020322,2374,30,0,98.75,1.25,0.0
484020323,39289,8671,32,81.87,18.07,0.07
484020324,10472,1300,0,88.96,11.04,0.0
484020325,4582,460,0,90.88,9.12,0.0
484020326,11658,3570,0,76.56,23.44,0.0
484020327,1294,147,0,89.8,10.2,0.0
484020328,955,181,0,84.07,15.93,0.0
484020329,3826,466,1,89.12,10.85,0.02
484020330,832,108,0,88.51,11.49,0.0
484020331,281,88,0,76.15,23.85,0.0
484020332,2626,584,0,81.81,18.19,0.0
484020333,39526,10641,0,78.79,21.21,0.0
484020334,823,42,0,95.14,4.86,0.0
484020335,1564,114,0,93.21,6.79,0.0
484020336,4782,598,0,88.88,11.12,0.0
484020337,7305,2767,0,72.53,27.47,0.0
484020338,3649,680,0,84.29,15.71,0.0
484020339,1444,268,0,84.35,15.65,0.0
484020340,196,38,0,83.76,16.24,0.0
484020341,2931,1175,0,71.38,28.62,0.0
484020342,1700,299,2,84.96,14.94,0.1
484020343,2683,128,0,95.45,4.55,0.0
484020344,3622,544,0,86.94,13.06,0.0
484020345,1263,274,0,82.17,17.83,0.0
484020346,3992,156,29,95.57,3.73,0.69
484020347,6526,1563,0,80.68,19.32,0.0
484020348,1816,368,0,83.15,16.85,0.0
484020349,11961,4913,0,70.88,29.12,0.0
484020350,2539,261,0,90.68,9.32,0.0
484020351,4482,459,0,90.71,9.29,0.0
484020352,2301,95,0,96.04,3.96,0.0
484020353,414,59,0,87.53,12.47,0.0
484020354,579,98,0,85.52,14.48,0.0
484020355,1812,357,0,83.54,16.46,0.0
484020356,725,123,0,85.5,14.5,0.0
484020357,1425,532,0,72.82,27.18,0.0
484020358,517,117,0,81.55,18.45,0.0
484020359,3079,903,0,77.32,22.68,0.0
484020360,764,61,0,92.61,7.39,0.0
484020361,1360,132,0,91.15,8.85,0.0
484020362,2515,160,0,94.02,5.98,0.0
484020363,15873,2553,0,86.14,13.86,0.0
484020364,957,102,0,90.37,9.63,0.0
484020365,3356,310,0,91.54,8.46,0.0
484020366,4407,136,0,97.01,2.99,0.0
484020367,1818,247,0,88.04,11.96,0.0
484020368,1757,433,0,80.23,19.77,0.0
484020369,488,172,0,73.94,26.06,0.0
484020370,843,127,0,86.91,13.09,0.0
484020371,1115,92,0,92.38,7.62,0.0
484020372,401,0,0,100.0,0.0,0.0
484020373,1444,203,0,87.67,12.33,0.0
484020374,8707,4406,21,66.29,33.55,0.16
484020375,278,87,0,76.16,23.84,0.0
484020376,10134,688,0,93.64,6.36,0.0
484020377,3184,538,0,85.55,14.45,0.0
484020378,2776,134,0,95.4,4.6,0.0
484020379,1857,384,0,82.86,17.14,0.0
484020380,2370,564,0,80.78,19.22,0.0
484020381,1091,79,0,93.25,6.75,0.0
484020382,514,70,0,88.01,11.99,0.0
484020383,4398,392,0,91.82,8.18,0.0
484020384,69379,30754,0,69.29,30.71,0.0
484020385,18487,493,0,97.4,2.6,0.0
484020386,2437,456,0,84.24,15.76,0.0
484020387,2510,298,0,89.39,10.61,0.0
484020388,829,79,0,91.3,8.7,0.0
484020389,28014,21093,0,57.05,42.95,0.0
484020390,3144,223,0,93.38,6.62,0.0
484020391,6036,349,0,94.53,5.47,0.0
484020392,3276,899,0,78.47,21.53,0.0
484020393,2523,215,0,92.15,7.85,0.0
484020394,1313,256,0,83.68,16.32,0.0
484020395,2576,627,0,80.42,19.58,0.0
484020396,29516,10322,0,74.09,25.91,0.0
484020397,3528,1285,0,73.3,26.7,0.0
484020398,29311,12557,0,70.01,29.99,0.0
484020399,5052,1116,0,81.91,18.09,0.0
484020400,20200,6768,0,74.9,25.1,0.0
484020401,870,199,0,81.38,18.62,0.0
484020402,2387,1353,0,63.82,36.18,0.0
484020403,659,98,0,87.05,12.95,0.0
484020404,1409,408,0,77.55,22.45,0.0
484020405,18066,3285,0,84.61,15.39,0.0
484020406,8797,777,0,91.88,8.12,0.0
484020407,420,77,0,84.51,15.49,0.0
484020408,6506,2413,0,72.95,27.05,0.0
484020409,3102,247,0,92.62,7.38,0.0
484020410,812,96,0,89.43,10.57,0.0
484020411,2788,374,0,88.17,11.83,0.0
484020412,31733,18548,48,63.05,36.85,0.1
484020413,10138,1838,0,84.65,15.35,0.0
484020414,3941,922,0,81.04,18.96,0.0
484020415,430,25,0,94.51,5.49,0.0
484020416,8962,684,0,92.91,7.09,0.0
484020417,9596,2038,0,82.48,17.52,0.0
484020418,497,95,0,83.95,16.05,0.0
484020419,1511,121,0,92.59,7.41,0.0
484020420,3831,836,0,82.09,17.91,0.0
484020421,473,120,0,79.76,20.24,0.0
484020422,382,71,0,84.33,15.67,0.0
484020423,3457,322,0,91.48,8.52,0.0
484020424,1865,191,0,90.71,9.29,0.0
484020425,8648,202,0,97.72,2.28,0.0
484020426,13742,2913,38,82.32,17.45,0.23
484020427,1987,141,0,93.37,6.63,0.0
484020428,1350,157,4,89.34,10.39,0.26
484020429,259,58,0,81.7,18.3,0.0
484020430,1445,384,0,79.0,21.0,0.0
484020431,821,82,0,90.92,9.08,0.0
484020432,17140,2045,0,89.34,10.66,0.0
484020433,3649,337,0,91.55,8.45,0.0
484020434,3138,373,0,89.38,10.62,0.0
484020435,766,129,0,85.59,14.41,0.0
484020436,8974,502,0,94.7,5.3,0.0
484020437,1668,109,0,93.87,6.13,0.0
484020438,22433,2862,4,88.67,11.31,0.02
484020439,727,68,0,91.45,8.55,0.0
484020440,8493,636,0,93.03,6.97,0.0
484020441,221,29,0,88.4,11.6,0.0
484020442,354,81,0,81.38,18.62,0.0
484020443,419,62,0,87.11,12.89,0.0
484020444,1638,41,0,97.56,2.44,0.0
484020445,5456,486,0,91.82,8.18,0.0
484020446,13230,3754,0,77.9,22.1,0.0
484020447,2315,154,0,93.76,6.24,0.0
484020448,2854,436,0,86.75,13.25,0.0
484020449,13453,302,0,97.8,2.2,0.0
484020450,923,35,0,96.35,3.65,0.0
484020451,3198,1207,0,72.6,27.4,0.0
484020452,3152,662,3,82.58,17.34,0.08
484020453,3370,147,0,95.82,4.18,0.0
484020454,2435,465,0,83.97,16.03,0.0
484020455,1406,234,0,85.73,14.27,0.0
484020456,3264,66,0,98.02,1.98,0.0
484020457,1007,133,0,88.33,11.67,0.0
484020458,3955,851,0,82.29,17.71,0.0
484020459,4756,439,0,91.55,8.45,0.0
484020460,384,143,0,72.87,27.13,0.0
484020461,446,72,0,86.1,13.9,0.0
484020462,244,82,0,74.85,25.15,0.0
484020463,1551,83,0,94.92,5.08,0.0
484020464,13268,584,0,95.78,4.22,0.0
484020465,16201,2814,9,85.16,14.79,0.05
484020466,13126,888,0,93.66,6.34,0.0
484020467,27749,6212,30,81.64,18.28,0.09
484020468,3945,387,0,91.07,8.93,0.0
484020469,327,76,0,81.14,18.86,0.0
484020470,2880,478,0,85.77,14.23,0.0
484020471,1220,66,0,94.87,5.13,0.0
484020472,2718,685,0,79.87,20.13,0.0
484020473,8421,1659,0,83.54,16.46,0.0
484020474,355,62,0,85.13,14.87,0.0
484020475,1273,54,0,95.93,4.07,0.0
484020476,1389,166,0,89.32,10.68,0.0
484020477,163,9,0,94.77,5.23,0.0
484020478,1199,134,0,89.95,10.05,0.0
484020479,1704,171,0,90.88,9.12,0.0
484020480,38807,16384,0,70.31,29.69,0.0
484020481,9786,1099,0,89.9,10.1,0.0
484020482,3548,904,0,79.69,20.31,0.0
484020483,2639,492,0,84.29,15.71,0.0
484020484,1898,517,0,78.59,21.41,0.0
484020485,1698,260,0,86.72,13.28,0.0
484020486,116,14,0,89.23,10.77,0.0
484020487,4396,505,0,89.7,10.3,0.0
484020488,2619,355,0,88.06,11.94,0.0
484020489,4562,198,0,95.84,4.16,0.0
484020490,2438,255,0,90.53,9.47,0.0
484020491,439,108,0,80.26,19.74,0.0
484020492,6053,135,0,97.82,2.18,0.0
484020493,2769,260,0,91.42,8.58,0.0
484020494,1603,232,0,87.36,12.64,0.0
484020495,3902,314,0,92.55,7.45,0.0
484020496,6223,1294,12,82.65,17.19,0.16
484020497,1572,347,0,81.92,18.08,0.0
484020498,7091,807,0,89.78,10.22,0.0
484020499,809,191,0,80.9,19.1,0.0
484020500,4725,249,0,94.99,5.01,0.0
484020501,346,79,0,81.41,18.59,0.0
484020502,1420,154,0,90.22,9.78,0.0
484020503,6792,882,0,88.51,11.49,0.0
484020504,696,102,0,87.22,12.78,0.0
484020505,2608,531,1,83.06,16.91,0.03
484020506,1312,266,0,83.14,16.86,0.0
484020507,10746,586,0,94.83,5.17,0.0
484020508,579,154,0,78.99,21.01,0.0
484020509,3068,210,0,93.59,6.41,0.0
484020510,1042,59,0,94.64,5.36,0.0
484020511,7720,1304,0,85.55,14.45,0.0
484020512,871,66,0,92.96,7.04,0.0
484020513,57600,9389,0,85.98,14.02,0.0
484020514,4752,482,0,90.79,9.21,0.0
484020515,5463,378,0,93.53,6.47,0.0
484020516,100,13,0,88.5,11.5,0.0
484020517,2794,592,0,82.52,17.48,0.0
484020518,6154,1170,0,84.03,15.97,0.0
484020519,220,30,0,88.0,12.0,0.0
484020520,1025,180,0,85.06,14.94,0.0
484020521,1102,480,0,69.66,30.34,0.0
484020522,311,9,0,97.19,2.81,0.0
484020523,10264,2066,0,83.24,16.76,0.0
484020524,2191,301,0,87.92,12.08,0.0
484020525,693,213,0,76.49,23.51,0.0
484020526,1359,84,0,94.18,5.82,0.0
484020527,3566,358,0,90.88,9.12,0.0
484020528,2261,340,0,86.93,13.07,0.0
484020529,3786,257,0,93.64,6.36,0.0
484020530,2345,360,0,86.69,13.31,0.0
484020531,3121,391,0,88.87,11.13,0.0
484020532,3004,196,0,93.88,6.12,0.0
484020533,372,77,0,82.85,17.15,0.0
484020534,5393,1267,0,80.98,19.02,0.0
484020535,633,80,0,88.78,11.22,0.0
484020536,5623,707,0,88.83,11.17,0.0
484020537,6375,1632,0,79.62,20.38,0.0
484020538,1379,128,0,91.51,8.49,0.0
484020539,754,133,0,85.01,14.99,0.0
484020540,6079,296,0,95.36,4.64,0.0
484020541,813,218,1,78.78,21.12,0.1
484020542,5693,673,0,89.43,10.57,0.0
484020543,882,104,0,89.45,10.55,0.0
484020544,1580,354,0,81.7,18.3,0.0
484020545,9460,1873,0,83.47,16.53,0.0
484020546,4635,1117,0,80.58,19.42,0.0
484020547,20528,8855,0,69.86,30.14,0.0
484020548,324,85,0,79.22,20.78,0.0
484020549,9355,2689,0,77.67,22.33,0.0
484020550,5284,525,0,90.96,9.04,0.0
484020551,2857,563,0,83.54,16.46,0.0
484020552,266,40,0,86.93,13.07,0.0
484020553,12704,1811,0,87.52,12.48,0.0
484020554,1122,250,0,81.78,18.22,0.0
484020555,20561,2184,0,90.4,9.6,0.0
484020556,6003,465,0,92.81,7.19,0.0
484020557,2695,259,0,91.23,8.77,0.0
484020558,1448,205,0,87.6,12.4,0.0
484020559,1095,151,0,87.88,12.12,0.0
484020560,1016,164,0,86.1,13.9,0.0
484020561,35314,11080,0,76.12,23.88,0.0
484020562,2806,283,0,90.84,9.16,0.0
484020563,2608,771,0,77.18,22.82,0.0
484020564,1372,324,0,80.9,19.1,0.0
484020565,1237,166,0,88.17,11.83,0.0
484020566,17369,4706,0,78.68,21.32,0.0
484021001,59070,13805,0,81.06,18.94,0.0
484021002,6075,3093,0,66.26,33.74,0.0
484021003,27892,9807,0,73.99,26.01,0.0
484021004,50183,13337,0,79.0,21.0,0.0
484021005,2510,521,2,82.76,17.18,0.07
484021006,13559,965,0,93.36,6.64,0.0
484021007,2556,606,0,80.83,19.17,0.0
484021008,8735,2661,0,76.65,23.35,0.0
484021009,1685,497,0,77.22,22.78,0.0
484021010,65092,8682,450,87.7,11.7,0.61
484021011,1439,446,0,76.34,23.66,0.0
484021012,4736,1857,0,71.83,28.17,0.0
484021013,19621,2975,0,86.83,13.17,0.0
484021014,4168,646,0,86.58,13.42,0.0
484021015,90745,34937,0,72.2,27.8,0.0
484021016,6990,2030,0,77.49,22.51,0.0
484021017,26342,3352,0,88.71,11.29,0.0
484021018,3096,761,0,80.27,19.73,0.0
484021019,89016,52438,0,62.93,37.07,0.0
484021020,5810,1888,0,75.47,24.53,0.0
484021021,1048,465,0,69.27,30.73,0.0
484021022,10616,2239,0,82.58,17.42,0.0
484021023,6888,2163,0,76.1,23.9,0.0
484021024,686,290,0,70.29,29.71,0.0
484021025,5779,2411,0,70.56,29.44,0.0
484021026,12564,2687,0,82.38,17.62,0.0
484021027,3664,460,0,88.85,11.15,0.0
484021028,2454,296,0,89.24,10.76,0.0
484021029,3356,452,0,88.13,11.87,0.0
484021030,599,172,0,77.69,22.31,0.0
484021031,2289,533,0,81.11,18.89,0.0
484021032,1183,197,0,85.72,14.28,0.0
484021033,4778,626,0,88.42,11.58,0.0
484021034,36125,10453,0,77.56,22.44,0.0
484021035,18519,2135,0,89.66,10.34,0.0
484021036,13965,758,0,94.85,5.15,0.0
484021037,1853,482,0,79.36,20.64,0.0
484021038,8650,1852,0,82.37,17.63,0.0
484021039,8697,1118,8,88.54,11.38,0.08
484021040,10048,2286,0,81.47,18.53,0.0
484021041,95596,41408,0,69.78,30.22,0.0
484021042,2769,528,0,83.99,16.01,0.0
484021043,42709,6975,0,85.96,14.04,0.0
484021044,13803,3336,0,80.54,19.46,0.0
484021045,35437,11667,0,75.23,24.77,0.0
484021046,6754,1427,0,82.56,17.44,0.0
484021047,13663,8005,0,63.06,36.94,0.0
484021048,18739,3268,15,85.09,14.84,0.07
484021049,13780,3543,0,79.55,20.45,0.0
484021050,26102,744,0,97.23,2.77,0.0
484021051,25949,10947,0,70.33,29.67,0.0
484021052,1012,205,0,83.16,16.84,0.0
484021053,51217,15017,0,77.33,22.67,0.0
484021054,24532,10429,0,70.17,29.83,0.0
484021055,4364,677,0,86.57,13.43,0.0
484021056,881,428,0,67.3,32.7,0.0
484021057,5105,1579,0,76.38,23.62,0.0
484021058,18798,2176,0,89.63,10.37,0.0
484021059,1937,888,0,68.57,31.43,0.0
484021060,7217,704,0,91.11,8.89,0.0
484021061,13808,606,14,95.7,4.2,0.1
484021062,3371,1490,0,69.35,30.65,0.0
484021063,10342,4399,15,70.09,29.81,0.1
484021064,13716,4057,0,77.17,22.83,0.0
484021065,17698,4964,0,78.1,21.9,0.0
484021066,5334,1066,0,83.34,16.66,0.0
484021067,14792,3895,0,79.16,20.84,0.0
484021068,5611,1397,0,80.07,19.93,0.0
484021069,20410,8473,0,70.66,29.34,0.0
484021070,4842,1261,0,79.34,20.66,0.0
484021071,63773,39532,81,61.68,38.24,0.08
484021072,15043,2014,0,88.19,11.81,0.0
484021073,7205,2550,0,73.86,26.14,0.0
484021074,70043,20147,0,77.66,22.34,0.0
484021075,11304,1755,0,86.56,13.44,0.0
484021076,21676,5884,0,78.65,21.35,0.0
484021077,5393,515,0,91.28,8.72,0.0
484021078,14563,1242,32,91.96,7.84,0.2
484021079,4559,1214,0,78.97,21.03,0.0
484021080,2195,423,0,83.84,16.16,0.0
484021081,3112,949,0,76.63,23.37,0.0
484021082,6034,2718,0,68.94,31.06,0.0
484021083,21739,3540,0,86.0,14.0,0.0
484021084,5502,1440,0,79.26,20.74,0.0
484021085,52938,29309,96,64.29,35.59,0.12
484021086,8614,3433,0,71.5,28.5,0.0
484021087,11580,1692,0,87.25,12.75,0.0
484021088,3645,777,0,82.43,17.57,0.0
484021089,9600,2503,0,79.32,20.68,0.0
484021090,18942,4798,36,79.67,20.18,0.15
484021091,6198,3578,0,63.4,36.6,0.0
484021092,4287,1001,0,81.07,18.93,0.0
484021093,5900,1740,0,77.23,22.77,0.0
484021094,25498,11611,0,68.71,31.29,0.0
484021095,581,66,3,89.38,10.15,0.46
484021096,2613,565,0,82.22,17.78,0.0
484021097,2305,352,0,86.75,13.25,0.0
484021098,4723,1917,0,71.13,28.87,0.0
484021099,16391,4223,0,79.51,20.49,0.0
484021100,8072,1233,0,86.75,13.25,0.0
484021101,2776,541,0,83.69,16.31,0.0
484021102,11156,2902,0,79.36,20.64,0.0
484021103,5788,801,0,87.84,12.16,0.0
484021104,26737,5974,0,81.74,18.26,0.0
484021105,3894,1178,0,76.77,23.23,0.0
484021106,31603,11030,0,74.13,25.87,0.0
484021107,10241,1689,0,85.84,14.16,0.0
484021108,15325,4504,0,77.29,22.71,0.0
484021109,15883,4390,0,78.35,21.65,0.0
484021110,42463,7752,0,84.56,15.44,0.0
484021111,13964,4484,0,75.69,24.31,0.0
484021112,7651,1663,0,82.15,17.85,0.0
484021113,3087,1534,0,66.8,33.2,0.0
484021114,1115753,565747,711,66.33,33.63,0.04
484021115,45603,11943,0,79.25,20.75,0.0
484021116,21563,1266,0,94.45,5.55,0.0
484021117,12510,3423,0,78.52,21.48,0.0
484021118,24513,5382,0,82.0,18.0,0.0
484021119,104994,48639,143,68.28,31.63,0.09
484021120,5379,556,0,90.63,9.37,0.0
484021121,1088,173,0,86.28,13.72,0.0
484021122,9683,1525,3,86.37,13.6,0.03
484021123,2933,847,0,77.59,22.41,0.0
484021124,11879,4023,0,74.7,25.3,0.0
484021125,6679,2967,0,69.24,30.76,0.0
484021126,5127,1442,0,78.05,21.95,0.0
484021127,2888,662,0,81.35,18.65,0.0
484021128,9161,1249,2,87.99,12.0,0.02
484021129,12299,1719,0,87.74,12.26,0.0
484021130,2715,889,0,75.33,24.67,0.0
484021131,904,71,0,92.72,7.28,0.0
484021132,111513,44021,0,71.7,28.3,0.0
484021133,503,179,0,73.75,26.25,0.0
484021134,16272,4651,0,77.77,22.23,0.0
484021135,435,86,0,83.49,16.51,0.0
484021136,9692,2750,0,77.9,22.1,0.0
484021137,8918,1532,0,85.34,14.66,0.0
484021138,10467,1302,0,88.94,11.06,0.0
484021139,2919,813,0,78.22,21.78,0.0
484021140,93297,43615,42,68.12,31.85,0.03
484021141,2723,742,0,78.59,21.41,0.0
484021142,22336,8228,0,73.08,26.92,0.0
484021143,29335,5532,0,84.13,15.87,0.0
484021144,12730,3801,0,77.01,22.99,0.0
484021145,11091,2054,0,84.37,15.63,0.0
484021146,591,158,0,78.91,21.09,0.0
484021147,5338,1002,0,84.2,15.8,0.0
484021148,8317,3144,0,72.57,27.43,0.0
484021149,24523,5775,0,80.94,19.06,0.0
484021150,5156,950,0,84.44,15.56,0.0
484021151,7370,1934,0,79.21,20.79,0.0
484021152,10853,1760,18,85.92,13.93,0.14
484021153,20143,3406,0,85.54,14.46,0.0
484021154,62053,18445,0,77.09,22.91,0.0
484021155,3145,2942,0,51.67,48.33,0.0
484021156,210333,115213,293,64.55,35.36,0.09
484021157,9353,3265,0,74.12,25.88,0.0
484021158,4986,1756,0,73.95,26.05,0.0
484021159,3215,620,3,83.77,16.15,0.08
484021160,2881,723,0,79.94,20.06,0.0
484021161,18089,4126,0,81.43,18.57,0.0
484021162,3450,683,0,83.47,16.53,0.0
484021163,15123,3731,0,80.21,19.79,0.0
484021164,69394,14413,0,82.8,17.2,0.0
484021165,1012,196,0,83.77,16.23,0.0
484021166,6609,2307,0,74.13,25.87,0.0
484021167,9370,964,0,90.67,9.33,0.0
484021168,5806,1697,0,77.38,22.62,0.0
484021169,16680,4498,0,78.76,21.24,0.0
484021170,15780,3414,0,82.21,17.79,0.0
484021171,3245,600,0,84.4,15.6,0.0
484021172,19918,7184,0,73.49,26.51,0.0
484021173,4679,1573,0,74.84,25.16,0.0
484021174,66044,36752,0,64.25,35.75,0.0
484021175,10363,3974,0,72.28,27.72,0.0
484021176,7324,2284,0,76.23,23.77,0.0
484021177,42359,12322,0,77.47,22.53,0.0
484021178,12920,2999,0,81.16,18.84,0.0
484021179,23867,7772,0,75.44,24.56,0.0
484021180,36433,5103,0,87.71,12.29,0.0
484021181,5623,1836,0,75.39,24.61,0.0
484021182,3759,1632,0,69.73,30.27,0.0
484021183,15221,5116,0,74.84,25.16,0.0
484021184,5381,1042,0,83.78,16.22,0.0
484021185,7314,2994,6,70.91,29.03,0.06
484021186,41972,13430,0,75.76,24.24,0.0
484021187,4003,933,0,81.1,18.9,0.0
484021188,14868,4366,21,77.22,22.67,0.11
484021189,18146,4305,0,80.82,19.18,0.0
484021190,838,345,0,70.84,29.16,0.0
484021191,6165,3569,0,63.33,36.67,0.0
484021192,5063,861,0,85.47,14.53,0.0
484021193,5779,687,0,89.38,10.62,0.0
484021194,18907,9440,0,66.7,33.3,0.0
484021195,25425,1046,0,96.05,3.95,0.0
484021196,1300,250,0,83.87,16.13,0.0
484021197,39647,40748,0,49.32,50.68,0.0
484021198,1039,267,0,79.56,20.44,0.0
484021199,28951,13679,0,67.91,32.09,0.0
484021200,2637,753,0,77.79,22.21,0.0
484021201,2561,814,0,75.88,24.12,0.0
484021202,11035,1981,9,84.72,15.21,0.07
484021203,5681,1485,0,79.28,20.72,0.0
484021204,7003,922,0,88.37,11.63,0.0
484021205,22592,3785,0,85.65,14.35,0.0
484021206,3484,1070,7,76.39,23.46,0.15
484021207,45206,12520,0,78.31,21.69,0.0
484021208,67725,19467,0,77.67,22.33,0.0
484021209,7115,1399,0,83.57,16.43,0.0
484021210,4688,955,0,83.08,16.92,0.0
484021211,10743,5940,0,64.39,35.61,0.0
484021212,18040,2671,0,87.1,12.9,0.0
484021213,8729,3207,0,73.13,26.87,0.0
484021214,14269,4063,0,77.84,22.16,0.0
484021215,4183,358,0,92.12,7.88,0.0
484021216,1991,426,0,82.37,17.63,0.0
484021217,17884,2353,0,88.37,11.63,0.0
484022001,54131,12455,110,81.16,18.67,0.16
484022002,25067,2293,0,91.62,8.38,0.0
484022003,11403,1638,0,87.44,12.56,0.0
484022004,59215,9180,0,86.58,13.42,0.0
484022005,58287,8558,0,87.2,12.8,0.0
484022006,141540,70310,0,66.81,33.19,0.0
484022007,34126,10959,0,75.69,24.31,0.0
484022008,34019,2770,0,92.47,7.53,0.0
484022009,20517,6704,0,75.37,24.63,0.0
484022010,16700,2074,0,88.95,11.05,0.0
484022011,170455,60717,0,73.74,26.26,0.0
484022012,65668,11626,0,84.96,15.04,0.0
484022013,17484,1657,0,91.34,8.66,0.0
484022014,692368,351832,140,66.3,33.69,0.01
484022015,7157,1164,0,86.01,13.99,0.0
484022016,214317,82359,0,72.24,27.76,0.0
484022017,58459,13611,20,81.09,18.88,0.03
484022018,22954,4869,0,82.5,17.5,0.0
484023001,1190870,655797,699,64.46,35.5,0.04
484024001,15934,2989,0,84.2,15.8,0.0
484024002,6955,772,0,90.01,9.99,0.0
484024003,45255,3037,35,93.64,6.28,0.07
484024004,3375,623,0,84.42,15.58,0.0
484024005,12608,5635,0,69.11,30.89,0.0
484024006,8114,1455,0,84.79,15.21,0.0
484024007,15332,4496,12,77.28,22.66,0.06
484024008,13715,8327,0,62.22,37.78,0.0
484024009,4152,860,0,82.84,17.16,0.0
484024010,41699,9484,0,81.47,18.53,0.0
484024011,31618,16362,0,65.9,34.1,0.0
484024012,16702,3469,0,82.8,17.2,0.0
484024013,129534,49313,42,72.41,27.57,0.02
484024014,12163,3499,0,77.66,22.34,0.0
484024015,16292,5515,0,74.71,25.29,0.0
484024016,57241,20420,0,73.71,26.29,0.0
484024017,21177,3831,16,84.63,15.31,0.06
484024018,12996,2251,15,85.15,14.75,0.1
484024019,4731,699,0,87.13,12.87,0.0
484024020,76905,24930,0,75.52,24.48,0.0
484024021,50911,7440,0,87.25,12.75,0.0
484024022,16451,2581,0,86.44,13.56,0.0
484024023,11456,3765,0,75.26,24.74,0.0
484024024,67311,30239,0,69.0,31.0,0.0
484024025,23074,7931,7,74.4,25.57,0.02
484024026,8809,530,0,94.32,5.68,0.0
484024027,6937,3265,0,68.0,32.0,0.0
484024028,649506,256263,1581,71.58,28.24,0.17
484024029,15793,2603,0,85.85,14.15,0.0
484024030,3979,774,0,83.72,16.28,0.0
484024031,11170,954,0,92.13,7.87,0.0
484024032,34168,5699,0,85.7,14.3,0.0
484024033,9643,1082,0,89.91,10.09,0.0
484024034,12206,2698,0,81.9,18.1,0.0
484024035,240399,90791,308,72.52,27.39,0.09
484024036,25123,3891,0,86.59,13.41,0.0
484024037,107248,16199,5,86.87,13.12,0.0
