GEOLEV2,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT
484026014,1010,277,1361,11,37.98,10.42,51.18,0.41
484026015,347,123,441,7,37.8,13.4,48.04,0.76
484026016,1638,429,1912,8,41.08,10.76,47.96,0.2
484026017,37695,3961,26533,164,55.15,5.79,38.82,0.24
484026018,184032,21702,149606,814,51.67,6.09,42.01,0.23
484026019,15481,1814,13096,106,50.76,5.95,42.94,0.35
484026020,1993,346,1503,28,51.5,8.94,38.84,0.72
484026021,773,232,526,8,50.23,15.07,34.18,0.52
484026022,324,89,314,7,44.14,12.13,42.78,0.95
484026023,2046,287,2410,17,42.98,6.03,50.63,0.36
484026024,286,27,299,2,46.58,4.4,48.7,0.33
484026025,19298,3364,16778,69,48.84,8.51,42.47,0.17
484026026,30493,5144,30106,252,46.21,7.79,45.62,0.38
484026027,2861,720,3516,8,40.27,10.13,49.49,0.11
484026028,422,82,331,7,50.12,9.74,39.31,0.83
484026029,66805,13125,56998,295,48.68,9.56,41.54,0.21
484026030,418983,52101,279047,1790,55.72,6.93,37.11,0.24
484026031,452,113,418,3,45.84,11.46,42.39,0.3
484026032,354,58,349,5,46.21,7.57,45.56,0.65
484026033,28262,5519,29460,129,44.6,8.71,46.49,0.2
484026034,304,146,336,2,38.58,18.53,42.64,0.25
484026035,4791,880,3529,5,52.05,9.56,38.34,0.05
484026036,14250,1747,10383,43,53.93,6.61,39.3,0.16
484026037,431,80,434,3,45.46,8.44,45.78,0.32
484026038,1976,238,2044,10,46.3,5.58,47.89,0.23
484026039,1811,849,1745,13,40.99,19.22,39.5,0.29
484026040,465,191,598,7,36.88,15.15,47.42,0.56
484026041,5568,710,4833,21,50.02,6.38,43.42,0.19
484026042,65357,10626,58741,242,48.42,7.87,43.52,0.18
484026043,112717,16994,78105,391,54.14,8.16,37.51,0.19
484026044,151,24,114,0,52.25,8.3,39.45,0.0
484026045,1017,228,753,14,50.55,11.33,37.43,0.7
484026046,208,32,181,1,49.29,7.58,42.89,0.24
484026047,3764,374,3110,20,51.79,5.15,42.79,0.28
484026048,32524,6332,20134,147,55.0,10.71,34.05,0.25
484026049,1029,442,958,10,42.19,18.12,39.28,0.41
484026050,546,167,535,3,43.65,13.35,42.77,0.24
484026051,1580,350,1881,12,41.33,9.16,49.2,0.31
484026052,1731,484,2054,17,40.39,11.29,47.92,0.4
484026053,146,15,126,0,50.87,5.23,43.9,0.0
484026054,185,29,187,1,46.02,7.21,46.52,0.25
484026055,78736,17581,62225,1062,49.33,11.02,38.99,0.67
484026056,4817,819,2413,22,59.68,10.15,29.9,0.27
484026057,539,124,563,16,43.4,9.98,45.33,1.29
484026058,6084,1890,4926,7,47.14,14.64,38.17,0.05
484026059,639,72,575,3,49.57,5.59,44.61,0.23
484026060,763,162,668,5,47.75,10.14,41.8,0.31
484026061,589,103,417,9,52.68,9.21,37.3,0.81
484026062,459,68,403,4,49.14,7.28,43.15,0.43
484026063,362,130,528,0,35.49,12.75,51.76,0.0
484026064,545,85,482,0,49.01,7.64,43.35,0.0
484026065,517,97,599,7,42.38,7.95,49.1,0.57
484026066,3656,435,3122,17,50.57,6.02,43.18,0.24
484026067,456,144,582,3,38.48,12.15,49.11,0.25
484026068,505,21,384,2,55.37,2.3,42.11,0.22
484026069,1149,712,1882,14,30.58,18.95,50.09,0.37
484027001,21923,1516,21106,261,48.93,3.38,47.11,0.58
484027002,85104,11386,88226,268,46.01,6.16,47.69,0.14
484027003,33502,6592,40146,237,41.63,8.19,49.89,0.29
484027004,287206,37447,226328,1872,51.95,6.77,40.94,0.34
484027005,79431,12797,71181,256,48.53,7.82,43.49,0.16
484027006,54100,6185,45287,229,51.13,5.85,42.8,0.22
484027007,12866,1937,10139,96,51.39,7.74,40.49,0.38
484027008,63404,13508,67683,373,43.74,9.32,46.69,0.26
484027009,13299,1587,15104,139,44.14,5.27,50.13,0.46
484027010,30336,6624,32690,145,43.46,9.49,46.84,0.21
484027011,11186,1335,11356,76,46.7,5.57,47.41,0.32
484027012,46839,13160,62878,907,37.84,10.63,50.8,0.73
484027013,59665,10634,48964,459,49.84,8.88,40.9,0.38
484027014,34965,8322,33099,160,45.68,10.87,43.24,0.21
484027015,15896,2955,17926,54,43.16,8.02,48.67,0.15
484027016,23675,1790,20034,216,51.79,3.92,43.82,0.47
484027017,25341,3615,20234,34,51.48,7.34,41.11,0.07
484028001,3218,687,3845,32,41.35,8.83,49.41,0.41
484028002,10099,2425,10383,43,44.0,10.57,45.24,0.19
484028003,115428,13378,83311,507,54.29,6.29,39.18,0.24
484028004,3284,347,3533,12,45.76,4.84,49.23,0.17
484028005,1466,406,1498,20,43.24,11.98,44.19,0.59
484028006,2418,636,2731,4,41.77,10.99,47.18,0.07
484028007,5645,1444,5980,64,42.98,11.0,45.53,0.49
484028008,1212,430,1526,11,38.13,13.53,48.0,0.35
484028009,82559,16749,75632,549,47.05,9.54,43.1,0.31
484028010,589,101,645,14,43.66,7.49,47.81,1.04
484028011,3187,301,3294,24,46.83,4.42,48.4,0.35
484028012,15518,2556,14126,152,47.97,7.9,43.66,0.47
484028013,5506,728,5681,59,45.98,6.08,47.44,0.49
484028014,1309,608,1313,9,40.41,18.77,40.54,0.28
484028015,371787,57652,247188,1727,54.81,8.5,36.44,0.25
484028016,5814,1571,6339,53,42.2,11.4,46.01,0.38
484028017,5368,1132,6056,17,42.69,9.0,48.17,0.14
484028018,1828,552,2727,58,35.39,10.69,52.8,1.12
484028019,5613,596,5599,183,46.81,4.97,46.69,1.53
484028020,675,135,875,4,39.96,7.99,51.81,0.24
484028021,42980,4601,39960,104,49.04,5.25,45.59,0.12
484028022,229991,27540,167208,1093,54.01,6.47,39.27,0.26
484028023,1376,385,1678,5,39.95,11.18,48.72,0.15
484028024,2623,429,2408,19,47.87,7.83,43.95,0.35
484028025,10123,3156,7902,101,47.57,14.83,37.13,0.47
484028026,1121,306,1362,20,39.91,10.89,48.49,0.71
484028027,177926,21486,134033,839,53.23,6.43,40.1,0.25
484028028,1322,130,1463,8,45.23,4.45,50.05,0.27
484028029,4488,679,5222,32,43.07,6.52,50.11,0.31
484028030,4474,1430,4920,18,41.27,13.19,45.38,0.17
484028031,601,179,728,2,39.8,11.85,48.21,0.13
484028032,1965,1018,2948,16,33.04,17.12,49.57,0.27
484028033,17535,4758,17933,191,43.39,11.77,44.37,0.47
484028034,134,219,381,1,18.23,29.8,51.84,0.14
484028035,8047,2212,8671,13,42.48,11.68,45.77,0.07
484028036,126264,16174,108124,485,50.29,6.44,43.07,0.19
484028037,9565,2117,9875,72,44.22,9.79,45.66,0.33
484028038,24630,3105,19876,173,51.54,6.5,41.6,0.36
484028039,154691,14921,111603,341,54.94,5.3,39.64,0.12
484028040,1741,611,1946,18,40.34,14.16,45.09,0.42
484028041,8442,606,9144,70,46.23,3.32,50.07,0.38
484029001,4768,623,3722,27,52.17,6.82,40.72,0.3
484029002,7070,634,4899,15,56.03,5.02,38.83,0.12
484029003,2626,309,2446,8,48.73,5.73,45.39,0.15
484029004,7027,778,6169,24,50.2,5.56,44.07,0.17
484029005,35128,4003,25075,91,54.63,6.23,39.0,0.14
484029006,20227,4156,14841,85,51.46,10.57,37.75,0.22
484029007,6154,1188,5614,36,47.37,9.14,43.21,0.28
484029008,5550,1030,5792,14,44.81,8.32,46.76,0.11
484029009,2316,372,1979,4,49.58,7.96,42.37,0.09
484029010,48112,5236,35088,12529,47.65,5.19,34.75,12.41
484029011,1527,395,1792,12,40.98,10.6,48.09,0.32
484029012,3001,709,3431,36,41.81,9.88,47.81,0.5
484029013,39013,6358,31317,164,50.76,8.27,40.75,0.21
484029014,5657,902,5356,21,47.39,7.56,44.87,0.18
484029015,19008,1880,16309,198,50.83,5.03,43.61,0.53
484029016,3442,360,2229,4,57.03,5.97,36.93,0.07
484029017,4796,359,3890,36,52.81,3.95,42.84,0.4
484029018,17371,1531,11932,120,56.12,4.95,38.55,0.39
484029019,9242,1666,6650,18,52.58,9.48,37.84,0.1
484029020,5358,1062,5439,14,45.13,8.94,45.81,0.12
484029021,7249,903,6455,46,49.47,6.16,44.05,0.31
484029022,5893,553,4432,30,54.02,5.07,40.63,0.28
484029023,12543,1508,10291,60,51.4,6.18,42.17,0.25
484029024,11546,1454,10046,87,49.91,6.29,43.43,0.38
484029025,33395,4793,25701,101,52.19,7.49,40.16,0.16
484029026,10736,1059,7687,41,54.99,5.42,39.37,0.21
484029027,4436,753,4918,47,43.69,7.42,48.43,0.46
484029028,9595,1181,8540,98,49.42,6.08,43.99,0.5
484029029,8466,1294,8358,51,46.6,7.12,46.0,0.28
484029030,14554,1996,11139,32,52.5,7.2,40.18,0.12
484029031,10163,1195,7499,36,53.79,6.33,39.69,0.19
484029032,45248,5123,32743,184,54.32,6.15,39.31,0.22
484029033,17360,2515,14795,86,49.95,7.24,42.57,0.25
484029034,2376,355,2077,12,49.29,7.37,43.09,0.25
484029035,10352,805,7172,19,56.42,4.39,39.09,0.1
484029036,3268,512,3156,50,46.78,7.33,45.18,0.72
484029037,9805,1125,8388,36,50.66,5.81,43.34,0.19
484029038,8557,2426,9080,33,42.58,12.07,45.18,0.16
484029039,4784,1125,5002,31,43.72,10.28,45.71,0.28
484029040,13896,1185,11202,127,52.62,4.49,42.42,0.48
484029041,5501,741,5148,12,48.25,6.5,45.15,0.11
484029042,16821,2620,14496,71,49.46,7.7,42.63,0.21
484029043,24139,2918,21421,65,49.73,6.01,44.13,0.13
484030001,4013,343,3111,13,53.65,4.59,41.59,0.17
484030002,1300,182,1167,7,48.95,6.85,43.94,0.26
484030003,31735,3701,28480,588,49.2,5.74,44.15,0.91
484030004,16567,2441,16093,214,46.91,6.91,45.57,0.61
484030005,2082,193,2038,26,47.98,4.45,46.97,0.6
484030006,7350,1982,8266,50,41.65,11.23,46.84,0.28
484030007,2573,224,2593,11,47.64,4.15,48.01,0.2
484030008,3940,269,3456,10,51.34,3.5,45.03,0.13
484030009,10492,2513,10338,26,44.9,10.75,44.24,0.11
484030010,22187,4013,21527,150,46.34,8.38,44.96,0.31
484030011,22135,4500,19836,153,47.48,9.65,42.54,0.33
484030012,3057,352,3120,15,46.71,5.38,47.68,0.23
484030013,10096,1877,10298,16,45.3,8.42,46.21,0.07
484030014,18079,1940,16935,102,48.79,5.24,45.7,0.28
484030015,13515,1411,12873,92,48.46,5.06,46.15,0.33
484030016,12394,1324,10074,74,51.93,5.55,42.21,0.31
484030017,1864,313,1670,13,48.29,8.11,43.26,0.34
484030018,647,74,684,10,45.72,5.23,48.34,0.71
484030019,1554,595,2671,13,32.15,12.31,55.27,0.27
484030020,3946,604,4019,23,45.93,7.03,46.78,0.27
484030021,9174,880,9100,61,47.74,4.58,47.36,0.32
484030022,9015,710,7764,56,51.38,4.05,44.25,0.32
484030023,18699,1542,17405,102,49.54,4.08,46.11,0.27
484030024,6253,729,5728,41,49.04,5.72,44.92,0.32
484030025,7481,1598,9978,102,39.05,8.34,52.08,0.53
484030026,11562,1141,8546,30,54.34,5.36,40.16,0.14
484030027,4267,1768,6831,44,33.05,13.69,52.91,0.34
484030028,60407,9108,54031,554,48.68,7.34,43.54,0.45
484030029,4392,659,4678,80,44.78,6.72,47.69,0.82
484030030,15919,2387,15664,37,46.81,7.02,46.06,0.11
484030031,6457,1338,6725,55,44.3,9.18,46.14,0.38
484030032,17229,3293,18364,122,44.17,8.44,47.08,0.31
484030033,8638,1930,8640,47,44.86,10.02,44.87,0.24
484030034,14582,2272,15428,108,45.02,7.01,47.63,0.33
484030035,3914,824,3957,33,44.84,9.44,45.34,0.38
484030036,4445,464,3400,20,53.37,5.57,40.82,0.24
484030037,2056,795,3179,78,33.66,13.02,52.05,1.28
484030038,41549,5293,29292,184,54.44,6.94,38.38,0.24
484030039,148984,20418,120203,564,51.34,7.04,41.43,0.19
484030040,21064,3830,20336,82,46.49,8.45,44.88,0.18
484030041,843,134,910,5,44.56,7.08,48.1,0.26
484030042,2068,648,1849,8,45.22,14.17,40.43,0.17
484030043,7053,1301,7228,67,45.07,8.31,46.19,0.43
484030044,87526,11320,66484,445,52.8,6.83,40.1,0.27
484030045,46373,7555,46419,267,46.09,7.51,46.14,0.27
484030046,7260,617,4989,40,56.25,4.78,38.66,0.31
484030047,20585,2259,20015,122,47.89,5.26,46.57,0.28
484030048,51146,8802,47422,275,47.51,8.18,44.05,0.26
484030049,9385,970,7332,40,52.94,5.47,41.36,0.23
484030050,5154,997,6414,16,40.97,7.92,50.98,0.13
484030051,8040,1315,8360,65,45.22,7.4,47.02,0.37
484030052,4321,565,4528,23,45.79,5.99,47.98,0.24
484030053,10837,1218,9928,158,48.95,5.5,44.84,0.71
484030054,3859,591,4932,36,40.97,6.28,52.37,0.38
484030055,4642,790,5273,64,43.11,7.34,48.96,0.59
484030056,1842,382,2902,30,35.73,7.41,56.28,0.58
484030057,4539,515,5448,77,42.91,4.87,51.5,0.73
484030058,18444,3464,22216,173,41.64,7.82,50.15,0.39
484030059,8050,1274,8825,86,44.15,6.99,48.4,0.47
484030060,5603,1362,5940,24,43.34,10.53,45.94,0.19
484030061,104704,18593,114748,721,43.85,7.79,48.06,0.3
484030062,8371,891,6623,70,52.47,5.58,41.51,0.44
484030063,4877,732,5339,69,44.27,6.64,48.46,0.63
484030064,1117,495,1502,10,35.76,15.85,48.08,0.32
484030065,40471,3792,25053,85,58.31,5.46,36.1,0.12
484030066,8838,1704,10306,190,42.01,8.1,48.99,0.9
484030067,5165,1705,6674,16,38.09,12.57,49.22,0.12
484030068,27904,3311,23552,82,50.87,6.04,42.94,0.15
484030069,9921,1724,8319,85,49.48,8.6,41.49,0.42
484030070,29958,1641,15805,138,63.01,3.45,33.24,0.29
484030071,6954,1393,8145,32,42.08,8.43,49.29,0.19
484030072,14359,2515,16570,141,42.75,7.49,49.34,0.42
484030073,2953,415,2543,5,49.92,7.01,42.99,0.08
484030074,5959,964,6463,59,44.32,7.17,48.07,0.44
484030075,2947,1862,5303,41,29.03,18.34,52.23,0.4
484030076,25421,3706,22849,305,48.62,7.09,43.7,0.58
484030077,4444,692,4910,35,44.08,6.86,48.71,0.35
484030078,4516,426,3799,15,51.58,4.87,43.39,0.17
484030079,9365,663,7603,31,53.02,3.75,43.05,0.18
484030080,10760,2084,8991,52,49.16,9.52,41.08,0.24
484030081,14672,3521,18209,85,40.21,9.65,49.91,0.23
484030082,16189,3249,20485,248,40.3,8.09,50.99,0.62
484030083,2248,226,2195,13,48.01,4.83,46.88,0.28
484030084,30959,3024,25873,81,51.65,5.05,43.17,0.14
484030085,17155,1693,15611,53,49.71,4.91,45.23,0.15
484030086,220661,24115,158709,528,54.62,5.97,39.28,0.13
484030087,2315,367,1535,4,54.84,8.69,36.37,0.09
484030088,14913,1865,14902,107,46.92,5.87,46.88,0.34
484030089,4171,827,3939,46,46.43,9.21,43.85,0.51
484030090,16829,2062,12529,110,53.37,6.54,39.74,0.35
484030091,6730,829,6070,19,49.31,6.07,44.48,0.14
484030092,23765,6634,26041,387,41.82,11.67,45.83,0.68
484030093,5554,946,5486,46,46.16,7.86,45.6,0.38
484030094,565,65,611,4,45.38,5.22,49.08,0.32
484030095,6927,1289,8249,39,41.97,7.81,49.98,0.24
484030096,1234,190,997,13,50.7,7.81,40.96,0.53
484030097,6837,595,6362,79,49.28,4.29,45.86,0.57
484030098,8673,1860,9172,162,43.66,9.36,46.17,0.82
484030099,12409,2797,14013,33,42.42,9.56,47.9,0.11
484030100,58680,6565,46384,335,52.41,5.86,41.43,0.3
484030101,2735,1752,4993,23,28.78,18.44,52.54,0.24
484030102,19194,5410,25343,45,38.39,10.82,50.69,0.09
484030103,42590,6030,28857,136,54.87,7.77,37.18,0.18
484030104,1623,255,1790,8,44.15,6.94,48.69,0.22
484030105,935,175,1052,1,43.23,8.09,48.64,0.05
484030106,26770,2696,23519,135,50.4,5.08,44.28,0.25
484030107,3561,757,4603,30,39.78,8.46,51.42,0.34
484030108,4951,1641,6483,60,37.69,12.49,49.36,0.46
484030109,9244,1146,7953,71,50.2,6.22,43.19,0.39
484030110,1664,286,1666,9,45.9,7.89,45.96,0.25
484030111,3850,1034,3520,117,45.18,12.13,41.31,1.37
484030112,14719,1577,13616,64,49.1,5.26,45.42,0.21
484030113,6955,1215,5203,20,51.93,9.07,38.85,0.15
484030114,8415,779,9506,114,44.73,4.14,50.53,0.61
484030115,50682,6872,47414,75,48.25,6.54,45.14,0.07
484030116,2474,216,1928,13,53.42,4.66,41.63,0.28
484030117,4262,687,3375,25,51.05,8.23,40.42,0.3
484030118,9165,799,8513,57,49.45,4.31,45.93,0.31
484030119,7119,1171,5704,31,50.76,8.35,40.67,0.22
484030120,37419,4379,35509,181,48.29,5.65,45.83,0.23
484030121,62193,9989,56010,300,48.4,7.77,43.59,0.23
484030122,11402,990,13224,42,44.44,3.86,51.54,0.16
484030123,12131,2163,13192,124,43.94,7.83,47.78,0.45
484030124,9248,1365,8811,89,47.39,7.0,45.15,0.46
484030125,27220,3374,27322,127,46.9,5.81,47.07,0.22
484030126,6333,1239,6636,106,44.24,8.66,46.36,0.74
484030127,17339,4030,19083,118,42.74,9.93,47.04,0.29
484030128,75804,12275,70025,505,47.79,7.74,44.15,0.32
484030129,7126,1232,6929,23,46.54,8.05,45.26,0.15
484030130,21882,3957,20660,46,47.01,8.5,44.39,0.1
484030131,8421,1750,8886,98,43.96,9.14,46.39,0.51
484030132,9968,1678,7486,39,52.0,8.75,39.05,0.2
484030133,3278,363,2927,6,49.86,5.52,44.52,0.09
484030134,2056,209,2456,7,43.49,4.42,51.95,0.15
484030135,16014,2449,16321,23,46.01,7.04,46.89,0.07
484030136,2067,364,2626,13,40.77,7.18,51.79,0.26
484030137,1290,159,918,10,54.27,6.69,38.62,0.42
484030138,50534,14327,63566,728,39.13,11.09,49.22,0.56
484030139,18848,3148,25432,221,39.56,6.61,53.37,0.46
484030140,12083,1913,10869,172,48.26,7.64,43.41,0.69
484030141,6834,638,5800,66,51.24,4.78,43.48,0.49
484030142,1730,102,1155,9,57.74,3.4,38.55,0.3
484030143,6684,2214,8887,129,37.31,12.36,49.61,0.72
484030144,10328,2022,10546,224,44.67,8.75,45.61,0.97
484030145,4473,671,4411,59,46.53,6.98,45.88,0.61
484030146,8259,1653,8654,78,44.3,8.87,46.42,0.42
484030147,4333,697,4388,51,45.76,7.36,46.34,0.54
484030148,2069,479,2204,15,43.4,10.05,46.23,0.31
484030149,3979,1039,4817,24,40.36,10.54,48.86,0.24
484030150,35992,5173,37128,244,45.83,6.59,47.27,0.31
484030151,2183,376,1893,13,48.89,8.42,42.4,0.29
484030152,6723,1066,8262,101,41.62,6.6,51.15,0.63
484030153,10152,946,8941,61,50.51,4.71,44.48,0.3
484030154,7502,2133,11121,115,35.94,10.22,53.28,0.55
484030155,43654,3665,38485,311,50.69,4.26,44.69,0.36
484030156,18694,3468,20638,124,43.55,8.08,48.08,0.29
484030157,2710,261,2137,19,52.86,5.09,41.68,0.37
484030158,1853,141,1875,4,47.84,3.64,48.41,0.1
484030159,7312,681,5592,29,53.71,5.0,41.08,0.21
484030160,3863,201,2839,12,55.86,2.91,41.06,0.17
484030161,3322,510,3788,35,43.4,6.66,49.48,0.46
484030162,5838,773,5696,53,47.23,6.25,46.08,0.43
484030163,2347,1488,4076,19,29.6,18.76,51.4,0.24
484030164,1856,335,1996,18,44.14,7.97,47.47,0.43
484030165,6992,1419,7192,67,44.62,9.06,45.9,0.43
484030166,38883,3478,34671,418,50.2,4.49,44.77,0.54
484030167,39015,3696,33572,358,50.91,4.82,43.8,0.47
484030168,34447,6411,33328,220,46.3,8.62,44.79,0.3
484030169,1705,236,1632,26,47.37,6.56,45.35,0.72
484030170,4106,510,3926,30,47.9,5.95,45.8,0.35
484030171,5369,914,4565,91,49.08,8.36,41.73,0.83
484030172,1895,88,1381,20,56.0,2.6,40.81,0.59
484030173,2945,1159,4338,19,34.81,13.7,51.27,0.22
484030174,15067,1717,13301,234,49.69,5.66,43.87,0.77
484030175,8502,1029,5968,36,54.73,6.62,38.42,0.23
484030176,25609,3034,20086,111,52.43,6.21,41.13,0.23
484030177,2226,551,3115,17,37.67,9.32,52.72,0.29
484030178,2219,376,1651,5,52.2,8.84,38.84,0.12
484030179,3206,202,2244,14,56.58,3.57,39.6,0.25
484030180,2041,188,2242,16,45.49,4.19,49.97,0.36
484030181,6702,772,6184,65,48.84,5.63,45.06,0.47
484030182,61816,9243,53863,350,49.35,7.38,43.0,0.28
484030183,672,193,996,4,36.03,10.35,53.4,0.21
484030184,11229,967,12579,131,45.09,3.88,50.51,0.53
484030185,7490,1953,7239,73,44.7,11.66,43.21,0.44
484030186,267983,29250,212173,1936,52.41,5.72,41.49,0.38
484030187,4415,588,4063,9,48.65,6.48,44.77,0.1
484030188,1650,470,2287,12,37.34,10.64,51.75,0.27
484030189,7246,690,6512,95,49.82,4.74,44.78,0.65
484030190,4126,638,4080,14,46.58,7.2,46.06,0.16
484030191,2204,486,2560,28,41.76,9.21,48.5,0.53
484030192,4654,528,4154,31,49.69,5.64,44.35,0.33
484030193,4971,335,4914,80,48.26,3.25,47.71,0.78
484030194,3047,1745,6102,42,27.86,15.96,55.8,0.38
484030195,4746,668,5737,51,42.37,5.96,51.21,0.46
484031001,2622,153,2415,38,50.15,2.93,46.19,0.73
484031002,7564,650,5525,35,54.92,4.72,40.11,0.25
484031003,5272,392,3647,28,56.45,4.2,39.05,0.3
484031004,2948,121,2106,2,56.94,2.34,40.68,0.04
484031005,978,102,720,3,54.24,5.66,39.93,0.17
484031006,3800,352,3129,49,51.84,4.8,42.69,0.67
484031007,3267,357,2360,19,54.42,5.95,39.31,0.32
484031008,1535,207,1397,8,48.78,6.58,44.39,0.25
484031009,1845,121,1730,7,49.82,3.27,46.72,0.19
484031010,1004,243,761,2,49.95,12.09,37.86,0.1
484031011,2966,941,2533,35,45.81,14.53,39.12,0.54
484031012,1363,157,1420,12,46.17,5.32,48.1,0.41
484031013,7678,778,5130,16,56.45,5.72,37.72,0.12
484031014,631,39,661,20,46.71,2.89,48.93,1.48
484031015,2555,203,1752,8,56.55,4.49,38.78,0.18
484031016,944,149,1219,50,39.97,6.31,51.61,2.12
484031017,1835,145,1612,18,50.83,4.02,44.65,0.5
484031018,1291,99,1254,7,48.7,3.73,47.3,0.26
484031019,13218,1338,13860,50,46.43,4.7,48.69,0.18
484031020,1917,153,1578,2,52.52,4.19,43.23,0.05
484031021,3344,276,3237,31,48.55,4.01,46.99,0.45
484031022,1712,179,1382,7,52.2,5.46,42.13,0.21
484031023,2351,88,1535,12,58.98,2.21,38.51,0.3
484031024,1380,101,1115,18,52.79,3.86,42.65,0.69
484031025,2479,77,1949,18,54.81,1.7,43.09,0.4
484031026,1508,163,1349,10,49.77,5.38,44.52,0.33
484031027,3518,379,2954,17,51.22,5.52,43.01,0.25
484031028,1064,261,984,13,45.82,11.24,42.38,0.56
484031029,2197,570,2385,10,42.56,11.04,46.2,0.19
484031030,1740,129,1264,7,55.41,4.11,40.25,0.22
484031031,953,109,1247,2,41.24,4.72,53.96,0.09
484031032,6853,564,5569,39,52.61,4.33,42.76,0.3
484031033,8816,706,7175,27,52.71,4.22,42.9,0.16
484031034,2796,324,2022,18,54.19,6.28,39.19,0.35
484031035,2433,286,2418,44,46.96,5.52,46.67,0.85
484031036,3416,361,2705,3,52.68,5.57,41.71,0.05
484031037,2412,150,1679,10,56.74,3.53,39.5,0.24
484031038,15129,1443,11261,28,54.3,5.18,40.42,0.1
484031039,2028,100,1276,6,59.47,2.93,37.42,0.18
484031040,13133,956,8629,32,57.73,4.2,37.93,0.14
484031041,67408,3069,40427,211,60.67,2.76,36.38,0.19
484031042,2075,279,1947,20,48.02,6.46,45.06,0.46
484031043,1179,134,1257,14,45.63,5.19,48.65,0.54
484031044,2971,224,2713,14,50.17,3.78,45.81,0.24
484031045,1157,103,934,4,52.64,4.69,42.49,0.18
484031046,1353,176,1032,3,52.77,6.86,40.25,0.12
484031047,2571,150,1927,33,54.92,3.2,41.17,0.7
484031048,10492,948,7588,19,55.08,4.98,39.84,0.1
484031049,1644,216,1011,13,57.0,7.49,35.06,0.45
484031050,465941,27567,337556,3774,55.81,3.3,40.43,0.45
484031051,1436,145,1262,4,50.44,5.09,44.33,0.14
484031052,17357,1569,11610,27,56.79,5.13,37.99,0.09
484031053,5491,757,4424,243,50.31,6.94,40.53,2.23
484031054,1269,114,1059,5,51.86,4.66,43.28,0.2
484031055,3267,154,2211,31,57.69,2.72,39.04,0.55
484031056,13220,1286,10896,72,51.9,5.05,42.77,0.28
484031057,3250,329,2656,12,52.02,5.27,42.52,0.19
484031058,9801,1121,8436,93,50.39,5.76,43.37,0.48
484031059,29857,3316,20110,156,55.87,6.21,37.63,0.29
484031060,421,24,327,2,54.39,3.1,42.25,0.26
484031061,1669,252,1257,5,52.43,7.92,39.49,0.16
484031062,2013,118,1710,7,52.31,3.07,44.44,0.18
484031063,2387,111,1955,6,53.53,2.49,43.84,0.13
484031064,646,63,617,0,48.72,4.75,46.53,0.0
484031065,846,104,768,6,49.07,6.03,44.55,0.35
484031066,1701,92,1487,10,51.7,2.8,45.2,0.3
484031067,4601,396,3158,26,56.24,4.84,38.6,0.32
484031068,1238,136,1274,8,46.61,5.12,47.97,0.3
484031069,3312,619,3172,22,46.48,8.69,44.52,0.31
484031070,1749,64,1366,16,54.74,2.0,42.75,0.5
484031071,858,56,558,2,58.21,3.8,37.86,0.14
484031072,816,39,692,0,52.75,2.52,44.73,0.0
484031073,2112,120,1726,13,53.19,3.02,43.47,0.33
484031074,1601,194,1364,3,50.63,6.14,43.14,0.09
484031075,2829,331,2148,4,53.26,6.23,40.44,0.08
484031076,8034,468,5722,71,56.2,3.27,40.03,0.5
484031077,1040,132,979,3,48.28,6.13,45.45,0.14
484031078,1501,105,1447,5,49.08,3.43,47.32,0.16
484031079,16516,2884,15454,167,47.16,8.24,44.13,0.48
484031080,4989,367,3365,23,57.06,4.2,38.48,0.26
484031081,1177,153,1236,12,45.66,5.93,47.94,0.47
484031082,1516,205,1193,13,51.79,7.0,40.76,0.44
484031083,909,83,555,2,58.68,5.36,35.83,0.13
484031084,2712,200,2662,9,48.58,3.58,47.68,0.16
484031085,7455,526,4928,56,57.5,4.06,38.01,0.43
484031086,764,141,806,0,44.65,8.24,47.11,0.0
484031087,2258,180,1766,5,53.65,4.28,41.96,0.12
484031088,607,92,788,3,40.74,6.17,52.89,0.2
484031089,16395,1095,14183,171,51.49,3.44,44.54,0.54
484031090,3335,206,2423,14,55.79,3.45,40.53,0.23
484031091,4532,880,4518,24,45.53,8.84,45.39,0.24
484031092,2953,428,2415,29,50.7,7.35,41.46,0.5
484031093,8702,542,6045,38,56.78,3.54,39.44,0.25
484031094,1779,385,1961,6,43.06,9.32,47.47,0.15
484031095,2720,137,1873,10,57.38,2.89,39.51,0.21
484031096,32401,2744,27341,157,51.72,4.38,43.65,0.25
484031097,1544,78,1256,16,53.35,2.7,43.4,0.55
484031098,6058,1060,4689,24,51.2,8.96,39.63,0.2
484031099,1771,148,1347,12,54.03,4.51,41.09,0.37
484031100,1989,146,1141,6,60.6,4.45,34.77,0.18
484031101,32275,1971,20250,135,59.08,3.61,37.07,0.25
484031102,35814,2706,28091,127,53.66,4.05,42.09,0.19
484031103,1312,157,1200,7,49.03,5.87,44.84,0.26
484031104,6390,602,5121,45,52.56,4.95,42.12,0.37
484031105,1451,84,1132,18,54.04,3.13,42.16,0.67
484031106,964,92,731,3,53.85,5.14,40.84,0.17
484032001,2049,461,2372,40,41.63,9.37,48.19,0.81
